game_id,game_time,away_team,home_team,bookmaker,fetched_at,last_update,away_spread,away_price,home_price
18fe4528a0bc43d9cd64bd09c0d5019f,2025-12-20T22:00:00Z,Philadelphia Eagles,Washington Commanders,draftkings,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:53Z,-6.5,-110,-110
18fe4528a0bc43d9cd64bd09c0d5019f,2025-12-20T22:00:00Z,Philadelphia Eagles,Washington Commanders,mybookieag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,-6.5,-110,-110
18fe4528a0bc43d9cd64bd09c0d5019f,2025-12-20T22:00:00Z,Philadelphia Eagles,Washington Commanders,betus,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:09Z,-6.5,-110,-110
18fe4528a0bc43d9cd64bd09c0d5019f,2025-12-20T22:00:00Z,Philadelphia Eagles,Washington Commanders,williamhill_us,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:36:18Z,-6.5,-109,-110
18fe4528a0bc43d9cd64bd09c0d5019f,2025-12-20T22:00:00Z,Philadelphia Eagles,Washington Commanders,bovada,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:55Z,-6.5,-110,-110
18fe4528a0bc43d9cd64bd09c0d5019f,2025-12-20T22:00:00Z,Philadelphia Eagles,Washington Commanders,fanduel,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:08Z,-6.5,-110,-110
18fe4528a0bc43d9cd64bd09c0d5019f,2025-12-20T22:00:00Z,Philadelphia Eagles,Washington Commanders,lowvig,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:32Z,-6.5,-102,-108
18fe4528a0bc43d9cd64bd09c0d5019f,2025-12-20T22:00:00Z,Philadelphia Eagles,Washington Commanders,betonlineag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:33Z,-6.5,-110,-110
18fe4528a0bc43d9cd64bd09c0d5019f,2025-12-20T22:00:00Z,Philadelphia Eagles,Washington Commanders,betrivers,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:21Z,-6.5,-114,-112
18fe4528a0bc43d9cd64bd09c0d5019f,2025-12-20T22:00:00Z,Philadelphia Eagles,Washington Commanders,betmgm,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:52Z,-6.5,-110,-110
18fe4528a0bc43d9cd64bd09c0d5019f,2025-12-20T22:00:00Z,Philadelphia Eagles,Washington Commanders,fanatics,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,-6.5,-110,-110
9f70d98bc6918dc8e21f329405b649fe,2025-12-21T01:20:00Z,Green Bay Packers,Chicago Bears,draftkings,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:53Z,-1.5,-108,-112
9f70d98bc6918dc8e21f329405b649fe,2025-12-21T01:20:00Z,Green Bay Packers,Chicago Bears,mybookieag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,-1.0,-110,-110
9f70d98bc6918dc8e21f329405b649fe,2025-12-21T01:20:00Z,Green Bay Packers,Chicago Bears,williamhill_us,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:36:18Z,-1.5,-106,-114
9f70d98bc6918dc8e21f329405b649fe,2025-12-21T01:20:00Z,Green Bay Packers,Chicago Bears,bovada,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:55Z,-1.0,-115,-105
9f70d98bc6918dc8e21f329405b649fe,2025-12-21T01:20:00Z,Green Bay Packers,Chicago Bears,fanduel,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:08Z,-1.5,-102,-120
9f70d98bc6918dc8e21f329405b649fe,2025-12-21T01:20:00Z,Green Bay Packers,Chicago Bears,lowvig,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:32Z,-1.0,-105,-105
9f70d98bc6918dc8e21f329405b649fe,2025-12-21T01:20:00Z,Green Bay Packers,Chicago Bears,betonlineag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:33Z,-1.0,-110,-110
9f70d98bc6918dc8e21f329405b649fe,2025-12-21T01:20:00Z,Green Bay Packers,Chicago Bears,betus,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:09Z,-1.0,-110,-110
9f70d98bc6918dc8e21f329405b649fe,2025-12-21T01:20:00Z,Green Bay Packers,Chicago Bears,betrivers,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:21Z,-1.5,-110,-115
9f70d98bc6918dc8e21f329405b649fe,2025-12-21T01:20:00Z,Green Bay Packers,Chicago Bears,betmgm,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:52Z,-1.5,-110,-110
9f70d98bc6918dc8e21f329405b649fe,2025-12-21T01:20:00Z,Green Bay Packers,Chicago Bears,fanatics,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,-1.0,-115,-105
2557976e0e66ab698539b543de125469,2025-12-21T18:00:00Z,Buffalo Bills,Cleveland Browns,draftkings,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:53Z,-10.0,-110,-110
2557976e0e66ab698539b543de125469,2025-12-21T18:00:00Z,Buffalo Bills,Cleveland Browns,williamhill_us,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:36:18Z,-10.0,-118,100
2557976e0e66ab698539b543de125469,2025-12-21T18:00:00Z,Buffalo Bills,Cleveland Browns,fanduel,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:08Z,-10.5,100,-122
2557976e0e66ab698539b543de125469,2025-12-21T18:00:00Z,Buffalo Bills,Cleveland Browns,mybookieag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,-10.0,-110,-110
2557976e0e66ab698539b543de125469,2025-12-21T18:00:00Z,Buffalo Bills,Cleveland Browns,lowvig,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:32Z,-10.0,-105,-105
2557976e0e66ab698539b543de125469,2025-12-21T18:00:00Z,Buffalo Bills,Cleveland Browns,betonlineag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:33Z,-10.0,-110,-110
2557976e0e66ab698539b543de125469,2025-12-21T18:00:00Z,Buffalo Bills,Cleveland Browns,betus,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:09Z,-10.0,-110,-110
2557976e0e66ab698539b543de125469,2025-12-21T18:00:00Z,Buffalo Bills,Cleveland Browns,betrivers,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:21Z,-10.0,-117,-109
2557976e0e66ab698539b543de125469,2025-12-21T18:00:00Z,Buffalo Bills,Cleveland Browns,fanatics,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,-10.0,-110,-110
2557976e0e66ab698539b543de125469,2025-12-21T18:00:00Z,Buffalo Bills,Cleveland Browns,betmgm,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:52Z,-10.0,-110,-110
2557976e0e66ab698539b543de125469,2025-12-21T18:00:00Z,Buffalo Bills,Cleveland Browns,bovada,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:55Z,-10.0,-110,-110
d056f31082bdea4d018a26ba274b8430,2025-12-21T18:00:00Z,Tampa Bay Buccaneers,Carolina Panthers,draftkings,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:53Z,-3.0,-108,-112
d056f31082bdea4d018a26ba274b8430,2025-12-21T18:00:00Z,Tampa Bay Buccaneers,Carolina Panthers,betus,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:09Z,-3.0,-105,-115
d056f31082bdea4d018a26ba274b8430,2025-12-21T18:00:00Z,Tampa Bay Buccaneers,Carolina Panthers,williamhill_us,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:36:18Z,-3.0,-106,-114
d056f31082bdea4d018a26ba274b8430,2025-12-21T18:00:00Z,Tampa Bay Buccaneers,Carolina Panthers,fanduel,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:08Z,-3.0,-110,-110
d056f31082bdea4d018a26ba274b8430,2025-12-21T18:00:00Z,Tampa Bay Buccaneers,Carolina Panthers,mybookieag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,-3.0,100,-120
d056f31082bdea4d018a26ba274b8430,2025-12-21T18:00:00Z,Tampa Bay Buccaneers,Carolina Panthers,betonlineag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:33Z,-3.0,-110,-110
d056f31082bdea4d018a26ba274b8430,2025-12-21T18:00:00Z,Tampa Bay Buccaneers,Carolina Panthers,lowvig,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:32Z,-2.5,-124,112
d056f31082bdea4d018a26ba274b8430,2025-12-21T18:00:00Z,Tampa Bay Buccaneers,Carolina Panthers,betrivers,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:21Z,-3.0,-113,-113
d056f31082bdea4d018a26ba274b8430,2025-12-21T18:00:00Z,Tampa Bay Buccaneers,Carolina Panthers,fanatics,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,-3.0,-110,-110
d056f31082bdea4d018a26ba274b8430,2025-12-21T18:00:00Z,Tampa Bay Buccaneers,Carolina Panthers,betmgm,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:52Z,-3.0,-105,-115
d056f31082bdea4d018a26ba274b8430,2025-12-21T18:00:00Z,Tampa Bay Buccaneers,Carolina Panthers,bovada,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:55Z,-3.0,-110,-110
aa9d0cf732b6adde4ad3ec04ca79825c,2025-12-21T18:00:00Z,Los Angeles Chargers,Dallas Cowboys,draftkings,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:53Z,1.5,-108,-112
aa9d0cf732b6adde4ad3ec04ca79825c,2025-12-21T18:00:00Z,Los Angeles Chargers,Dallas Cowboys,williamhill_us,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:36:18Z,2.0,-115,-106
aa9d0cf732b6adde4ad3ec04ca79825c,2025-12-21T18:00:00Z,Los Angeles Chargers,Dallas Cowboys,fanduel,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:08Z,1.5,-105,-115
aa9d0cf732b6adde4ad3ec04ca79825c,2025-12-21T18:00:00Z,Los Angeles Chargers,Dallas Cowboys,mybookieag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,2.0,-110,-110
aa9d0cf732b6adde4ad3ec04ca79825c,2025-12-21T18:00:00Z,Los Angeles Chargers,Dallas Cowboys,betrivers,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:21Z,2.5,-115,-110
aa9d0cf732b6adde4ad3ec04ca79825c,2025-12-21T18:00:00Z,Los Angeles Chargers,Dallas Cowboys,betonlineag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:33Z,2.0,-110,-110
aa9d0cf732b6adde4ad3ec04ca79825c,2025-12-21T18:00:00Z,Los Angeles Chargers,Dallas Cowboys,lowvig,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:32Z,2.0,-105,-105
aa9d0cf732b6adde4ad3ec04ca79825c,2025-12-21T18:00:00Z,Los Angeles Chargers,Dallas Cowboys,betus,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:09Z,1.0,100,-120
aa9d0cf732b6adde4ad3ec04ca79825c,2025-12-21T18:00:00Z,Los Angeles Chargers,Dallas Cowboys,fanatics,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,2.0,-110,-110
aa9d0cf732b6adde4ad3ec04ca79825c,2025-12-21T18:00:00Z,Los Angeles Chargers,Dallas Cowboys,betmgm,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:52Z,1.5,-105,-115
aa9d0cf732b6adde4ad3ec04ca79825c,2025-12-21T18:00:00Z,Los Angeles Chargers,Dallas Cowboys,bovada,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:55Z,2.0,-110,-110
0cce34b9a49c4c6bdc1e65449e37a0f9,2025-12-21T18:00:00Z,Kansas City Chiefs,Tennessee Titans,draftkings,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:53Z,-3.5,-110,-110
0cce34b9a49c4c6bdc1e65449e37a0f9,2025-12-21T18:00:00Z,Kansas City Chiefs,Tennessee Titans,betus,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:09Z,-3.0,-115,-105
0cce34b9a49c4c6bdc1e65449e37a0f9,2025-12-21T18:00:00Z,Kansas City Chiefs,Tennessee Titans,williamhill_us,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:36:18Z,-3.5,-113,-108
0cce34b9a49c4c6bdc1e65449e37a0f9,2025-12-21T18:00:00Z,Kansas City Chiefs,Tennessee Titans,fanduel,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:08Z,-3.5,-108,-112
0cce34b9a49c4c6bdc1e65449e37a0f9,2025-12-21T18:00:00Z,Kansas City Chiefs,Tennessee Titans,mybookieag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,-3.5,-105,-115
0cce34b9a49c4c6bdc1e65449e37a0f9,2025-12-21T18:00:00Z,Kansas City Chiefs,Tennessee Titans,betrivers,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:21Z,-3.5,-113,-113
0cce34b9a49c4c6bdc1e65449e37a0f9,2025-12-21T18:00:00Z,Kansas City Chiefs,Tennessee Titans,betonlineag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:33Z,-3.0,-118,-102
0cce34b9a49c4c6bdc1e65449e37a0f9,2025-12-21T18:00:00Z,Kansas City Chiefs,Tennessee Titans,lowvig,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:32Z,-3.0,-115,104
0cce34b9a49c4c6bdc1e65449e37a0f9,2025-12-21T18:00:00Z,Kansas City Chiefs,Tennessee Titans,fanatics,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,-3.5,-105,-115
0cce34b9a49c4c6bdc1e65449e37a0f9,2025-12-21T18:00:00Z,Kansas City Chiefs,Tennessee Titans,betmgm,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:52Z,-3.5,-102,-118
0cce34b9a49c4c6bdc1e65449e37a0f9,2025-12-21T18:00:00Z,Kansas City Chiefs,Tennessee Titans,bovada,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:55Z,-3.5,-105,-115
3db6ba91d2a72ada8843d5a0517bff27,2025-12-21T18:00:00Z,Minnesota Vikings,New York Giants,draftkings,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:53Z,-3.0,-105,-115
3db6ba91d2a72ada8843d5a0517bff27,2025-12-21T18:00:00Z,Minnesota Vikings,New York Giants,williamhill_us,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:36:18Z,-3.0,-111,-110
3db6ba91d2a72ada8843d5a0517bff27,2025-12-21T18:00:00Z,Minnesota Vikings,New York Giants,fanduel,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:08Z,-2.5,-122,100
3db6ba91d2a72ada8843d5a0517bff27,2025-12-21T18:00:00Z,Minnesota Vikings,New York Giants,mybookieag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,-3.0,100,-120
3db6ba91d2a72ada8843d5a0517bff27,2025-12-21T18:00:00Z,Minnesota Vikings,New York Giants,lowvig,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:32Z,-3.0,-102,-108
3db6ba91d2a72ada8843d5a0517bff27,2025-12-21T18:00:00Z,Minnesota Vikings,New York Giants,betonlineag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:33Z,-3.0,-107,-113
3db6ba91d2a72ada8843d5a0517bff27,2025-12-21T18:00:00Z,Minnesota Vikings,New York Giants,betus,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:09Z,-3.0,-105,-115
3db6ba91d2a72ada8843d5a0517bff27,2025-12-21T18:00:00Z,Minnesota Vikings,New York Giants,betrivers,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:21Z,-2.5,-120,-107
3db6ba91d2a72ada8843d5a0517bff27,2025-12-21T18:00:00Z,Minnesota Vikings,New York Giants,fanatics,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,-3.0,-110,-110
3db6ba91d2a72ada8843d5a0517bff27,2025-12-21T18:00:00Z,Minnesota Vikings,New York Giants,betmgm,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:52Z,-3.0,-105,-115
3db6ba91d2a72ada8843d5a0517bff27,2025-12-21T18:00:00Z,Minnesota Vikings,New York Giants,bovada,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:55Z,-3.0,-110,-110
aa5b25e85d1ad6540d7a5ae04b73ddfd,2025-12-21T18:00:00Z,New York Jets,New Orleans Saints,draftkings,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:53Z,4.5,-110,-110
aa5b25e85d1ad6540d7a5ae04b73ddfd,2025-12-21T18:00:00Z,New York Jets,New Orleans Saints,williamhill_us,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:36:18Z,4.5,-113,-107
aa5b25e85d1ad6540d7a5ae04b73ddfd,2025-12-21T18:00:00Z,New York Jets,New Orleans Saints,fanduel,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:08Z,4.5,-112,-108
aa5b25e85d1ad6540d7a5ae04b73ddfd,2025-12-21T18:00:00Z,New York Jets,New Orleans Saints,mybookieag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,4.0,-110,-110
aa5b25e85d1ad6540d7a5ae04b73ddfd,2025-12-21T18:00:00Z,New York Jets,New Orleans Saints,betonlineag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:33Z,4.0,-104,-116
aa5b25e85d1ad6540d7a5ae04b73ddfd,2025-12-21T18:00:00Z,New York Jets,New Orleans Saints,lowvig,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:32Z,4.0,101,-112
aa5b25e85d1ad6540d7a5ae04b73ddfd,2025-12-21T18:00:00Z,New York Jets,New Orleans Saints,betus,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:09Z,4.0,-110,-110
aa5b25e85d1ad6540d7a5ae04b73ddfd,2025-12-21T18:00:00Z,New York Jets,New Orleans Saints,betrivers,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:21Z,4.5,-113,-113
aa5b25e85d1ad6540d7a5ae04b73ddfd,2025-12-21T18:00:00Z,New York Jets,New Orleans Saints,betmgm,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:52Z,4.0,-110,-110
aa5b25e85d1ad6540d7a5ae04b73ddfd,2025-12-21T18:00:00Z,New York Jets,New Orleans Saints,fanatics,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,4.5,-115,-105
aa5b25e85d1ad6540d7a5ae04b73ddfd,2025-12-21T18:00:00Z,New York Jets,New Orleans Saints,bovada,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:55Z,4.0,-110,-110
7d71a0d3cc2a04eb35f1a725104217b5,2025-12-21T21:05:00Z,Atlanta Falcons,Arizona Cardinals,draftkings,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:53Z,-2.5,-112,-108
7d71a0d3cc2a04eb35f1a725104217b5,2025-12-21T21:05:00Z,Atlanta Falcons,Arizona Cardinals,williamhill_us,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:36:18Z,-2.5,-110,-109
7d71a0d3cc2a04eb35f1a725104217b5,2025-12-21T21:05:00Z,Atlanta Falcons,Arizona Cardinals,fanduel,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:08Z,-2.5,-110,-110
7d71a0d3cc2a04eb35f1a725104217b5,2025-12-21T21:05:00Z,Atlanta Falcons,Arizona Cardinals,mybookieag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,-2.5,-110,-110
7d71a0d3cc2a04eb35f1a725104217b5,2025-12-21T21:05:00Z,Atlanta Falcons,Arizona Cardinals,lowvig,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:32Z,-2.5,-112,101
7d71a0d3cc2a04eb35f1a725104217b5,2025-12-21T21:05:00Z,Atlanta Falcons,Arizona Cardinals,betonlineag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:33Z,-2.5,-115,-105
7d71a0d3cc2a04eb35f1a725104217b5,2025-12-21T21:05:00Z,Atlanta Falcons,Arizona Cardinals,betus,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:09Z,-2.0,-120,100
7d71a0d3cc2a04eb35f1a725104217b5,2025-12-21T21:05:00Z,Atlanta Falcons,Arizona Cardinals,betrivers,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:21Z,-2.5,-113,-113
7d71a0d3cc2a04eb35f1a725104217b5,2025-12-21T21:05:00Z,Atlanta Falcons,Arizona Cardinals,fanatics,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,-2.5,-115,-105
7d71a0d3cc2a04eb35f1a725104217b5,2025-12-21T21:05:00Z,Atlanta Falcons,Arizona Cardinals,betmgm,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:52Z,-2.5,-110,-110
7d71a0d3cc2a04eb35f1a725104217b5,2025-12-21T21:05:00Z,Atlanta Falcons,Arizona Cardinals,bovada,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:55Z,-2.5,-120,100
93c002f0a42d1b57f3bbabdcfe24ab97,2025-12-21T21:05:00Z,Jacksonville Jaguars,Denver Broncos,draftkings,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:53Z,3.0,-120,100
93c002f0a42d1b57f3bbabdcfe24ab97,2025-12-21T21:05:00Z,Jacksonville Jaguars,Denver Broncos,williamhill_us,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:36:18Z,3.0,-110,-109
93c002f0a42d1b57f3bbabdcfe24ab97,2025-12-21T21:05:00Z,Jacksonville Jaguars,Denver Broncos,fanduel,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:08Z,3.0,-110,-110
93c002f0a42d1b57f3bbabdcfe24ab97,2025-12-21T21:05:00Z,Jacksonville Jaguars,Denver Broncos,mybookieag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,3.0,-110,-110
93c002f0a42d1b57f3bbabdcfe24ab97,2025-12-21T21:05:00Z,Jacksonville Jaguars,Denver Broncos,lowvig,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:32Z,3.0,-105,-105
93c002f0a42d1b57f3bbabdcfe24ab97,2025-12-21T21:05:00Z,Jacksonville Jaguars,Denver Broncos,betonlineag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:33Z,3.0,-110,-110
93c002f0a42d1b57f3bbabdcfe24ab97,2025-12-21T21:05:00Z,Jacksonville Jaguars,Denver Broncos,betus,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:09Z,3.0,-110,-110
93c002f0a42d1b57f3bbabdcfe24ab97,2025-12-21T21:05:00Z,Jacksonville Jaguars,Denver Broncos,betrivers,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:21Z,3.0,-117,-109
93c002f0a42d1b57f3bbabdcfe24ab97,2025-12-21T21:05:00Z,Jacksonville Jaguars,Denver Broncos,fanatics,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,3.0,-110,-110
93c002f0a42d1b57f3bbabdcfe24ab97,2025-12-21T21:05:00Z,Jacksonville Jaguars,Denver Broncos,betmgm,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:52Z,3.0,-110,-110
93c002f0a42d1b57f3bbabdcfe24ab97,2025-12-21T21:05:00Z,Jacksonville Jaguars,Denver Broncos,bovada,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:55Z,3.0,-115,-105
47a54fb60f7b79179bc80e18a7c5de81,2025-12-21T21:25:00Z,Las Vegas Raiders,Houston Texans,draftkings,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:37:53Z,14.5,-105,-115
47a54fb60f7b79179bc80e18a7c5de81,2025-12-21T21:25:00Z,Las Vegas Raiders,Houston Texans,williamhill_us,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:36:18Z,14.5,-112,-108
47a54fb60f7b79179bc80e18a7c5de81,2025-12-21T21:25:00Z,Las Vegas Raiders,Houston Texans,fanduel,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:08Z,14.5,-118,-104
47a54fb60f7b79179bc80e18a7c5de81,2025-12-21T21:25:00Z,Las Vegas Raiders,Houston Texans,mybookieag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:07Z,14.5,-110,-110
47a54fb60f7b79179bc80e18a7c5de81,2025-12-21T21:25:00Z,Las Vegas Raiders,Houston Texans,lowvig,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:32Z,14.0,101,-112
47a54fb60f7b79179bc80e18a7c5de81,2025-12-21T21:25:00Z,Las Vegas Raiders,Houston Texans,betonlineag,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:33Z,14.0,-104,-116
47a54fb60f7b79179bc80e18a7c5de81,2025-12-21T21:25:00Z,Las Vegas Raiders,Houston Texans,betus,2025-12-16T02:38:39.774046+00:00,2025-12-16T02:38:09Z,14.0,-105,-115
