player_name,game_id,game_date,prop_line,game_minute,quarter,cumulative_points,description,prob_over,final_points,result
LeBron James,401810191,2025-12-04,22.0000,0.0000,1,0,Deandre Ayton vs. Scottie Barnes (Gabe Vincent gains possession),0.4780,30,HIT
LeBron James,401810191,2025-12-04,22.0000,0.2833,1,3,Austin Reaves makes 26-foot three point jumper (LeBron James assists),0.7630,30,HIT
LeBron James,401810191,2025-12-04,22.0000,0.6500,1,3,Scottie Barnes misses 3-foot two point shot,0.7750,30,HIT
LeBron James,401810191,2025-12-04,22.0000,0.6833,1,3,Austin Reaves defensive rebound,0.7790,30,HIT
LeBron James,401810191,2025-12-04,22.0000,0.7833,1,3,Scottie Barnes blocks Austin Reaves's driving floating jump shot,0.7250,30,HIT
LeBron James,401810191,2025-12-04,22.0000,0.8167,1,3,Rui Hachimura offensive rebound,0.7520,30,HIT
LeBron James,401810191,2025-12-04,22.0000,0.8333,1,3,Rui Hachimura misses 19-foot jumper,0.7550,30,HIT
LeBron James,401810191,2025-12-04,22.0000,0.8667,1,3,Scottie Barnes defensive rebound,0.7570,30,HIT
LeBron James,401810191,2025-12-04,22.0000,1.0500,1,3,Gabe Vincent blocks Ja'Kobe Walter 's 6-foot pullup jump shot,0.7500,30,HIT
LeBron James,401810191,2025-12-04,22.0000,1.0500,1,3,Raptors offensive team rebound,0.7620,30,HIT
LeBron James,401810191,2025-12-04,22.0000,1.1167,1,3,Sandro Mamukelashvili misses 26-foot three point jumper,0.7440,30,HIT
LeBron James,401810191,2025-12-04,22.0000,1.1167,1,3,LeBron James defensive rebound,0.7450,30,HIT
LeBron James,401810191,2025-12-04,22.0000,1.2500,1,3,Deandre Ayton makes two point shot (Austin Reaves assists),0.7720,30,HIT
LeBron James,401810191,2025-12-04,22.0000,1.5333,1,3,Scottie Barnes makes 1-foot dunk (Brandon Ingram assists),0.7440,30,HIT
LeBron James,401810191,2025-12-04,22.0000,1.8833,1,3,Gabe Vincent misses 29-foot three point jumper,0.7270,30,HIT
LeBron James,401810191,2025-12-04,22.0000,1.9167,1,3,Brandon Ingram defensive rebound,0.7220,30,HIT
LeBron James,401810191,2025-12-04,22.0000,2.0833,1,3,Scottie Barnes misses 26-foot three point jumper,0.7360,30,HIT
LeBron James,401810191,2025-12-04,22.0000,2.1500,1,3,Deandre Ayton defensive rebound,0.7080,30,HIT
LeBron James,401810191,2025-12-04,22.0000,2.3000,1,3,Austin Reaves makes 27-foot three pointer,0.7270,30,HIT
LeBron James,401810191,2025-12-04,22.0000,2.4667,1,3,Brandon Ingram makes 19-foot step back jumpshot (Scottie Barnes assists),0.7180,30,HIT
LeBron James,401810191,2025-12-04,22.0000,2.8833,1,3,Gabe Vincent makes two point shot,0.7120,30,HIT
LeBron James,401810191,2025-12-04,22.0000,3.0500,1,3,Brandon Ingram makes 12-foot pullup jump shot (Immanuel Quickley assists),0.7160,30,HIT
LeBron James,401810191,2025-12-04,22.0000,3.3667,1,3,Deandre Ayton makes alley oop dunk shot (Austin Reaves assists),0.6680,30,HIT
LeBron James,401810191,2025-12-04,22.0000,3.5833,1,3,Brandon Ingram misses 23-foot three point jumper,0.6530,30,HIT
LeBron James,401810191,2025-12-04,22.0000,3.6333,1,3,Scottie Barnes offensive rebound,0.6390,30,HIT
LeBron James,401810191,2025-12-04,22.0000,3.6833,1,3,Scottie Barnes lost ball turnover (Rui Hachimura steals),0.6470,30,HIT
LeBron James,401810191,2025-12-04,22.0000,3.7500,1,3,Gabe Vincent bad pass (Sandro Mamukelashvili steals),0.6570,30,HIT
LeBron James,401810191,2025-12-04,22.0000,3.8333,1,3,Brandon Ingram misses 22-foot three point shot,0.6470,30,HIT
LeBron James,401810191,2025-12-04,22.0000,3.8500,1,3,Rui Hachimura loose ball foul,0.6320,30,HIT
LeBron James,401810191,2025-12-04,22.0000,3.8500,1,3,Raptors offensive team rebound,0.6440,30,HIT
LeBron James,401810191,2025-12-04,22.0000,4.1000,1,3,Scottie Barnes misses 11-foot pullup jump shot,0.6410,30,HIT
LeBron James,401810191,2025-12-04,22.0000,4.1500,1,3,Austin Reaves defensive rebound,0.6520,30,HIT
LeBron James,401810191,2025-12-04,22.0000,4.2500,1,3,LeBron James misses 13-foot two point shot,0.6360,30,HIT
LeBron James,401810191,2025-12-04,22.0000,4.2833,1,3,Deandre Ayton offensive rebound,0.6500,30,HIT
LeBron James,401810191,2025-12-04,22.0000,4.3333,1,3,Deandre Ayton misses driving layup,0.6340,30,HIT
LeBron James,401810191,2025-12-04,22.0000,4.3333,1,3,Sandro Mamukelashvili defensive rebound,0.6120,30,HIT
LeBron James,401810191,2025-12-04,22.0000,4.4833,1,3,Brandon Ingram makes 1-foot two point shot (Sandro Mamukelashvili assists),0.6260,30,HIT
LeBron James,401810191,2025-12-04,22.0000,4.8167,1,3,Rui Hachimura makes 25-foot three point jumper (Gabe Vincent assists),0.6000,30,HIT
LeBron James,401810191,2025-12-04,22.0000,4.9500,1,3,Brandon Ingram misses 22-foot jumper,0.6120,30,HIT
LeBron James,401810191,2025-12-04,22.0000,5.0000,1,3,Ja'Kobe Walter offensive rebound,0.6040,30,HIT
LeBron James,401810191,2025-12-04,22.0000,5.0833,1,3,Ja'Kobe Walter misses 25-foot three point jumper,0.5990,30,HIT
LeBron James,401810191,2025-12-04,22.0000,5.1333,1,3,LeBron James defensive rebound,0.6040,30,HIT
LeBron James,401810191,2025-12-04,22.0000,5.2500,1,3,LeBron James misses two point shot,0.5770,30,HIT
LeBron James,401810191,2025-12-04,22.0000,5.2833,1,3,Scottie Barnes defensive rebound,0.6200,30,HIT
LeBron James,401810191,2025-12-04,22.0000,5.3500,1,3,Sandro Mamukelashvili misses 3-foot two point shot,0.5780,30,HIT
LeBron James,401810191,2025-12-04,22.0000,5.3833,1,3,Rui Hachimura defensive rebound,0.5790,30,HIT
LeBron James,401810191,2025-12-04,22.0000,5.5000,1,3,Austin Reaves misses 25-foot three point step back jumpshot,0.5710,30,HIT
LeBron James,401810191,2025-12-04,22.0000,5.5667,1,3,Brandon Ingram defensive rebound,0.5930,30,HIT
LeBron James,401810191,2025-12-04,22.0000,5.6333,1,3,Raptors Full timeout,0.5430,30,HIT
LeBron James,401810191,2025-12-04,22.0000,5.6333,1,3,Collin Murray-Boyles enters the game for Scottie Barnes,0.5820,30,HIT
LeBron James,401810191,2025-12-04,22.0000,5.6333,1,3,Jake LaRavia enters the game for Gabe Vincent,0.6070,30,HIT
LeBron James,401810191,2025-12-04,22.0000,5.7167,1,3,Ja'Kobe Walter makes 1-foot dunk (Collin Murray-Boyles assists),0.5700,30,HIT
LeBron James,401810191,2025-12-04,22.0000,5.9167,1,3,Immanuel Quickley personal foul,0.5770,30,HIT
LeBron James,401810191,2025-12-04,22.0000,6.1333,1,6,Jake LaRavia makes 24-foot three point step back jumpshot (LeBron James assists),0.8600,30,HIT
LeBron James,401810191,2025-12-04,22.0000,6.4167,1,6,Deandre Ayton blocks Sandro Mamukelashvili 's 2-foot driving layup,0.8330,30,HIT
LeBron James,401810191,2025-12-04,22.0000,6.4500,1,6,Austin Reaves defensive rebound,0.8430,30,HIT
LeBron James,401810191,2025-12-04,22.0000,6.5000,1,6,LeBron James misses two point shot,0.8220,30,HIT
LeBron James,401810191,2025-12-04,22.0000,6.5667,1,6,Ja'Kobe Walter defensive rebound,0.8400,30,HIT
LeBron James,401810191,2025-12-04,22.0000,6.6333,1,6,Jake LaRavia defensive rebound,0.8290,30,HIT
LeBron James,401810191,2025-12-04,22.0000,6.6333,1,6,Immanuel Quickley misses 12-foot two point shot,0.8260,30,HIT
LeBron James,401810191,2025-12-04,22.0000,6.9000,1,6,Austin Reaves makes 1-foot two point shot,0.8350,30,HIT
LeBron James,401810191,2025-12-04,22.0000,7.1333,1,6,Brandon Ingram misses 11-foot step back jumpshot,0.8260,30,HIT
LeBron James,401810191,2025-12-04,22.0000,7.1667,1,6,Brandon Ingram offensive rebound,0.8270,30,HIT
LeBron James,401810191,2025-12-04,22.0000,7.2833,1,6,Immanuel Quickley makes 27-foot three point jumper (Brandon Ingram assists),0.8050,30,HIT
LeBron James,401810191,2025-12-04,22.0000,7.7000,1,6,LeBron James misses 26-foot three point jumper,0.7940,30,HIT
LeBron James,401810191,2025-12-04,22.0000,7.7500,1,6,Sandro Mamukelashvili defensive rebound,0.8000,30,HIT
LeBron James,401810191,2025-12-04,22.0000,7.8333,1,6,Brandon Ingram out of bounds bad pass turnover,0.7810,30,HIT
LeBron James,401810191,2025-12-04,22.0000,7.8333,1,6,Gradey Dick enters the game for Immanuel Quickley,0.7980,30,HIT
LeBron James,401810191,2025-12-04,22.0000,7.8333,1,6,Jamal Shead enters the game for Ja'Kobe Walter,0.7790,30,HIT
LeBron James,401810191,2025-12-04,22.0000,7.8333,1,6,Jamison Battle enters the game for Sandro Mamukelashvili,0.7970,30,HIT
LeBron James,401810191,2025-12-04,22.0000,7.8333,1,6,Nick Smith Jr. enters the game for Deandre Ayton,0.7850,30,HIT
LeBron James,401810191,2025-12-04,22.0000,7.8333,1,6,Jaxson Hayes enters the game for LeBron James,0.7940,30,HIT
