player_name,game_id,game_date,prop_line,game_minute,quarter,cumulative_points,description,prob_over,final_points,result
LeBron James,401810472,2026-01-20,22.0000,0.0000,1,0,Deandre Ayton vs. Aaron Gordon (Jamal Murray gains possession),0.4900,12,MISS
LeBron James,401810472,2026-01-20,22.0000,0.2667,1,0,Jalen Pickett makes 26-foot three point jumper (Peyton Watson assists),0.4550,12,MISS
LeBron James,401810472,2026-01-20,22.0000,0.6500,1,0,Luka Doncic makes 11-foot driving floating jump shot,0.4670,12,MISS
LeBron James,401810472,2026-01-20,22.0000,0.9333,1,0,Spencer Jones makes 23-foot three point jumper (Jamal Murray assists),0.4540,12,MISS
LeBron James,401810472,2026-01-20,22.0000,1.2500,1,0,LeBron James misses 15-foot two point shot,0.4600,12,MISS
LeBron James,401810472,2026-01-20,22.0000,1.3000,1,0,Jalen Pickett defensive rebound,0.4740,12,MISS
LeBron James,401810472,2026-01-20,22.0000,1.4333,1,0,Jamal Murray makes 16-foot two point shot,0.4400,12,MISS
LeBron James,401810472,2026-01-20,22.0000,1.7167,1,0,Deandre Ayton makes driving layup (Luka Doncic assists),0.4420,12,MISS
LeBron James,401810472,2026-01-20,22.0000,2.0000,1,0,Peyton Watson makes 26-foot three point jumper (Jalen Pickett assists),0.4230,12,MISS
LeBron James,401810472,2026-01-20,22.0000,2.2333,1,0,Luka Doncic makes 9-foot driving floating jump shot,0.4090,12,MISS
LeBron James,401810472,2026-01-20,22.0000,2.4833,1,0,Jamal Murray makes 24-foot three point jumper (Aaron Gordon assists),0.3890,12,MISS
LeBron James,401810472,2026-01-20,22.0000,2.7500,1,0,Luka Doncic makes 25-foot three point jumper (Marcus Smart assists),0.4140,12,MISS
LeBron James,401810472,2026-01-20,22.0000,3.0500,1,0,Aaron Gordon makes free throw 2 of 2,0.3530,12,MISS
LeBron James,401810472,2026-01-20,22.0000,3.0500,1,0,Nuggets offensive team rebound,0.3490,12,MISS
LeBron James,401810472,2026-01-20,22.0000,3.0500,1,0,Aaron Gordon misses free throw 1 of 2,0.3760,12,MISS
LeBron James,401810472,2026-01-20,22.0000,3.0500,1,0,Luka Doncic shooting foul,0.3540,12,MISS
LeBron James,401810472,2026-01-20,22.0000,3.2000,1,0,Deandre Ayton misses driving floating jump shot,0.3550,12,MISS
LeBron James,401810472,2026-01-20,22.0000,3.2167,1,0,Lakers offensive team rebound,0.3960,12,MISS
LeBron James,401810472,2026-01-20,22.0000,3.4167,1,0,"LeBron James bad pass
turnover (Peyton Watson steals)",0.3540,12,MISS
LeBron James,401810472,2026-01-20,22.0000,3.5333,1,0,Peyton Watson misses driving floating jump shot,0.3460,12,MISS
LeBron James,401810472,2026-01-20,22.0000,3.5500,1,0,Jake LaRavia defensive rebound,0.3430,12,MISS
LeBron James,401810472,2026-01-20,22.0000,3.6167,1,0,Marcus Smart misses 24-foot running jump shot,0.3320,12,MISS
LeBron James,401810472,2026-01-20,22.0000,3.6833,1,0,Nuggets defensive team rebound,0.3450,12,MISS
LeBron James,401810472,2026-01-20,22.0000,3.8500,1,0,Peyton Watson misses two point shot,0.3260,12,MISS
LeBron James,401810472,2026-01-20,22.0000,3.8833,1,0,Deandre Ayton defensive rebound,0.3260,12,MISS
LeBron James,401810472,2026-01-20,22.0000,4.1000,1,0,LeBron James offensive foul,0.3240,12,MISS
LeBron James,401810472,2026-01-20,22.0000,4.1000,1,0,LeBron James offensive foul turnover,0.3010,12,MISS
LeBron James,401810472,2026-01-20,22.0000,4.3000,1,0,Aaron Gordon misses 26-foot three point pullup jump shot,0.3110,12,MISS
LeBron James,401810472,2026-01-20,22.0000,4.3500,1,0,Luka Doncic defensive rebound,0.3170,12,MISS
LeBron James,401810472,2026-01-20,22.0000,4.6000,1,0,Luka Doncic makes driving layup,0.2810,12,MISS
LeBron James,401810472,2026-01-20,22.0000,4.8167,1,0,Jalen Pickett misses 16-foot pullup jump shot,0.2730,12,MISS
LeBron James,401810472,2026-01-20,22.0000,4.8667,1,0,LeBron James defensive rebound,0.2670,12,MISS
LeBron James,401810472,2026-01-20,22.0000,4.9333,1,0,LeBron James lost ball turnover (Jalen Pickett steals),0.3070,12,MISS
LeBron James,401810472,2026-01-20,22.0000,5.1000,1,0,Spencer Jones makes 23-foot three point jumper (Jamal Murray assists),0.2820,12,MISS
LeBron James,401810472,2026-01-20,22.0000,5.3333,1,0,Luka Doncic makes 28-foot three point jumper,0.2780,12,MISS
LeBron James,401810472,2026-01-20,22.0000,5.7000,1,0,Peyton Watson misses 14-foot step back jumpshot,0.2330,12,MISS
LeBron James,401810472,2026-01-20,22.0000,5.7500,1,0,LeBron James defensive rebound,0.2500,12,MISS
LeBron James,401810472,2026-01-20,22.0000,5.9167,1,0,Deandre Ayton misses 9-foot two point shot,0.2310,12,MISS
LeBron James,401810472,2026-01-20,22.0000,5.9500,1,0,Spencer Jones defensive rebound,0.2150,12,MISS
LeBron James,401810472,2026-01-20,22.0000,6.0833,1,0,Jamal Murray makes 25-foot three point step back jumpshot,0.2210,12,MISS
LeBron James,401810472,2026-01-20,22.0000,6.2500,1,0,Gabe Vincent enters the game for Marcus Smart,0.2290,12,MISS
LeBron James,401810472,2026-01-20,22.0000,6.2500,1,0,Jaxson Hayes enters the game for Deandre Ayton,0.2240,12,MISS
LeBron James,401810472,2026-01-20,22.0000,6.2500,1,0,Tim Hardaway Jr. enters the game for Jalen Pickett,0.2380,12,MISS
LeBron James,401810472,2026-01-20,22.0000,6.2500,1,0,Lakers Full timeout,0.2240,12,MISS
LeBron James,401810472,2026-01-20,22.0000,6.2500,1,0,Rui Hachimura enters the game for LeBron James,0.2460,12,MISS
LeBron James,401810472,2026-01-20,22.0000,6.4500,1,0,Luka Doncic makes 12-foot driving floating jump shot (Jake LaRavia assists),0.2340,12,MISS
LeBron James,401810472,2026-01-20,22.0000,6.7667,1,0,Jaxson Hayes blocks Jamal Murray 's 26-foot three point pullup jump shot,0.2260,12,MISS
LeBron James,401810472,2026-01-20,22.0000,6.8167,1,0,Luka Doncic defensive rebound,0.1910,12,MISS
LeBron James,401810472,2026-01-20,22.0000,6.9167,1,0,Rui Hachimura misses 11-foot pullup jump shot,0.2150,12,MISS
LeBron James,401810472,2026-01-20,22.0000,6.9667,1,0,Spencer Jones defensive rebound,0.2080,12,MISS
LeBron James,401810472,2026-01-20,22.0000,7.1167,1,0,Spencer Jones makes 25-foot three point jumper (Jamal Murray assists),0.1730,12,MISS
LeBron James,401810472,2026-01-20,22.0000,7.4500,1,0,Jake LaRavia makes free throw 1 of 1,0.1860,12,MISS
LeBron James,401810472,2026-01-20,22.0000,7.4500,1,0,Jake LaRavia makes 5-foot pullup jump shot,0.1860,12,MISS
LeBron James,401810472,2026-01-20,22.0000,7.4500,1,0,Jamal Murray shooting foul,0.1770,12,MISS
LeBron James,401810472,2026-01-20,22.0000,7.4500,1,0,Zeke Nnaji enters the game for Aaron Gordon,0.1980,12,MISS
LeBron James,401810472,2026-01-20,22.0000,7.5167,1,0,Jamal Murray makes free throw 1 of 1,0.2100,12,MISS
