play_num,quarter,game_minute,cumulative_points,prob_over,prob_over_smooth
1,1,0.0000,0,0.5070,0.4644
2,1,0.2833,0,0.4850,0.4619
3,1,0.6667,0,0.4840,0.4570
4,1,0.7000,0,0.4350,0.4519
5,1,0.8333,0,0.5010,0.4496
6,1,0.8667,0,0.4420,0.4476
7,1,1.0000,0,0.4530,0.4428
8,1,1.0333,0,0.4570,0.4395
9,1,1.1167,0,0.4440,0.4429
10,1,1.5000,0,0.4360,0.4445
11,1,1.7333,0,0.4370,0.4458
12,1,1.9667,0,0.4030,0.4439
13,1,2.0000,0,0.3910,0.4429
14,1,2.0333,0,0.4200,0.4481
15,1,2.0833,0,0.4190,0.4546
16,1,2.3833,0,0.3710,0.4596
17,1,2.4167,0,0.3870,0.4644
18,1,2.5000,2,0.5010,0.4678
19,1,2.7333,2,0.4720,0.4723
20,1,3.0167,2,0.4710,0.4768
21,1,3.0667,2,0.4680,0.4808
22,1,3.2000,2,0.4660,0.4863
23,1,3.4000,4,0.5880,0.4911
24,1,3.6167,4,0.5650,0.4960
25,1,3.8833,4,0.6010,0.5075
26,1,4.2500,4,0.5380,0.5186
27,1,4.5000,4,0.5210,0.5309
28,1,4.5500,4,0.5470,0.5433
29,1,4.6333,4,0.5340,0.5495
30,1,4.6833,4,0.5160,0.5563
31,1,4.6833,4,0.5460,0.5623
32,1,4.7833,4,0.5000,0.5696
33,1,4.8167,4,0.4900,0.5780
34,1,4.9833,6,0.6480,0.5792
35,1,5.3333,6,0.6420,0.5817
36,1,5.5667,6,0.6160,0.5820
44,1,5.7167,6,0.6350,0.5850
43,1,5.7167,6,0.6260,0.5900
41,1,5.7167,6,0.6070,0.5926
42,1,5.7167,6,0.5920,0.5948
39,1,5.7167,6,0.6140,0.5982
38,1,5.7167,6,0.6340,0.5983
37,1,5.7167,6,0.6110,0.6013
40,1,5.7167,6,0.6170,0.6035
45,1,6.0500,6,0.6050,0.5978
46,1,6.0500,6,0.5990,0.5917
47,1,6.0500,6,0.6210,0.5879
48,1,6.3333,6,0.5980,0.5825
49,1,6.3500,6,0.5800,0.5836
50,1,6.3500,6,0.5820,0.5864
51,1,6.6000,6,0.5490,0.5887
52,1,6.6667,6,0.5600,0.5894
53,1,6.8167,6,0.5340,0.5897
54,1,6.8333,6,0.5350,0.5895
55,1,7.0167,6,0.5180,0.5899
56,1,7.0500,6,0.5420,0.5921
57,1,7.2000,6,0.5250,0.5936
58,1,7.4500,8,0.6490,0.5958
59,1,7.6833,8,0.6630,0.5970
60,1,7.9167,8,0.6370,0.5984
61,1,7.9667,8,0.6280,0.5995
62,1,8.0833,8,0.6420,0.6027
63,1,8.1167,8,0.6050,0.6055
64,1,8.1833,8,0.6260,0.6079
65,1,8.2333,8,0.6490,0.6144
66,1,8.2333,8,0.6280,0.6213
73,1,8.4667,9,0.6660,0.6336
72,1,8.4667,8,0.6220,0.6468
71,1,8.4667,8,0.6090,0.6538
70,1,8.4667,8,0.6030,0.6610
69,1,8.4667,8,0.6130,0.6680
68,1,8.4667,8,0.6170,0.6758
67,1,8.4667,8,0.5820,0.6862
74,1,8.7167,9,0.6640,0.6998
