play_num,quarter,game_minute,cumulative_points,prob_over,prob_over_smooth
1,1,0.0000,0,0.4960,0.6478
2,1,0.3667,3,0.6670,0.6572
3,1,0.7000,3,0.6610,0.6646
4,1,0.7500,3,0.6250,0.6706
5,1,0.8333,3,0.6480,0.6756
6,1,1.0667,3,0.6080,0.6796
7,1,1.0833,3,0.6320,0.6831
8,1,1.1000,3,0.6100,0.6852
9,1,1.4167,6,0.7780,0.6857
10,1,1.8500,6,0.7530,0.6881
11,1,2.2000,6,0.7510,0.6875
12,1,2.2500,6,0.7460,0.6981
13,1,2.4333,6,0.7430,0.7008
14,1,2.4833,6,0.7400,0.7040
15,1,2.5000,6,0.7360,0.7077
16,1,2.5500,6,0.7360,0.7091
17,1,2.7833,6,0.7180,0.7124
18,1,2.8500,6,0.6950,0.7146
19,1,3.0000,6,0.7300,0.7188
20,1,3.0333,6,0.6770,0.7137
21,1,3.0833,6,0.7070,0.7088
22,1,3.0833,6,0.7230,0.7051
23,1,3.3333,6,0.7250,0.7009
24,1,3.6167,6,0.6990,0.6966
25,1,3.6333,6,0.6750,0.6923
26,1,3.6333,6,0.6740,0.6886
27,1,3.8500,6,0.6750,0.6832
28,1,3.9333,6,0.6940,0.6784
29,1,3.9833,6,0.6780,0.6754
30,1,3.9833,6,0.6540,0.6697
31,1,4.1167,6,0.6770,0.6666
32,1,4.1167,6,0.6610,0.6623
33,1,4.1167,6,0.6580,0.6572
34,1,4.3500,6,0.6540,0.6521
35,1,4.7000,6,0.6620,0.6487
36,1,4.7167,6,0.6280,0.6462
37,1,4.7500,6,0.6220,0.6415
38,1,4.8333,6,0.6340,0.6366
39,1,4.8500,6,0.6170,0.6309
40,1,4.8500,6,0.6150,0.6260
42,1,5.1000,6,0.6200,0.6226
41,1,5.1000,6,0.6220,0.6176
43,1,5.2333,6,0.6230,0.6119
44,1,5.2833,6,0.6310,0.6067
45,1,5.3000,6,0.6240,0.6011
46,1,5.3167,6,0.5800,0.5935
47,1,5.6167,6,0.5780,0.5881
48,1,5.6500,6,0.5790,0.5826
49,1,5.9000,6,0.5820,0.5769
50,1,5.9000,6,0.5850,0.5710
51,1,5.9000,6,0.5770,0.5660
52,1,6.1000,6,0.5470,0.5595
53,1,6.3500,6,0.5540,0.5530
54,1,6.5833,6,0.5420,0.5464
55,1,6.6167,6,0.5090,0.5390
56,1,6.8000,6,0.5220,0.5304
57,1,6.8667,6,0.5120,0.5256
58,1,6.9167,6,0.5180,0.5206
59,1,6.9667,6,0.5000,0.5151
60,1,7.0167,6,0.5150,0.5085
61,1,7.1000,6,0.4910,0.5016
62,1,7.3500,6,0.4910,0.4949
63,1,7.3500,6,0.4900,0.4894
64,1,7.4333,6,0.4840,0.4825
65,1,7.6167,6,0.4520,0.4769
66,1,7.6167,6,0.4840,0.4717
67,1,7.6167,6,0.4780,0.4654
68,1,7.6167,6,0.4680,0.4606
69,1,7.8333,6,0.4520,0.4540
70,1,7.8500,6,0.4450,0.4488
71,1,8.1333,6,0.4430,0.4430
72,1,8.2667,6,0.4380,0.4376
73,1,8.6333,6,0.4160,0.4323
74,1,8.6667,6,0.4300,0.4276
75,1,8.6833,6,0.4040,0.4244
76,1,8.9833,6,0.3960,0.4207
77,1,9.0167,6,0.4160,0.4148
78,1,9.0833,6,0.3870,0.4096
79,1,9.1333,6,0.3960,0.4054
80,1,9.1667,6,0.3980,0.4022
81,1,9.1667,6,0.3840,0.3979
87,1,9.3667,6,0.3850,0.3942
86,1,9.3667,6,0.3970,0.3900
85,1,9.3667,6,0.4200,0.3864
84,1,9.3667,6,0.3760,0.3822
83,1,9.3667,6,0.3660,0.3799
82,1,9.3667,6,0.3740,0.3767
88,1,9.6000,6,0.3850,0.3710
89,1,9.7000,6,0.3880,0.3677
90,1,9.7500,6,0.3600,0.3631
91,1,9.9000,6,0.3680,0.3566
92,1,10.1667,6,0.3540,0.3549
93,1,10.4167,6,0.3430,0.3504
94,1,10.4833,6,0.3460,0.3468
95,1,10.8167,6,0.3580,0.3412
96,1,10.8500,6,0.3320,0.3379
97,1,11.0550,6,0.3020,0.3346
98,1,11.1033,6,0.3230,0.3316
99,1,11.1200,6,0.3030,0.3266
100,1,11.3350,6,0.2680,0.3223
101,1,11.3833,6,0.3510,0.3175
102,1,11.4567,6,0.2940,0.3120
103,1,11.4567,6,0.3250,0.3080
104,1,11.4567,6,0.3080,0.3044
105,1,11.4567,6,0.3100,0.3019
106,1,11.4567,6,0.3000,0.2971
107,1,11.4667,6,0.3140,0.2931
108,1,11.8067,6,0.2850,0.2921
109,1,11.8200,6,0.3020,0.2894
110,1,11.9833,6,0.2640,0.2865
111,1,11.9983,6,0.2570,0.2856
113,2,12.0000,6,0.2760,0.2798
112,1,12.0000,6,0.2690,0.2781
114,2,12.2167,6,0.2980,0.2758
115,2,12.2667,6,0.2610,0.2727
116,2,12.4167,6,0.2520,0.2693
117,2,12.7667,6,0.2820,0.2655
118,2,12.9833,6,0.2690,0.2606
119,2,12.9833,6,0.2460,0.2560
120,2,12.9833,6,0.2480,0.2514
121,2,13.2167,6,0.2350,0.2485
122,2,13.2833,6,0.2600,0.2461
123,2,13.3000,6,0.2800,0.2420
124,2,13.6500,6,0.2470,0.2389
125,2,13.9500,6,0.2400,0.2326
126,2,14.0167,6,0.2240,0.2283
127,2,14.3167,6,0.2160,0.2252
128,2,14.3667,6,0.1930,0.2208
129,2,14.4500,6,0.2110,0.2159
130,2,14.4500,6,0.2060,0.2140
131,2,14.4500,6,0.2090,0.2103
132,2,14.6500,6,0.1930,0.2075
133,2,14.8667,6,0.2070,0.2038
134,2,15.0500,6,0.1730,0.1981
135,2,15.0500,6,0.1760,0.1958
136,2,15.0500,6,0.1880,0.1960
137,2,15.0500,6,0.1950,0.1946
138,2,15.0500,6,0.1700,0.1950
143,2,15.2667,7,0.2090,0.1960
142,2,15.2667,6,0.1740,0.1956
140,2,15.2667,6,0.1800,0.1942
139,2,15.2667,6,0.1840,0.1936
141,2,15.2667,6,0.1680,0.1925
144,2,15.5167,7,0.2000,0.1914
145,2,15.5167,7,0.2430,0.1911
146,2,15.9000,7,0.1970,0.1905
147,2,15.9167,7,0.2230,0.1880
148,2,15.9167,7,0.2130,0.1848
149,2,16.1333,7,0.2030,0.1830
150,2,16.3500,7,0.1790,0.1794
151,2,16.6833,7,0.1970,0.1778
152,2,16.7667,7,0.1720,0.1756
153,2,16.8000,7,0.1830,0.1723
154,2,17.0667,7,0.1680,0.1697
155,2,17.4667,7,0.1640,0.1706
156,2,17.7833,7,0.1370,0.1678
157,2,17.9500,7,0.1320,0.1696
158,2,18.1333,7,0.1340,0.1692
159,2,18.1500,7,0.1360,0.1687
160,2,18.1500,7,0.1420,0.1678
161,2,18.1500,7,0.1360,0.1695
162,2,18.4000,7,0.1180,0.1708
163,2,18.6333,7,0.1160,0.1724
164,2,18.8167,9,0.2190,0.1740
165,2,18.8167,9,0.1860,0.1765
166,2,18.8167,10,0.2350,0.1792
167,2,19.2500,10,0.2140,0.1827
168,2,19.3000,10,0.2020,0.1852
169,2,19.5667,10,0.1870,0.1874
170,2,19.6167,10,0.2120,0.1901
171,2,19.7000,10,0.2220,0.1910
172,2,19.8667,10,0.2050,0.1936
173,2,19.9000,10,0.2150,0.1954
174,2,19.9333,10,0.2180,0.1974
175,2,20.0000,10,0.2170,0.1935
176,2,20.2333,10,0.2080,0.1928
177,2,20.6500,10,0.1830,0.1890
178,2,20.7000,10,0.1770,0.1852
179,2,20.8667,10,0.1900,0.1824
180,2,20.9000,10,0.1600,0.1802
181,2,20.9833,10,0.1880,0.1772
182,2,21.3167,10,0.1550,0.1731
187,2,21.4500,10,0.1550,0.1699
186,2,21.4500,10,0.1420,0.1657
183,2,21.4500,10,0.1710,0.1615
184,2,21.4500,10,0.1600,0.1562
185,2,21.4500,10,0.1360,0.1515
188,2,21.6167,10,0.1470,0.1484
189,2,21.8667,10,0.1440,0.1461
190,2,21.8833,10,0.1520,0.1436
191,2,21.8833,10,0.1390,0.1413
192,2,22.1000,10,0.1400,0.1372
193,2,22.1000,10,0.1320,0.1351
194,2,22.1000,10,0.1350,0.1325
195,2,22.1333,10,0.1110,0.1309
199,2,22.3833,10,0.1130,0.1267
198,2,22.3833,10,0.1210,0.1232
196,2,22.3833,10,0.1300,0.1203
197,2,22.3833,10,0.1410,0.1174
200,2,22.7333,10,0.1140,0.1145
201,2,22.7500,10,0.1060,0.1105
202,2,22.7667,10,0.1120,0.1067
203,2,22.9333,10,0.1030,0.1029
204,2,23.3000,10,0.1110,0.0998
205,2,23.3583,10,0.0870,0.0960
206,2,23.5550,10,0.0910,0.0931
207,2,23.5650,10,0.0770,0.0900
208,2,23.5650,10,0.0890,0.0857
209,2,23.7300,10,0.0850,0.0814
211,3,24.0000,10,0.0740,0.0768
212,3,24.0000,10,0.0620,0.0727
210,2,24.0000,10,0.0640,0.0691
213,3,24.2000,10,0.0700,0.0653
214,3,24.2000,10,0.0590,0.0616
215,3,24.5500,10,0.0540,0.0576
216,3,24.5667,10,0.0490,0.0548
217,3,24.7000,10,0.0360,0.0518
218,3,24.7667,10,0.0450,0.0489
219,3,24.8000,10,0.0480,0.0456
220,3,24.9500,10,0.0320,0.0424
221,3,25.0167,10,0.0330,0.0394
222,3,25.3000,10,0.0370,0.0367
223,3,25.3333,10,0.0290,0.0343
224,3,25.4833,10,0.0320,0.0312
225,3,25.7333,10,0.0300,0.0286
226,3,25.7833,10,0.0320,0.0261
227,3,25.9667,10,0.0180,0.0241
228,3,25.9833,10,0.0230,0.0227
229,3,26.1500,10,0.0210,0.0208
230,3,26.4500,10,0.0130,0.0186
231,3,26.5167,10,0.0100,0.0174
232,3,26.7500,10,0.0150,0.0160
233,3,27.1000,10,0.0070,0.0144
234,3,27.1333,10,0.0080,0.0131
235,3,27.1333,10,0.0050,0.0117
236,3,27.1333,10,0.0080,0.0106
237,3,27.1333,10,0.0090,0.0090
238,3,27.1333,10,0.0060,0.0083
239,3,27.4333,10,0.0040,0.0074
241,3,27.6500,10,0.0070,0.0064
240,3,27.6500,10,0.0060,0.0059
242,3,27.7500,10,0.0040,0.0055
243,3,27.9500,10,0.0040,0.0048
244,3,27.9500,10,0.0030,0.0045
245,3,28.0500,10,0.0090,0.0046
