play_num,quarter,game_minute,cumulative_points,prob_over,prob_over_smooth
1,1,0.0000,0,0.5000,0.4594
2,1,0.3000,0,0.4580,0.4552
3,1,0.3500,0,0.4830,0.4512
4,1,0.4167,0,0.5050,0.4482
5,1,0.7333,0,0.4710,0.4468
6,1,1.0000,0,0.4640,0.4441
7,1,1.0000,0,0.4220,0.4404
8,1,1.2167,0,0.4780,0.4374
9,1,1.3667,0,0.4320,0.4346
10,1,1.4000,0,0.3810,0.4324
11,1,1.6500,0,0.4130,0.4291
12,1,1.7000,0,0.4080,0.4219
13,1,1.7500,0,0.4120,0.4167
14,1,1.8667,0,0.4280,0.4109
15,1,1.9333,0,0.4070,0.4065
16,1,2.0167,0,0.3840,0.4069
17,1,2.0167,0,0.3900,0.4054
18,1,2.1000,0,0.3870,0.4068
19,1,2.2833,0,0.3920,0.4038
20,1,2.5333,0,0.3670,0.4055
21,1,2.5667,0,0.3570,0.4083
22,1,2.6500,0,0.3520,0.4083
23,1,2.9667,0,0.3670,0.4103
24,1,2.9667,1,0.4180,0.4117
25,1,2.9667,2,0.4800,0.4106
26,1,3.1333,2,0.4330,0.4117
27,1,3.3833,2,0.4500,0.4137
32,1,3.5000,2,0.4180,0.4162
31,1,3.5000,2,0.4670,0.4172
28,1,3.5000,2,0.4370,0.4172
29,1,3.5000,2,0.4130,0.4187
30,1,3.5000,2,0.4480,0.4211
33,1,3.8000,2,0.4390,0.4221
34,1,3.8167,2,0.4070,0.4229
35,1,3.8500,2,0.4270,0.4216
36,1,3.8500,2,0.4250,0.4165
37,1,4.1167,2,0.4390,0.4130
38,1,4.1667,2,0.4080,0.4090
39,1,4.3667,2,0.3920,0.4055
40,1,4.4000,2,0.3970,0.3997
41,1,4.5500,2,0.4050,0.3955
43,1,4.7167,2,0.3720,0.3915
42,1,4.7167,2,0.3830,0.3856
44,1,5.0000,2,0.3910,0.3806
45,1,5.2667,2,0.3800,0.3757
46,1,5.3000,2,0.3630,0.3708
47,1,5.3000,2,0.3690,0.3645
