player_name,game_id,game_date,prop_line,game_minute,quarter,cumulative_points,description,prob_over,final_points,result
LeBron James,401810301,2025-12-28,22.0000,0.0000,1,0,Maxime Raynaud vs. Deandre Ayton (Marcus Smart gains possession),0.4820,5,MISS
LeBron James,401810301,2025-12-28,22.0000,0.3667,1,2,LeBron James makes two point shot (Rui Hachimura assists),0.6640,5,MISS
LeBron James,401810301,2025-12-28,22.0000,0.6000,1,2,DeMar DeRozan misses 18-foot pullup jump shot,0.6760,5,MISS
LeBron James,401810301,2025-12-28,22.0000,0.6500,1,2,Luka Doncic defensive rebound,0.6910,5,MISS
LeBron James,401810301,2025-12-28,22.0000,0.9500,1,2,Rui Hachimura misses driving layup,0.6570,5,MISS
LeBron James,401810301,2025-12-28,22.0000,0.9833,1,2,Russell Westbrook defensive rebound,0.6630,5,MISS
LeBron James,401810301,2025-12-28,22.0000,1.1167,1,2,Maxime Raynaud misses 3-foot floating jump shot,0.6530,5,MISS
LeBron James,401810301,2025-12-28,22.0000,1.1500,1,2,Deandre Ayton defensive rebound,0.6220,5,MISS
LeBron James,401810301,2025-12-28,22.0000,1.2833,1,2,Deandre Ayton misses driving floating jump shot,0.6510,5,MISS
LeBron James,401810301,2025-12-28,22.0000,1.3167,1,2,Russell Westbrook defensive rebound,0.6550,5,MISS
LeBron James,401810301,2025-12-28,22.0000,1.4000,1,2,Russell Westbrook misses 17-foot two point shot,0.6330,5,MISS
LeBron James,401810301,2025-12-28,22.0000,1.4500,1,2,Deandre Ayton defensive rebound,0.6580,5,MISS
LeBron James,401810301,2025-12-28,22.0000,1.6000,1,2,Luka Doncic makes driving layup,0.6450,5,MISS
LeBron James,401810301,2025-12-28,22.0000,1.8667,1,2,DeMar DeRozan misses 13-foot pullup jump shot,0.6310,5,MISS
LeBron James,401810301,2025-12-28,22.0000,1.9333,1,2,DeMar DeRozan offensive rebound,0.6110,5,MISS
LeBron James,401810301,2025-12-28,22.0000,1.9333,1,2,DeMar DeRozan makes 12-foot floating jump shot,0.6140,5,MISS
