player_name,game_id,game_date,prop_line,game_minute,quarter,cumulative_points,description,prob_over,final_points,result
LeBron James,401810526,2026-01-28,22.0000,0.0000,1,0,Deandre Ayton vs. Jarrett Allen (Donovan Mitchell gains possession),0.4880,5,MISS
LeBron James,401810526,2026-01-28,22.0000,0.4500,1,0,Jarrett Allen misses 11-foot floating jump shot,0.4750,5,MISS
LeBron James,401810526,2026-01-28,22.0000,0.5000,1,0,Jaylon Tyson offensive rebound,0.4590,5,MISS
LeBron James,401810526,2026-01-28,22.0000,0.5500,1,0,Jaylon Tyson misses 8-foot two point shot,0.4680,5,MISS
LeBron James,401810526,2026-01-28,22.0000,0.6500,1,0,Jarrett Allen offensive rebound,0.4600,5,MISS
LeBron James,401810526,2026-01-28,22.0000,0.6500,1,0,Jarrett Allen makes two point shot,0.4580,5,MISS
LeBron James,401810526,2026-01-28,22.0000,0.8500,1,0,Luka Doncic misses 28-foot three point step back jumpshot,0.4740,5,MISS
LeBron James,401810526,2026-01-28,22.0000,0.9000,1,0,Dean Wade defensive rebound,0.4390,5,MISS
LeBron James,401810526,2026-01-28,22.0000,1.0333,1,0,Sam Merrill makes 26-foot three pointer (Jaylon Tyson assists),0.4360,5,MISS
LeBron James,401810526,2026-01-28,22.0000,1.3000,1,0,Jaylon Tyson personal foul,0.4180,5,MISS
LeBron James,401810526,2026-01-28,22.0000,1.4167,1,0,Luka Doncic misses driving floating jump shot,0.4380,5,MISS
LeBron James,401810526,2026-01-28,22.0000,1.4667,1,0,Dean Wade defensive rebound,0.4610,5,MISS
LeBron James,401810526,2026-01-28,22.0000,1.8167,1,0,shot clock turnover ,0.4210,5,MISS
LeBron James,401810526,2026-01-28,22.0000,2.1500,1,0,LeBron James misses two point shot,0.4000,5,MISS
LeBron James,401810526,2026-01-28,22.0000,2.1833,1,0,Dean Wade defensive rebound,0.3950,5,MISS
LeBron James,401810526,2026-01-28,22.0000,2.3333,1,0,Jarrett Allen makes driving dunk (Dean Wade assists),0.3870,5,MISS
LeBron James,401810526,2026-01-28,22.0000,2.5667,1,0,Luka Doncic misses 10-foot floating jump shot,0.3770,5,MISS
LeBron James,401810526,2026-01-28,22.0000,2.6167,1,0,Deandre Ayton offensive rebound,0.3930,5,MISS
LeBron James,401810526,2026-01-28,22.0000,2.6167,1,0,Deandre Ayton makes tip shot,0.3540,5,MISS
LeBron James,401810526,2026-01-28,22.0000,2.8167,1,0,Donovan Mitchell misses 23-foot three point step back jumpshot,0.3670,5,MISS
LeBron James,401810526,2026-01-28,22.0000,2.8667,1,0,Luka Doncic defensive rebound,0.3720,5,MISS
LeBron James,401810526,2026-01-28,22.0000,2.9167,1,0,Jake LaRavia makes running layup (LeBron James assists),0.3790,5,MISS
LeBron James,401810526,2026-01-28,22.0000,3.1000,1,0,"Jarrett Allen bad pass
turnover (Jake LaRavia steals)",0.3560,5,MISS
LeBron James,401810526,2026-01-28,22.0000,3.2000,1,0,LeBron James makes 3-foot running dunk (Luka Doncic assists),0.3530,5,MISS
LeBron James,401810526,2026-01-28,22.0000,3.4500,1,0,Marcus Smart personal foul,0.3640,5,MISS
LeBron James,401810526,2026-01-28,22.0000,3.5833,1,0,Jaylon Tyson misses 26-foot three point jumper,0.3370,5,MISS
LeBron James,401810526,2026-01-28,22.0000,3.6333,1,0,Luka Doncic defensive rebound,0.3490,5,MISS
LeBron James,401810526,2026-01-28,22.0000,3.7167,1,0,LeBron James makes running layup (Luka Doncic assists),0.3650,5,MISS
LeBron James,401810526,2026-01-28,22.0000,3.9167,1,0,Donovan Mitchell misses 13-foot two point shot,0.3180,5,MISS
LeBron James,401810526,2026-01-28,22.0000,3.9667,1,0,Marcus Smart defensive rebound,0.3170,5,MISS
LeBron James,401810526,2026-01-28,22.0000,4.0333,1,0,Luka Doncic misses 24-foot three point step back jumpshot,0.3120,5,MISS
LeBron James,401810526,2026-01-28,22.0000,4.0667,1,0,Deandre Ayton offensive rebound,0.3180,5,MISS
LeBron James,401810526,2026-01-28,22.0000,4.1167,1,0,Marcus Smart misses 26-foot three point jumper,0.3090,5,MISS
LeBron James,401810526,2026-01-28,22.0000,4.1667,1,0,Dean Wade defensive rebound,0.3260,5,MISS
LeBron James,401810526,2026-01-28,22.0000,4.2333,1,0,Jake LaRavia personal foul,0.3100,5,MISS
LeBron James,401810526,2026-01-28,22.0000,4.2333,1,0,Lakers Full timeout,0.3270,5,MISS
LeBron James,401810526,2026-01-28,22.0000,4.2333,1,0,Rui Hachimura enters the game for Luka Doncic,0.3110,5,MISS
LeBron James,401810526,2026-01-28,22.0000,4.4167,1,0,Deandre Ayton blocks Donovan Mitchell 's 2-foot driving layup,0.3000,5,MISS
LeBron James,401810526,2026-01-28,22.0000,4.4333,1,0,Deandre Ayton defensive rebound,0.3240,5,MISS
LeBron James,401810526,2026-01-28,22.0000,4.6000,1,0,Deandre Ayton makes 7-foot two point shot (Jake LaRavia assists),0.3110,5,MISS
LeBron James,401810526,2026-01-28,22.0000,4.8000,1,0,Sam Merrill misses 25-foot three point jumper,0.2920,5,MISS
LeBron James,401810526,2026-01-28,22.0000,4.8500,1,0,LeBron James defensive rebound,0.2720,5,MISS
LeBron James,401810526,2026-01-28,22.0000,4.8833,1,0,Jake LaRavia makes running layup (LeBron James assists),0.2950,5,MISS
LeBron James,401810526,2026-01-28,22.0000,5.1000,1,0,Jaylon Tyson makes 27-foot three pointer,0.2780,5,MISS
LeBron James,401810526,2026-01-28,22.0000,5.3833,1,0,Jake LaRavia misses 4-foot two point shot,0.2700,5,MISS
LeBron James,401810526,2026-01-28,22.0000,5.4167,1,0,Jarrett Allen defensive rebound,0.2540,5,MISS
LeBron James,401810526,2026-01-28,22.0000,5.5333,1,0,Craig Porter Jr. enters the game for Dean Wade,0.2460,5,MISS
LeBron James,401810526,2026-01-28,22.0000,5.5333,1,0,De'Andre Hunter enters the game for Donovan Mitchell,0.2630,5,MISS
LeBron James,401810526,2026-01-28,22.0000,5.6333,1,0,Jarrett Allen misses 10-foot jumper,0.2850,5,MISS
LeBron James,401810526,2026-01-28,22.0000,5.6667,1,0,Marcus Smart defensive rebound,0.2640,5,MISS
