play_num,quarter,game_minute,cumulative_points,prob_over,prob_over_smooth
1,1,0.0000,0,0.5240,0.4715
2,1,0.2833,0,0.5140,0.4730
3,1,0.3333,0,0.5110,0.4745
4,1,0.7000,0,0.4620,0.4723
5,1,0.7500,0,0.4730,0.4714
6,1,0.8167,0,0.4660,0.4699
7,1,1.0667,0,0.4640,0.4682
8,1,1.1333,0,0.4450,0.4674
9,1,1.3833,0,0.4060,0.4652
10,1,1.4000,0,0.4500,0.4631
11,1,1.4000,1,0.4880,0.4609
12,1,1.6833,1,0.4910,0.4556
13,1,1.8667,1,0.4460,0.4517
14,1,1.9333,1,0.4600,0.4529
15,1,2.0667,1,0.4480,0.4572
16,1,2.3167,1,0.4430,0.4595
18,1,2.4167,1,0.4540,0.4626
17,1,2.4167,1,0.4280,0.4658
19,1,2.5333,1,0.4260,0.4698
20,1,2.6333,1,0.4200,0.4752
21,1,2.7333,1,0.4160,0.4830
22,1,2.8667,1,0.4380,0.4877
23,1,3.1167,3,0.5330,0.4954
24,1,3.2833,3,0.5490,0.5042
25,1,3.3000,3,0.5180,0.5128
26,1,3.3333,3,0.5290,0.5222
27,1,3.4000,3,0.5270,0.5323
28,1,3.4500,3,0.5260,0.5399
29,1,3.6000,3,0.5140,0.5494
30,1,3.6000,4,0.6070,0.5588
31,1,3.6000,4,0.5800,0.5675
32,1,3.6000,5,0.6450,0.5750
33,1,3.8167,5,0.6230,0.5798
34,1,3.8833,5,0.6310,0.5820
35,1,3.9000,5,0.6370,0.5833
36,1,3.9333,5,0.6460,0.5846
37,1,3.9833,5,0.6040,0.5868
38,1,4.1833,5,0.6180,0.5878
39,1,4.2333,5,0.6150,0.5900
40,1,4.4000,5,0.5950,0.5914
41,1,4.8667,5,0.5650,0.5880
42,1,5.0667,5,0.5340,0.5847
43,1,5.0667,5,0.5770,0.5789
44,1,5.0667,5,0.5740,0.5723
45,1,5.0667,5,0.5450,0.5659
46,1,5.0667,5,0.5740,0.5595
