play_num,quarter,game_minute,cumulative_points,prob_over,prob_over_smooth
1,1,0.0000,0,0.4870,0.5162
2,1,0.2833,0,0.4990,0.5174
3,1,0.6167,0,0.4820,0.5192
4,1,0.6333,0,0.4930,0.5182
5,1,0.9667,0,0.4520,0.5189
6,1,1.0167,0,0.4480,0.5189
7,1,1.0833,2,0.5940,0.5257
8,1,1.5167,2,0.5700,0.5325
9,1,1.5500,2,0.5820,0.5401
10,1,1.6167,2,0.5550,0.5451
11,1,1.7000,2,0.5290,0.5476
12,1,2.0833,2,0.5390,0.5543
13,1,2.1167,2,0.5060,0.5602
14,1,2.1500,2,0.5290,0.5665
15,1,2.2667,2,0.5190,0.5714
16,1,2.3833,4,0.6270,0.5784
17,1,2.5500,4,0.6420,0.5847
18,1,2.5833,4,0.6680,0.5849
19,1,2.6000,4,0.6350,0.5851
20,1,2.6667,4,0.5970,0.5932
21,1,2.7000,4,0.6200,0.6014
22,1,2.8333,4,0.6170,0.6108
23,1,3.2333,4,0.6070,0.6266
24,1,3.3333,4,0.5910,0.6426
25,1,3.3667,4,0.5940,0.6583
26,1,3.4333,4,0.5730,0.6738
27,1,3.6667,4,0.5980,0.6833
28,1,3.9167,4,0.5750,0.6924
29,1,4.1333,7,0.7430,0.7005
30,1,4.3500,7,0.7180,0.7105
31,1,4.4167,7,0.7180,0.7232
32,1,4.5167,10,0.8550,0.7335
33,1,4.8000,10,0.8260,0.7438
34,1,4.8167,10,0.8430,0.7556
35,1,4.8833,10,0.8300,0.7678
36,1,4.8833,10,0.8160,0.7802
37,1,4.8833,10,0.8250,0.7943
38,1,5.1500,10,0.8290,0.8069
41,1,5.2500,10,0.8340,0.8203
42,1,5.2500,11,0.8530,0.8248
39,1,5.2500,10,0.8250,0.8297
40,1,5.2500,10,0.8230,0.8351
43,1,5.4667,11,0.8440,0.8342
44,1,5.7500,11,0.8350,0.8341
45,1,5.7500,11,0.8400,0.8334
46,1,5.8167,11,0.8560,0.8334
47,1,5.8500,11,0.8490,0.8340
48,1,6.0167,11,0.8430,0.8341
49,1,6.1000,11,0.8350,0.8329
50,1,6.1167,11,0.8160,0.8326
51,1,6.1333,11,0.8260,0.8293
52,1,6.1667,11,0.8360,0.8286
53,1,6.3833,11,0.8240,0.8272
54,1,6.4500,11,0.8280,0.8255
56,1,6.5000,11,0.8310,0.8235
57,1,6.5000,11,0.8280,0.8216
55,1,6.5000,11,0.8270,0.8191
58,1,6.7500,11,0.8060,0.8152
59,1,6.9333,11,0.8280,0.8123
60,1,7.2500,11,0.7860,0.8096
61,1,7.3167,11,0.8120,0.8075
62,1,7.5333,11,0.7940,0.8114
63,1,7.5667,11,0.8100,0.8147
64,1,7.5667,11,0.7950,0.8169
65,1,7.5667,11,0.8010,0.8184
66,1,7.5667,11,0.8070,0.8191
67,1,7.8500,11,0.7710,0.8242
68,1,7.9333,11,0.7850,0.8297
69,1,8.0000,11,0.7810,0.8362
70,1,8.0833,11,0.7730,0.8421
71,1,8.1333,14,0.9040,0.8502
72,1,8.4167,14,0.9030,0.8568
73,1,8.7333,14,0.8680,0.8642
74,1,9.0167,14,0.8570,0.8708
75,1,9.0500,14,0.8460,0.8776
76,1,9.1833,16,0.9300,0.8854
77,1,9.1833,16,0.9370,0.8920
78,1,9.1833,16,0.9360,0.9003
79,1,9.1833,16,0.9470,0.9069
80,1,9.2333,16,0.9470,0.9136
81,1,9.2500,16,0.9440,0.9199
82,1,9.3167,16,0.9410,0.9205
83,1,9.4667,16,0.9430,0.9204
84,1,9.5333,16,0.9300,0.9224
85,1,9.6833,16,0.9570,0.9242
86,1,9.9667,16,0.9390,0.9267
87,1,10.2167,16,0.9380,0.9262
88,1,10.6000,16,0.9170,0.9252
89,1,10.6500,16,0.9140,0.9242
90,1,10.6500,16,0.9000,0.9219
91,1,10.7167,16,0.9150,0.9198
92,1,10.7667,16,0.9010,0.9173
93,1,10.9000,16,0.9090,0.9159
94,1,10.9333,16,0.8930,0.9130
99,1,11.0000,16,0.8970,0.9113
97,1,11.0000,16,0.9180,0.9070
98,1,11.0000,16,0.9180,0.9036
95,1,11.0000,16,0.9160,0.9012
96,1,11.0000,16,0.9010,0.8993
100,1,11.0217,16,0.9050,0.8981
101,1,11.2700,16,0.8940,0.8971
102,1,11.2700,16,0.9120,0.8948
103,1,11.2700,16,0.8860,0.8929
104,1,11.4667,16,0.8960,0.8901
105,1,11.7367,16,0.8720,0.8890
106,1,11.7800,16,0.8700,0.8877
