play_num,quarter,game_minute,cumulative_points,prob_over,prob_over_smooth
1,1,0.0000,0,0.5080,0.4588
2,1,0.3333,0,0.4890,0.4555
3,1,0.4833,0,0.4650,0.4537
4,1,0.7500,0,0.4790,0.4512
5,1,1.0833,0,0.4540,0.4468
6,1,1.1833,0,0.4470,0.4446
7,1,1.1833,0,0.4190,0.4402
8,1,1.1833,0,0.4570,0.4367
9,1,1.1833,0,0.4260,0.4344
10,1,1.1833,0,0.4440,0.4307
11,1,1.4333,0,0.4220,0.4279
12,1,1.4833,0,0.4340,0.4206
13,1,1.6667,0,0.4210,0.4143
14,1,1.9333,0,0.3900,0.4141
15,1,2.1500,0,0.4140,0.4144
16,1,2.1833,0,0.3750,0.4194
17,1,2.4167,0,0.3800,0.4210
18,1,2.6000,0,0.3950,0.4351
19,1,2.6833,0,0.3640,0.4435
20,1,2.7167,0,0.3740,0.4538
21,1,2.9833,0,0.3630,0.4660
22,1,3.0000,0,0.3630,0.4863
23,1,3.0000,2,0.4610,0.5050
24,1,3.0000,2,0.4840,0.5231
25,1,3.0000,3,0.5550,0.5434
26,1,3.3833,3,0.4790,0.5622
29,1,3.6000,6,0.7000,0.5864
27,1,3.6000,5,0.6250,0.6099
28,1,3.6000,5,0.6320,0.6324
30,1,3.9500,6,0.6900,0.6574
31,1,4.1000,9,0.8270,0.6807
32,1,4.3500,9,0.8070,0.7051
33,1,4.5833,9,0.7840,0.7294
34,1,4.7167,9,0.7960,0.7526
35,1,4.7167,9,0.7900,0.7734
36,1,4.8500,11,0.8590,0.7901
37,1,4.8500,11,0.8490,0.8111
38,1,4.8500,11,0.8460,0.8220
39,1,4.8500,11,0.8650,0.8364
40,1,5.0000,11,0.8400,0.8489
41,1,5.0167,11,0.8500,0.8597
42,1,5.3500,11,0.8500,0.8632
43,1,5.5500,13,0.9240,0.8676
44,1,5.7500,13,0.9010,0.8734
45,1,5.8167,13,0.8870,0.8771
46,1,5.8167,13,0.8990,0.8812
47,1,5.8167,13,0.9200,0.8827
48,1,5.8167,13,0.9110,0.8841
49,1,5.8167,13,0.8830,0.8851
50,1,6.0167,13,0.9050,0.8851
51,1,6.1833,13,0.8990,0.8855
52,1,6.4667,13,0.8940,0.8863
53,1,6.5167,13,0.9000,0.8861
54,1,6.6500,13,0.8700,0.8821
55,1,6.8833,13,0.8720,0.8793
56,1,6.9333,13,0.8880,0.8775
57,1,7.0000,13,0.8780,0.8734
58,1,7.0500,13,0.8650,0.8683
59,1,7.1833,13,0.8660,0.8627
60,1,7.4333,13,0.8490,0.8595
61,1,7.5000,13,0.8660,0.8541
62,1,7.6667,13,0.8440,0.8487
63,1,7.9667,13,0.8460,0.8450
64,1,8.2167,13,0.8440,0.8400
65,1,8.4500,13,0.8520,0.8384
66,1,8.6333,13,0.8170,0.8353
67,1,8.7500,13,0.8170,0.8306
68,1,8.8167,13,0.7990,0.8272
69,1,8.8833,13,0.8180,0.8238
70,1,9.1167,13,0.7980,0.8209
71,1,9.1833,13,0.7910,0.8180
72,1,9.2000,13,0.8200,0.8142
73,1,9.2167,13,0.8010,0.8107
74,1,9.3500,13,0.8380,0.8078
75,1,9.4000,13,0.8090,0.8028
76,1,9.4500,13,0.7950,0.7996
77,1,9.4500,13,0.8090,0.7975
78,1,9.4500,13,0.7960,0.7953
79,1,9.4500,13,0.8080,0.7934
80,1,9.4500,13,0.7910,0.7897
81,1,9.4500,13,0.7910,0.7877
82,1,9.8500,13,0.7730,0.7850
83,1,9.9667,13,0.7900,0.7838
84,1,10.4000,13,0.7430,0.7810
85,1,10.4000,13,0.7880,0.7771
86,1,10.4000,13,0.7760,0.7744
87,1,10.4000,13,0.7710,0.7724
88,1,10.6833,13,0.7630,0.7672
89,1,10.7000,13,0.7420,0.7621
90,1,10.8000,13,0.7590,0.7584
91,1,10.8000,13,0.7370,0.7545
92,1,10.8000,13,0.7970,0.7524
93,1,11.0317,13,0.7440,0.7497
94,1,11.1933,13,0.7600,0.7462
95,1,11.1933,13,0.7550,0.7444
96,1,11.4233,13,0.7540,0.7405
97,1,11.5567,13,0.7060,0.7364
98,1,11.8650,13,0.6940,0.7334
99,1,11.9917,13,0.7330,0.7303
100,1,11.9917,13,0.7140,0.7286
101,1,12.0000,13,0.7500,0.7253
102,2,12.0000,13,0.7170,0.7234
103,2,12.0000,13,0.7220,0.7178
104,2,12.0000,13,0.7060,0.7152
105,2,12.0000,13,0.7100,0.7120
106,2,12.2000,13,0.6940,0.7069
107,2,12.2833,13,0.7110,0.7038
108,2,12.3500,13,0.7010,0.7028
109,2,12.5333,13,0.7090,0.7004
110,2,12.5667,13,0.6920,0.6954
111,2,12.6667,13,0.7000,0.6931
112,2,12.7833,13,0.6850,0.6896
113,2,12.8333,13,0.6920,0.6856
114,2,13.0167,13,0.6950,0.6824
115,2,13.2000,13,0.6530,0.6795
116,2,13.2000,13,0.6930,0.6764
117,2,13.2000,13,0.6860,0.6731
118,2,13.4833,13,0.6450,0.6687
119,2,13.4833,13,0.6330,0.6655
120,2,13.4833,13,0.6680,0.6619
121,2,13.5000,13,0.6800,0.6604
122,2,13.7500,13,0.6380,0.6557
123,2,13.7833,13,0.6570,0.6524
124,2,13.9667,13,0.6480,0.6495
125,2,14.2000,13,0.6480,0.6445
126,2,14.3667,13,0.6280,0.6419
127,2,14.3667,13,0.6240,0.6371
128,2,14.3667,13,0.6360,0.6315
129,2,14.3667,13,0.6370,0.6294
130,2,14.6000,13,0.6630,0.6264
131,2,14.6000,13,0.6050,0.6226
132,2,14.6000,13,0.6190,0.6164
133,2,14.9000,13,0.6330,0.6115
134,2,14.9333,13,0.5970,0.6060
135,2,15.0167,13,0.5990,0.6022
136,2,15.0500,13,0.5990,0.5952
137,2,15.2833,13,0.5730,0.5897
138,2,15.3000,13,0.6030,0.5844
139,2,15.4167,13,0.5730,0.5769
140,2,15.5333,13,0.5920,0.5698
141,2,15.5333,13,0.5560,0.5612
142,2,15.7000,13,0.5400,0.5566
143,2,15.7667,13,0.5470,0.5509
144,2,16.0500,13,0.5720,0.5443
145,2,16.4167,13,0.5080,0.5387
146,2,16.4500,13,0.5180,0.5322
147,2,16.7333,13,0.5170,0.5274
148,2,16.7667,13,0.4880,0.5230
149,2,17.0167,13,0.4930,0.5167
150,2,17.0667,13,0.4920,0.5134
158,2,17.0833,13,0.5130,0.5071
157,2,17.0833,13,0.5050,0.5021
156,2,17.0833,13,0.5010,0.4961
155,2,17.0833,13,0.4850,0.4908
153,2,17.0833,13,0.4690,0.4830
152,2,17.0833,13,0.5040,0.4785
151,2,17.0833,13,0.4830,0.4729
154,2,17.0833,13,0.4780,0.4681
159,2,17.3333,13,0.5070,0.4633
160,2,17.6833,13,0.4670,0.4586
161,2,17.7500,13,0.4550,0.4522
162,2,17.8333,13,0.4200,0.4459
163,2,17.8667,13,0.4410,0.4398
164,2,18.0833,13,0.4170,0.4348
165,2,18.4000,13,0.4170,0.4418
166,2,18.4667,13,0.4070,0.4515
167,2,18.5667,13,0.4200,0.4582
168,2,18.6167,13,0.3930,0.4650
169,2,18.8000,13,0.3980,0.4715
170,2,19.0000,13,0.3640,0.4775
171,2,19.0333,13,0.3870,0.4843
172,2,19.1000,13,0.3830,0.4915
173,2,19.1000,13,0.4000,0.5001
174,2,19.4167,16,0.6250,0.5068
175,2,19.5167,16,0.6650,0.5142
176,2,19.5167,16,0.6360,0.5292
177,2,19.5167,16,0.6200,0.5439
