play_num,quarter,game_minute,cumulative_points,prob_over,prob_over_smooth
1,1,0.0000,0,0.4940,0.4614
2,1,0.2167,0,0.4950,0.4605
3,1,0.6000,0,0.4760,0.4576
4,1,0.6333,0,0.4760,0.4543
5,1,0.8667,0,0.4690,0.4509
6,1,1.0000,0,0.4490,0.4487
7,1,1.1333,0,0.4340,0.4456
8,1,1.2000,0,0.4370,0.4516
9,1,1.4333,0,0.4370,0.4578
10,1,1.4833,0,0.4470,0.4631
11,1,1.5333,0,0.4510,0.4693
12,1,1.5333,0,0.4260,0.4718
13,1,1.8167,0,0.4150,0.4739
14,1,2.1000,0,0.4070,0.4773
15,1,2.1667,0,0.4170,0.4782
16,1,2.3833,0,0.4000,0.4806
17,1,2.6333,3,0.5470,0.4824
18,1,2.7500,3,0.5630,0.4860
19,1,2.7500,3,0.5580,0.4873
20,1,2.7500,3,0.5870,0.4968
21,1,2.9333,3,0.5450,0.5010
22,1,3.2333,3,0.5380,0.5008
23,1,3.5500,3,0.5420,0.5092
24,1,3.6000,3,0.4960,0.5184
25,1,3.7000,3,0.5170,0.5282
26,1,3.9667,3,0.4840,0.5380
27,1,4.0167,3,0.5050,0.5470
28,1,4.0333,3,0.4640,0.5505
31,1,4.0833,5,0.6270,0.5508
30,1,4.0833,4,0.5310,0.5516
29,1,4.0833,3,0.4470,0.5523
32,1,4.2000,5,0.5940,0.5549
33,1,4.2667,5,0.5990,0.5575
34,1,4.4333,5,0.6040,0.5588
35,1,4.4667,5,0.6120,0.5621
36,1,4.5500,5,0.5790,0.5652
37,1,4.5833,5,0.6180,0.5688
38,1,4.7167,5,0.5700,0.5704
39,1,4.7167,5,0.5740,0.5731
40,1,4.7167,5,0.6000,0.5750
41,1,4.7167,5,0.5970,0.5817
42,1,4.8667,5,0.5890,0.5925
43,1,4.9500,5,0.5690,0.5975
44,1,5.0000,5,0.5630,0.6034
45,1,5.0667,5,0.5780,0.6095
46,1,5.4167,5,0.5560,0.6207
47,1,5.4833,5,0.5380,0.6323
48,1,5.5500,5,0.5180,0.6422
49,1,5.8000,7,0.6650,0.6545
50,1,5.8000,7,0.6640,0.6666
51,1,5.8000,7,0.6630,0.6763
52,1,5.8000,7,0.6930,0.6859
53,1,5.8000,8,0.7170,0.6962
54,1,6.0167,8,0.7270,0.7071
55,1,6.2667,11,0.8360,0.7193
56,1,6.5333,11,0.8110,0.7309
57,1,6.7500,11,0.8160,0.7427
58,1,6.8333,11,0.8160,0.7552
59,1,6.8500,11,0.8170,0.7685
60,1,6.9000,11,0.7920,0.7744
61,1,7.1833,11,0.7900,0.7799
62,1,7.1833,11,0.7950,0.7861
63,1,7.1833,11,0.7870,0.7908
64,1,7.1833,11,0.8060,0.7945
65,1,7.1833,11,0.8110,0.7967
66,1,7.4833,11,0.7920,0.7940
67,1,7.5500,11,0.7880,0.7915
68,1,7.7167,11,0.7840,0.7898
69,1,7.7167,11,0.7830,0.7867
70,1,7.7167,11,0.7740,0.7847
71,1,7.7167,11,0.7870,0.7833
72,1,7.7167,11,0.7870,0.7798
73,1,7.9667,11,0.7920,0.7798
74,1,8.0500,11,0.7700,0.7820
75,1,8.1167,11,0.7820,0.7827
76,1,8.2000,11,0.7610,0.7843
77,1,8.4667,11,0.7820,0.7848
78,1,8.5167,11,0.7530,0.7873
79,1,8.6500,11,0.7770,0.7889
80,1,8.9333,11,0.7640,0.7912
81,1,9.0333,11,0.7220,0.7945
82,1,9.0667,13,0.7940,0.7955
83,1,9.0833,13,0.8310,0.7968
84,1,9.0833,13,0.8190,0.7975
85,1,9.0833,13,0.8430,0.7990
86,1,9.0833,13,0.8020,0.8003
87,1,9.0833,13,0.8400,0.8018
88,1,9.3500,13,0.8150,0.8022
89,1,9.3667,13,0.8280,0.8044
90,1,9.4000,13,0.8410,0.8057
91,1,9.4667,13,0.8080,0.8073
92,1,9.4833,13,0.8120,0.8105
93,1,9.5000,13,0.8050,0.8082
94,1,9.8833,13,0.8010,0.8043
95,1,10.0333,13,0.8090,0.8030
96,1,10.0333,13,0.7900,0.7986
97,1,10.3167,13,0.7900,0.7953
98,1,10.5667,13,0.7960,0.7925
99,1,10.5667,13,0.8040,0.7892
100,1,10.5667,13,0.7950,0.7835
101,1,10.8333,13,0.7870,0.7778
102,1,10.9000,13,0.7490,0.7752
103,1,10.9500,13,0.7510,0.7727
105,1,11.1133,13,0.7940,0.7689
104,1,11.1133,13,0.7560,0.7660
106,1,11.3733,13,0.7350,0.7620
107,1,11.3733,13,0.7840,0.7584
108,1,11.5600,13,0.7490,0.7551
109,1,11.5600,13,0.7140,0.7514
110,1,11.5600,13,0.7270,0.7484
111,1,11.5600,13,0.7570,0.7463
112,1,11.5600,13,0.7600,0.7440
113,1,11.5600,13,0.7300,0.7427
114,1,11.5600,13,0.7430,0.7411
115,1,11.7767,13,0.7290,0.7379
116,1,11.9667,13,0.7180,0.7365
117,1,11.9767,13,0.7250,0.7354
118,1,11.9983,13,0.7210,0.7332
123,2,12.0000,13,0.7430,0.7329
121,2,12.0000,13,0.7550,0.7321
122,2,12.0000,13,0.7390,0.7312
120,2,12.0000,13,0.7240,0.7276
119,1,12.0000,13,0.7190,0.7237
124,2,12.2333,13,0.7290,0.7215
125,2,12.3000,13,0.7290,0.7189
126,2,12.4667,13,0.7140,0.7162
127,2,12.6833,13,0.7390,0.7146
128,2,12.6833,13,0.7440,0.7115
129,2,12.8500,13,0.6980,0.7093
130,2,13.0167,13,0.7090,0.7057
131,2,13.3833,13,0.6850,0.7013
132,2,13.3833,13,0.6810,0.6975
133,2,13.3833,13,0.6870,0.6946
134,2,13.5667,13,0.6900,0.6898
136,2,13.8167,13,0.6740,0.6857
135,2,13.8167,13,0.6860,0.6825
137,2,13.9500,13,0.6640,0.6788
138,2,14.0333,13,0.6760,0.6741
139,2,14.0833,13,0.6730,0.6683
140,2,14.0833,13,0.6650,0.6642
141,2,14.0833,13,0.6630,0.6605
142,2,14.2000,13,0.6680,0.6578
143,2,14.3667,13,0.6220,0.6544
144,2,14.3833,13,0.6480,0.6503
145,2,14.5000,13,0.6630,0.6522
146,2,14.5167,13,0.6420,0.6541
147,2,14.5667,13,0.6440,0.6566
148,2,14.6500,13,0.6270,0.6600
149,2,14.7833,13,0.6170,0.6628
150,2,14.7833,13,0.6350,0.6654
151,2,14.9167,13,0.6300,0.6690
152,2,15.0833,13,0.6150,0.6724
153,2,15.0833,13,0.6050,0.6763
154,2,15.3000,15,0.7260,0.6808
155,2,15.5167,15,0.7130,0.6840
156,2,15.5167,15,0.7360,0.6866
157,2,15.5167,15,0.7320,0.6887
158,2,15.8167,15,0.7320,0.6916
159,2,15.8167,15,0.7260,0.6956
160,2,15.8167,15,0.7360,0.7005
