play_num,quarter,game_minute,cumulative_points,prob_over,prob_over_smooth
1,1,0.0000,0,0.5250,0.5452
2,1,0.2667,0,0.5070,0.5469
3,1,0.3167,0,0.5370,0.5493
4,1,0.3833,0,0.4650,0.5481
5,1,0.4667,0,0.5040,0.5496
6,1,0.6000,2,0.6000,0.5477
7,1,1.0333,2,0.6090,0.5451
8,1,1.1167,2,0.5830,0.5419
9,1,1.3000,2,0.5600,0.5408
10,1,1.3500,2,0.5620,0.5471
11,1,1.4667,2,0.5640,0.5535
12,1,1.5167,2,0.5760,0.5613
13,1,1.6333,2,0.5330,0.5695
14,1,1.8333,2,0.5700,0.5756
15,1,2.2500,2,0.5200,0.5870
16,1,2.4500,2,0.5070,0.5928
17,1,2.6500,2,0.4900,0.5942
18,1,2.7000,2,0.5230,0.5961
19,1,3.0000,5,0.6590,0.5987
20,1,3.2000,5,0.6770,0.6001
21,1,3.3000,5,0.6800,0.6035
22,1,3.4333,5,0.6700,0.6078
23,1,3.6500,5,0.6600,0.6080
24,1,3.6833,5,0.6930,0.6105
25,1,4.0667,5,0.6200,0.6106
26,1,4.3500,5,0.6270,0.6144
27,1,4.4000,5,0.6480,0.6187
28,1,4.4833,5,0.6350,0.6238
29,1,4.5167,5,0.5890,0.6265
30,1,4.6833,5,0.6290,0.6230
31,1,4.8667,5,0.6500,0.6187
32,1,4.9167,5,0.5800,0.6119
33,1,4.9500,5,0.5830,0.6063
34,1,5.0500,5,0.5720,0.5999
35,1,5.0500,5,0.5970,0.5940
36,1,5.0500,5,0.5920,0.5900
37,1,5.2000,5,0.5920,0.5860
38,1,5.2667,5,0.5770,0.5796
39,1,5.3167,5,0.5890,0.5768
40,1,5.5167,5,0.5910,0.5750
41,1,5.5667,5,0.5430,0.5711
43,1,5.7167,5,0.5590,0.5637
44,1,5.7167,5,0.5320,0.5597
42,1,5.7167,5,0.5750,0.5565
45,1,5.9000,5,0.5400,0.5512
46,1,5.9000,5,0.5480,0.5442
47,1,5.9000,5,0.5200,0.5382
48,1,5.9000,5,0.5780,0.5327
49,1,6.0333,5,0.5540,0.5275
50,1,6.2500,5,0.5500,0.5240
51,1,6.5500,5,0.5030,0.5182
52,1,6.6833,5,0.4990,0.5137
53,1,6.7167,5,0.5180,0.5098
54,1,6.9833,5,0.4660,0.5070
55,1,7.0500,5,0.4580,0.4992
56,1,7.1833,5,0.4720,0.4945
60,1,7.2333,5,0.4820,0.4866
59,1,7.2333,5,0.4730,0.4814
57,1,7.2333,5,0.5190,0.4740
58,1,7.2333,5,0.4750,0.4667
61,1,7.4000,5,0.4530,0.4589
62,1,7.4667,5,0.4800,0.4537
63,1,7.6000,5,0.4760,0.4481
64,1,7.6333,5,0.4200,0.4407
65,1,7.8167,5,0.4460,0.4360
66,1,8.1667,5,0.3900,0.4389
67,1,8.6000,5,0.4170,0.4395
68,1,8.6000,5,0.4290,0.4403
69,1,8.6000,5,0.4070,0.4423
70,1,8.8333,5,0.3960,0.4420
71,1,8.9833,5,0.3980,0.4424
72,1,8.9833,5,0.3870,0.4458
73,1,9.2500,5,0.3710,0.4456
74,1,9.3000,5,0.3720,0.4460
75,1,9.3167,7,0.5150,0.4465
76,1,9.3167,7,0.4830,0.4469
77,1,9.3167,7,0.5000,0.4485
78,1,9.3167,7,0.5110,0.4498
79,1,9.3167,7,0.5130,0.4484
80,1,9.3667,7,0.4840,0.4494
81,1,9.6167,7,0.5220,0.4511
82,1,9.6833,7,0.4750,0.4515
83,1,9.9667,7,0.4850,0.4526
84,1,10.0667,7,0.4290,0.4540
85,1,10.2500,7,0.4530,0.4546
86,1,10.2833,7,0.4230,0.4491
87,1,10.4167,7,0.4440,0.4445
88,1,10.8333,7,0.4000,0.4389
89,1,10.8500,7,0.4280,0.4332
90,1,10.8500,7,0.4280,0.4253
91,1,10.8500,7,0.4060,0.4202
92,1,11.0217,7,0.4100,0.4117
93,1,11.0600,7,0.4000,0.4059
94,1,11.3383,7,0.3820,0.4007
95,1,11.3883,7,0.4050,0.3976
96,1,11.5183,7,0.3910,0.3935
97,1,11.5183,7,0.3890,0.3910
98,1,11.8417,7,0.3980,0.3887
99,1,11.9700,7,0.3540,0.3892
100,1,11.9917,7,0.3810,0.3865
101,1,11.9983,7,0.3530,0.3828
102,1,12.0000,7,0.3580,0.3805
103,2,12.0000,7,0.3820,0.3799
104,2,12.0000,7,0.3660,0.3773
105,2,12.0000,7,0.3720,0.3760
106,2,12.0000,7,0.3730,0.3723
107,2,12.0000,7,0.3980,0.3681
108,2,12.0000,7,0.4110,0.3653
109,2,12.2333,7,0.3720,0.3607
110,2,12.2833,7,0.3540,0.3585
111,2,12.2833,7,0.3610,0.3555
112,2,12.2833,7,0.3980,0.3546
113,2,12.7000,7,0.3490,0.3525
114,2,12.7500,7,0.3550,0.3494
116,2,13.0333,7,0.3310,0.3481
115,2,13.0333,7,0.3070,0.3461
117,2,13.1667,7,0.3330,0.3435
118,2,13.2167,7,0.3050,0.3390
119,2,13.2667,7,0.3120,0.3358
120,2,13.2667,7,0.3210,0.3337
121,2,13.2667,7,0.3330,0.3323
122,2,13.4000,7,0.3170,0.3287
123,2,13.4000,7,0.3210,0.3238
124,2,13.4000,7,0.3390,0.3227
125,2,13.4000,7,0.3310,0.3206
126,2,13.6833,7,0.3230,0.3182
127,2,13.7667,7,0.3070,0.3184
128,2,13.8500,7,0.3470,0.3168
133,2,13.8667,7,0.3310,0.3164
