player_name,game_id,game_date,prop_line,game_minute,quarter,cumulative_points,description,prob_over,final_points,result
LeBron James,401810250,2025-12-20,22.0000,0.0000,1,0,Jaxson Hayes vs. Ivica Zubac (Luka Doncic gains possession),0.4990,14,MISS
LeBron James,401810250,2025-12-20,22.0000,0.3833,1,0,Luka Doncic misses 15-foot step back jumpshot,0.4910,14,MISS
LeBron James,401810250,2025-12-20,22.0000,0.4500,1,0,Kawhi Leonard defensive rebound,0.4930,14,MISS
LeBron James,401810250,2025-12-20,22.0000,0.6667,1,0,James Harden makes 25-foot three pointer (John Collins assists),0.5020,14,MISS
LeBron James,401810250,2025-12-20,22.0000,0.9167,1,0,Ivica Zubac kicked ball violation,0.4530,14,MISS
LeBron James,401810250,2025-12-20,22.0000,0.9667,1,0,Kawhi Leonard personal foul,0.4450,14,MISS
LeBron James,401810250,2025-12-20,22.0000,1.1000,1,0,Marcus Smart misses 25-foot three point jumper,0.4700,14,MISS
LeBron James,401810250,2025-12-20,22.0000,1.1500,1,0,Kawhi Leonard defensive rebound,0.4380,14,MISS
LeBron James,401810250,2025-12-20,22.0000,1.2667,1,0,Kawhi Leonard misses 9-foot pullup jump shot,0.4450,14,MISS
LeBron James,401810250,2025-12-20,22.0000,1.3167,1,0,Kris Dunn offensive rebound,0.4420,14,MISS
LeBron James,401810250,2025-12-20,22.0000,1.3500,1,0,John Collins makes 2-foot layup (Kris Dunn assists),0.4350,14,MISS
LeBron James,401810250,2025-12-20,22.0000,1.5667,1,0,LeBron James misses 24-foot three point jumper,0.4330,14,MISS
LeBron James,401810250,2025-12-20,22.0000,1.6167,1,0,John Collins defensive rebound,0.4140,14,MISS
LeBron James,401810250,2025-12-20,22.0000,1.8500,1,0,Kris Dunn misses 26-foot three point jumper,0.4300,14,MISS
LeBron James,401810250,2025-12-20,22.0000,1.9167,1,0,John Collins offensive rebound,0.4380,14,MISS
LeBron James,401810250,2025-12-20,22.0000,1.9667,1,0,John Collins misses driving layup,0.4120,14,MISS
LeBron James,401810250,2025-12-20,22.0000,2.0333,1,0,John Collins offensive rebound,0.4170,14,MISS
LeBron James,401810250,2025-12-20,22.0000,2.0333,1,0,John Collins makes tip shot,0.3900,14,MISS
LeBron James,401810250,2025-12-20,22.0000,2.3000,1,0,Jake LaRavia misses 22-foot three point jumper,0.3870,14,MISS
LeBron James,401810250,2025-12-20,22.0000,2.3333,1,0,John Collins defensive rebound,0.3890,14,MISS
LeBron James,401810250,2025-12-20,22.0000,2.4167,1,0,James Harden back court turnover,0.4050,14,MISS
LeBron James,401810250,2025-12-20,22.0000,2.6833,1,0,LeBron James misses 21-foot jumper,0.3720,14,MISS
LeBron James,401810250,2025-12-20,22.0000,2.7333,1,0,Jake LaRavia offensive rebound,0.3710,14,MISS
LeBron James,401810250,2025-12-20,22.0000,2.8833,1,0,LeBron James misses 17-foot fade away jump shot,0.3820,14,MISS
LeBron James,401810250,2025-12-20,22.0000,2.9000,1,0,Clippers defensive team rebound,0.3700,14,MISS
LeBron James,401810250,2025-12-20,22.0000,2.9000,1,0,Jake LaRavia loose ball foul,0.3420,14,MISS
LeBron James,401810250,2025-12-20,22.0000,3.0833,1,0,Ivica Zubac makes driving layup (James Harden assists),0.3620,14,MISS
LeBron James,401810250,2025-12-20,22.0000,3.3333,1,0,Luka Doncic misses driving floating jump shot,0.3650,14,MISS
LeBron James,401810250,2025-12-20,22.0000,3.3667,1,0,Ivica Zubac defensive rebound,0.3540,14,MISS
LeBron James,401810250,2025-12-20,22.0000,3.4000,1,0,Lakers delay of game violation,0.3340,14,MISS
LeBron James,401810250,2025-12-20,22.0000,3.4000,1,0,Luka Doncic personal foul,0.3290,14,MISS
LeBron James,401810250,2025-12-20,22.0000,3.6167,1,0,Kawhi Leonard misses 19-foot pullup jump shot,0.3500,14,MISS
LeBron James,401810250,2025-12-20,22.0000,3.6667,1,0,Jake LaRavia defensive rebound,0.3520,14,MISS
LeBron James,401810250,2025-12-20,22.0000,3.8667,1,3,LeBron James makes 24-foot three point step back jumpshot,0.6740,14,MISS
LeBron James,401810250,2025-12-20,22.0000,4.1500,1,3,James Harden makes 26-foot three point step back jumpshot,0.6270,14,MISS
LeBron James,401810250,2025-12-20,22.0000,4.4333,1,3,LeBron James makes 1-foot dunk (Jaxson Hayes assists),0.6360,14,MISS
LeBron James,401810250,2025-12-20,22.0000,4.7500,1,3,"Ivica Zubac bad pass
turnover (Jaxson Hayes steals)",0.6140,14,MISS
LeBron James,401810250,2025-12-20,22.0000,4.8333,1,3,LeBron James makes 1-foot running dunk (Jaxson Hayes assists),0.6210,14,MISS
LeBron James,401810250,2025-12-20,22.0000,5.1333,1,3,Kawhi Leonard misses 13-foot pullup jump shot,0.5850,14,MISS
LeBron James,401810250,2025-12-20,22.0000,5.1833,1,3,Ivica Zubac offensive rebound,0.5870,14,MISS
LeBron James,401810250,2025-12-20,22.0000,5.2000,1,3,John Collins makes 1-foot dunk (Ivica Zubac assists),0.5820,14,MISS
LeBron James,401810250,2025-12-20,22.0000,5.3167,1,3,Luka Doncic technical foul,0.6060,14,MISS
LeBron James,401810250,2025-12-20,22.0000,5.3167,1,3,James Harden makes technical free throw,0.5610,14,MISS
LeBron James,401810250,2025-12-20,22.0000,5.3167,1,3,Luka Doncic out of bounds lost ball turnover,0.6150,14,MISS
LeBron James,401810250,2025-12-20,22.0000,5.3167,1,3,Clippers Full timeout,0.5600,14,MISS
LeBron James,401810250,2025-12-20,22.0000,5.5500,1,3,James Harden misses 23-foot three point jumper,0.5660,14,MISS
LeBron James,401810250,2025-12-20,22.0000,5.6000,1,3,Luka Doncic defensive rebound,0.5590,14,MISS
LeBron James,401810250,2025-12-20,22.0000,5.7167,1,3,Luka Doncic misses 15-foot fade away jump shot,0.5970,14,MISS
LeBron James,401810250,2025-12-20,22.0000,5.7667,1,3,Kris Dunn defensive rebound,0.5800,14,MISS
LeBron James,401810250,2025-12-20,22.0000,5.9500,1,3,Kris Dunn makes 24-foot three point jumper (James Harden assists),0.5770,14,MISS
LeBron James,401810250,2025-12-20,22.0000,6.1833,1,3,Kris Dunn personal foul,0.5730,14,MISS
LeBron James,401810250,2025-12-20,22.0000,6.1833,1,3,Dalton Knecht enters the game for LeBron James,0.5710,14,MISS
LeBron James,401810250,2025-12-20,22.0000,6.3333,1,3,Kawhi Leonard blocks Luka Doncic 's 7-foot pullup jump shot,0.5540,14,MISS
LeBron James,401810250,2025-12-20,22.0000,6.3833,1,3,Kawhi Leonard defensive rebound,0.5390,14,MISS
LeBron James,401810250,2025-12-20,22.0000,6.4167,1,3,John Collins out of bounds lost ball turnover,0.5160,14,MISS
LeBron James,401810250,2025-12-20,22.0000,6.6333,1,3,Jaxson Hayes misses 8-foot floating jump shot,0.5130,14,MISS
LeBron James,401810250,2025-12-20,22.0000,6.6667,1,3,John Collins defensive rebound,0.5350,14,MISS
LeBron James,401810250,2025-12-20,22.0000,6.8000,1,3,Kris Dunn makes two point shot,0.5410,14,MISS
LeBron James,401810250,2025-12-20,22.0000,7.0167,1,3,Dalton Knecht misses 25-foot three point jumper,0.5380,14,MISS
LeBron James,401810250,2025-12-20,22.0000,7.1000,1,3,Marcus Smart offensive rebound,0.5280,14,MISS
LeBron James,401810250,2025-12-20,22.0000,7.1167,1,3,John Collins shooting foul,0.5240,14,MISS
LeBron James,401810250,2025-12-20,22.0000,7.1167,1,3,Jake LaRavia makes free throw 1 of 2,0.5120,14,MISS
