play_num,quarter,game_minute,cumulative_points,prob_over,prob_over_smooth
1,1,0.0000,0,0.5030,0.4484
2,1,0.3167,0,0.4740,0.4470
3,1,0.7000,0,0.4800,0.4428
4,1,0.7333,0,0.4510,0.4422
5,1,0.7833,0,0.4220,0.4388
6,1,1.1000,0,0.4470,0.4365
7,1,1.4333,0,0.4430,0.4346
8,1,1.4833,0,0.4160,0.4315
9,1,1.5833,0,0.4320,0.4293
10,1,1.6500,0,0.4160,0.4266
11,1,1.7667,0,0.4330,0.4247
12,1,1.8167,0,0.3970,0.4187
13,1,2.1667,0,0.4340,0.4129
14,1,2.1833,0,0.3950,0.4090
15,1,2.2167,0,0.4050,0.4066
16,1,2.3000,0,0.4060,0.4032
17,1,2.3667,0,0.3810,0.4059
18,1,2.4167,0,0.3930,0.4075
19,1,2.5500,0,0.3770,0.4088
20,1,2.5833,0,0.3890,0.4101
21,1,2.6333,0,0.3830,0.4101
22,1,2.9000,0,0.3580,0.4095
23,1,2.9333,0,0.4010,0.4112
24,1,3.0000,0,0.4030,0.4103
25,1,3.0333,0,0.3540,0.4116
26,1,3.1833,2,0.5030,0.4094
27,1,3.3333,2,0.4750,0.4096
28,1,3.5667,2,0.4410,0.4107
29,1,3.8667,2,0.4570,0.4099
30,1,3.9167,2,0.4180,0.4088
31,1,4.0167,2,0.4200,0.4079
32,1,4.0833,2,0.4310,0.4072
33,1,4.2333,2,0.4150,0.4092
34,1,4.2333,2,0.4220,0.4089
35,1,4.4667,2,0.3610,0.4070
36,1,4.6833,2,0.4100,0.4073
37,1,4.8833,2,0.4030,0.4000
38,1,4.9500,2,0.3780,0.3943
39,1,5.0500,2,0.3540,0.3898
40,1,5.1667,2,0.3710,0.3845
41,1,5.1667,2,0.3690,0.3809
43,1,5.4000,2,0.3980,0.3765
42,1,5.4000,2,0.3950,0.3712
44,1,5.6333,2,0.3650,0.3717
45,1,5.7333,2,0.3610,0.3715
46,1,5.7333,2,0.3570,0.3769
47,1,5.7333,2,0.3600,0.3806
48,1,5.9167,2,0.3510,0.3818
49,1,5.9833,2,0.3510,0.3857
50,1,5.9833,2,0.3450,0.3901
51,1,6.3500,2,0.3340,0.3957
