play_num,quarter,game_minute,cumulative_points,prob_over,prob_over_smooth
1,1,0.0000,0,0.4880,0.5493
2,1,0.4167,0,0.4460,0.5469
3,1,0.7500,2,0.5790,0.5458
4,1,0.9833,2,0.5810,0.5441
5,1,0.9833,2,0.5780,0.5417
6,1,0.9833,2,0.5720,0.5403
7,1,0.9833,2,0.5450,0.5374
8,1,1.0333,2,0.5660,0.5368
9,1,1.3500,2,0.5790,0.5332
10,1,1.3500,2,0.5590,0.5314
11,1,1.3500,2,0.5230,0.5300
12,1,1.5500,2,0.5340,0.5298
13,1,1.8500,2,0.5230,0.5317
14,1,2.1833,2,0.5110,0.5262
16,1,2.2667,2,0.5200,0.5216
15,1,2.2667,2,0.4950,0.5175
17,1,2.5167,2,0.5260,0.5121
18,1,2.5167,2,0.4720,0.5082
19,1,2.5167,2,0.4990,0.5039
20,1,2.5167,2,0.5040,0.5086
21,1,2.5833,2,0.4850,0.5121
22,1,2.7667,2,0.4820,0.5181
23,1,2.7667,2,0.4690,0.5238
24,1,2.7667,2,0.4890,0.5286
25,1,2.7667,2,0.4980,0.5338
26,1,2.8167,2,0.4640,0.5386
27,1,3.0000,2,0.4660,0.5440
28,1,3.0500,2,0.4810,0.5449
29,1,3.1667,5,0.6710,0.5504
30,1,3.3333,5,0.6300,0.5553
31,1,3.4000,5,0.6430,0.5609
32,1,3.6167,5,0.6490,0.5655
33,1,3.6167,5,0.6180,0.5708
34,1,3.8167,5,0.6150,0.5820
35,1,4.2833,5,0.6150,0.5892
36,1,4.4333,5,0.6040,0.5953
37,1,4.6667,5,0.5430,0.6039
38,1,4.7000,5,0.5820,0.6085
39,1,4.9333,5,0.5980,0.6163
40,1,4.9667,5,0.6150,0.6177
41,1,5.0167,5,0.5790,0.6198
42,1,5.0833,5,0.5870,0.6218
48,1,5.3000,7,0.6940,0.6234
46,1,5.3000,6,0.6320,0.6251
47,1,5.3000,6,0.6200,0.6277
44,1,5.3000,6,0.6360,0.6299
43,1,5.3000,5,0.5580,0.6336
45,1,5.3000,6,0.6380,0.6408
49,1,5.6000,7,0.6970,0.6455
50,1,5.6667,7,0.6730,0.6467
51,1,5.6833,7,0.6830,0.6477
55,1,5.8000,7,0.6810,0.6532
54,1,5.8000,7,0.6520,0.6578
52,1,5.8000,7,0.6670,0.6556
53,1,5.8000,7,0.6580,0.6562
56,1,5.8333,7,0.6780,0.6582
57,1,6.0500,7,0.6880,0.6583
58,1,6.1167,7,0.6750,0.6624
59,1,6.1667,7,0.6230,0.6713
64,1,6.1833,7,0.6350,0.6752
65,1,6.1833,7,0.6890,0.6822
63,1,6.1833,7,0.6790,0.6876
61,1,6.1833,7,0.6510,0.6932
62,1,6.1833,7,0.6440,0.6992
60,1,6.1833,7,0.6590,0.7057
66,1,6.5000,7,0.6390,0.7114
67,1,6.5500,7,0.6400,0.7154
68,1,6.6167,10,0.8140,0.7196
69,1,6.6500,10,0.7750,0.7239
70,1,6.6500,10,0.8130,0.7312
71,1,6.8833,10,0.7920,0.7375
72,1,6.8833,10,0.7930,0.7434
73,1,6.8833,10,0.7720,0.7478
74,1,7.0500,10,0.7970,0.7560
75,1,7.2167,10,0.7720,0.7640
76,1,7.2167,10,0.7570,0.7703
77,1,7.3000,10,0.7720,0.7779
78,1,7.4500,10,0.7620,0.7864
79,1,7.5000,10,0.7680,0.7853
80,1,7.8167,10,0.7620,0.7851
81,1,7.8167,11,0.8070,0.7836
82,1,7.8167,11,0.7670,0.7833
83,1,7.8167,11,0.8150,0.7809
84,1,7.8667,11,0.8030,0.7807
85,1,8.1167,11,0.7860,0.7788
86,1,8.1333,11,0.7900,0.7781
87,1,8.1833,11,0.8110,0.7777
88,1,8.2667,11,0.7910,0.7768
89,1,8.3167,11,0.7710,0.7822
90,1,8.5500,11,0.7830,0.7874
91,1,8.6833,11,0.7870,0.7928
95,1,8.8000,11,0.7440,0.7954
93,1,8.8000,11,0.7690,0.8002
92,1,8.8000,11,0.7590,0.8024
94,1,8.8000,11,0.7580,0.8055
96,1,8.9833,11,0.7490,0.8100
97,1,9.0667,11,0.7550,0.8135
98,1,9.1667,14,0.8680,0.8158
99,1,9.4000,14,0.8740,0.8183
100,1,9.4333,14,0.8690,0.8220
105,1,9.5000,14,0.8580,0.8242
101,1,9.5000,14,0.8650,0.8269
102,1,9.5000,14,0.8570,0.8309
103,1,9.5000,14,0.8670,0.8345
104,1,9.5000,14,0.8750,0.8383
106,1,9.7500,14,0.8600,0.8422
107,1,9.8000,14,0.8580,0.8466
108,1,10.0500,14,0.8390,0.8514
109,1,10.1333,14,0.8470,0.8504
110,1,10.2000,14,0.8250,0.8488
