play_num,quarter,game_minute,cumulative_points,prob_over,prob_over_smooth
1,1,0.0000,0,0.4870,0.5675
2,1,0.2667,0,0.5100,0.5763
3,1,0.6500,2,0.6010,0.5952
4,1,0.9333,2,0.5860,0.6093
5,1,1.2500,2,0.5910,0.6226
6,1,1.3000,2,0.5690,0.6330
7,1,1.4333,2,0.5670,0.6417
8,1,1.7167,2,0.5400,0.6497
9,1,2.0000,2,0.5290,0.6560
10,1,2.2333,4,0.6950,0.6616
11,1,2.4833,4,0.6640,0.6666
12,1,2.7500,7,0.8030,0.6802
16,1,3.0500,7,0.7790,0.6925
15,1,3.0500,7,0.7960,0.7002
14,1,3.0500,7,0.7780,0.7089
13,1,3.0500,7,0.7720,0.7180
17,1,3.2000,7,0.7780,0.7266
18,1,3.2167,7,0.7630,0.7354
19,1,3.4167,7,0.7630,0.7460
20,1,3.5333,7,0.7610,0.7561
21,1,3.5500,7,0.7580,0.7621
22,1,3.6167,7,0.7560,0.7686
23,1,3.6833,7,0.7570,0.7681
24,1,3.8500,7,0.7600,0.7696
25,1,3.8833,7,0.7720,0.7693
26,1,4.1000,7,0.7400,0.7756
27,1,4.1000,7,0.7440,0.7817
28,1,4.3000,7,0.7510,0.7867
29,1,4.3500,7,0.7320,0.7933
30,1,4.6000,9,0.8150,0.7994
31,1,4.8167,9,0.7950,0.8056
32,1,4.8667,9,0.7910,0.8119
33,1,4.9333,9,0.8100,0.8181
34,1,5.1000,9,0.7910,0.8236
35,1,5.3333,12,0.9030,0.8295
36,1,5.7000,12,0.8940,0.8357
37,1,5.7500,12,0.8790,0.8462
38,1,5.9167,12,0.8930,0.8561
39,1,5.9500,12,0.8870,0.8660
40,1,6.0833,12,0.8840,0.8764
45,1,6.2500,12,0.8830,0.8823
44,1,6.2500,12,0.8820,0.8894
42,1,6.2500,12,0.8650,0.8962
41,1,6.2500,12,0.8790,0.9021
43,1,6.2500,12,0.8950,0.9090
46,1,6.4500,14,0.9500,0.9100
47,1,6.7667,14,0.9430,0.9109
48,1,6.8167,14,0.9500,0.9134
49,1,6.9167,14,0.9390,0.9155
50,1,6.9667,14,0.9340,0.9175
51,1,7.1167,14,0.9360,0.9197
55,1,7.4500,14,0.9280,0.9223
52,1,7.4500,14,0.9260,0.9239
53,1,7.4500,14,0.9300,0.9266
54,1,7.4500,14,0.9230,0.9286
59,1,7.5167,14,0.9110,0.9300
58,1,7.5167,14,0.9300,0.9282
57,1,7.5167,14,0.9360,0.9258
56,1,7.5167,14,0.9260,0.9253
60,1,7.6667,14,0.9270,0.9263
61,1,7.7000,14,0.9350,0.9279
62,1,7.7833,14,0.9140,0.9290
63,1,7.7833,14,0.9200,0.9303
64,1,7.7833,14,0.9190,0.9313
65,1,7.8167,14,0.9220,0.9318
66,1,8.1667,14,0.9150,0.9325
67,1,8.4667,14,0.8940,0.9344
68,1,8.4667,15,0.9400,0.9350
69,1,8.4667,16,0.9590,0.9353
70,1,8.6833,16,0.9660,0.9363
71,1,8.8167,16,0.9580,0.9370
72,1,9.1500,16,0.9550,0.9373
73,1,9.4333,16,0.9460,0.9388
74,1,9.4833,16,0.9400,0.9396
75,1,9.6667,16,0.9380,0.9404
