play_num,quarter,game_minute,cumulative_points,prob_over,prob_over_smooth
1,1,0.0000,0,0.4980,0.4729
2,1,0.3000,0,0.4610,0.4706
3,1,0.3667,0,0.4860,0.4678
4,1,0.5833,0,0.4860,0.4646
5,1,0.6667,0,0.4870,0.4627
6,1,0.7000,0,0.4740,0.4620
7,1,0.8167,0,0.4630,0.4606
8,1,0.8833,0,0.4480,0.4590
9,1,0.9333,0,0.4760,0.4578
10,1,0.9500,0,0.4500,0.4559
11,1,1.0667,0,0.4480,0.4536
12,1,1.3500,0,0.4370,0.4507
15,1,1.4167,0,0.4260,0.4481
14,1,1.4167,0,0.4380,0.4432
13,1,1.4167,0,0.4520,0.4383
16,1,1.5167,0,0.4400,0.4330
17,1,1.7000,0,0.4330,0.4292
18,1,1.7500,0,0.4380,0.4253
19,1,1.7667,0,0.4210,0.4217
20,1,2.0500,0,0.4100,0.4167
21,1,2.0833,0,0.4400,0.4182
22,1,2.2167,0,0.4090,0.4204
23,1,2.2833,0,0.3880,0.4264
24,1,2.6500,0,0.3880,0.4323
25,1,2.7000,0,0.3810,0.4353
26,1,2.8500,0,0.3970,0.4394
27,1,2.8833,0,0.3860,0.4423
29,1,3.0333,0,0.3760,0.4476
28,1,3.0333,0,0.3760,0.4573
30,1,3.1167,2,0.4800,0.4668
31,1,3.1167,2,0.4910,0.4773
32,1,3.1167,3,0.5580,0.4868
33,1,3.2833,3,0.5440,0.4970
34,1,3.4167,3,0.4980,0.5091
35,1,3.6167,3,0.5340,0.5197
36,1,3.6500,3,0.4990,0.5373
37,1,3.6667,3,0.5370,0.5545
38,1,3.8833,5,0.6330,0.5714
39,1,4.0667,5,0.6120,0.5884
40,1,4.1167,5,0.6190,0.6053
41,1,4.1500,5,0.6290,0.6167
42,1,4.2667,5,0.6140,0.6278
43,1,4.3167,5,0.6300,0.6360
44,1,4.3833,5,0.6000,0.6423
45,1,4.4833,7,0.7320,0.6523
46,1,4.8833,7,0.7420,0.6610
47,1,5.2833,7,0.7230,0.6711
48,1,5.3167,7,0.7170,0.6796
49,1,5.3667,7,0.7140,0.6809
50,1,5.6167,7,0.7070,0.6835
51,1,5.6167,7,0.7140,0.6855
52,1,5.6167,7,0.7210,0.6857
53,1,5.7500,7,0.6710,0.6865
54,1,5.7667,7,0.6980,0.6869
55,1,5.7667,7,0.7080,0.6890
56,1,5.9333,7,0.7010,0.6840
57,1,6.1500,7,0.7080,0.6800
58,1,6.1833,7,0.6580,0.6771
59,1,6.2500,7,0.6650,0.6725
60,1,6.2500,7,0.6590,0.6682
61,1,6.4333,7,0.6330,0.6638
62,1,6.6833,7,0.6280,0.6583
63,1,6.7333,7,0.6400,0.6530
64,1,6.8500,7,0.6410,0.6472
65,1,6.8500,7,0.6320,0.6416
66,1,6.8500,7,0.6610,0.6342
67,1,6.8500,7,0.6650,0.6268
68,1,7.0667,7,0.6270,0.6196
69,1,7.3667,7,0.6260,0.6133
70,1,7.4000,7,0.6190,0.6062
71,1,7.6000,7,0.6060,0.5994
72,1,7.7167,7,0.6140,0.6022
73,1,8.1167,7,0.5550,0.6035
74,1,8.1667,7,0.5860,0.6043
75,1,8.2000,7,0.5600,0.6093
76,1,8.4500,7,0.5530,0.6149
77,1,8.4833,7,0.5640,0.6186
78,1,8.6667,7,0.5330,0.6210
79,1,8.8333,7,0.5220,0.6241
80,1,8.8333,7,0.5230,0.6289
81,1,8.9833,9,0.6900,0.6340
82,1,8.9833,9,0.6520,0.6387
83,1,8.9833,9,0.6570,0.6428
84,1,8.9833,10,0.7400,0.6501
85,1,9.2167,10,0.7450,0.6550
86,1,9.4500,10,0.7350,0.6615
87,1,9.4833,10,0.7140,0.6684
88,1,9.5000,10,0.6890,0.6743
89,1,9.5500,10,0.7200,0.6806
90,1,9.6000,10,0.7210,0.6875
91,1,9.6833,10,0.7010,0.6944
92,1,9.7333,10,0.6950,0.6929
93,1,9.8000,10,0.7020,0.6916
94,1,10.1667,10,0.6850,0.6885
