player_name,game_id,game_date,prop_line,game_minute,quarter,cumulative_points,description,prob_over,final_points,result
LeBron James,401810488,2026-01-22,22.0000,0.0000,1,0,Deandre Ayton vs. Ivica Zubac (Luka Doncic gains possession),0.5040,13,MISS
LeBron James,401810488,2026-01-22,22.0000,0.2833,1,0,Jake LaRavia makes 23-foot three point jumper (Luka Doncic assists),0.4610,13,MISS
LeBron James,401810488,2026-01-22,22.0000,0.6667,1,0,Kawhi Leonard misses driving floating jump shot,0.4620,13,MISS
LeBron James,401810488,2026-01-22,22.0000,0.7000,1,0,Jake LaRavia defensive rebound,0.4510,13,MISS
LeBron James,401810488,2026-01-22,22.0000,0.8333,1,0,Luka Doncic misses 26-foot three point pullup jump shot,0.4640,13,MISS
LeBron James,401810488,2026-01-22,22.0000,0.8667,1,0,Lakers offensive team rebound,0.4430,13,MISS
LeBron James,401810488,2026-01-22,22.0000,1.0000,1,0,Marcus Smart misses two point shot,0.4460,13,MISS
LeBron James,401810488,2026-01-22,22.0000,1.0333,1,0,Kawhi Leonard defensive rebound,0.4440,13,MISS
LeBron James,401810488,2026-01-22,22.0000,1.1167,1,0,John Collins makes running layup (James Harden assists),0.4680,13,MISS
LeBron James,401810488,2026-01-22,22.0000,1.5000,1,0,Jake LaRavia makes 24-foot three point jumper (Luka Doncic assists),0.4300,13,MISS
LeBron James,401810488,2026-01-22,22.0000,1.7333,1,0,Ivica Zubac makes 5-foot two point shot (James Harden assists),0.4390,13,MISS
LeBron James,401810488,2026-01-22,22.0000,1.9667,1,0,LeBron James misses 10-foot fade away jump shot,0.3930,13,MISS
LeBron James,401810488,2026-01-22,22.0000,2.0000,1,0,Deandre Ayton offensive rebound,0.4110,13,MISS
LeBron James,401810488,2026-01-22,22.0000,2.0333,1,0,Marcus Smart misses 27-foot three point jumper,0.4090,13,MISS
LeBron James,401810488,2026-01-22,22.0000,2.0833,1,0,Clippers defensive team rebound,0.3840,13,MISS
LeBron James,401810488,2026-01-22,22.0000,2.3833,1,0,Ivica Zubac misses 7-foot two point shot,0.4220,13,MISS
LeBron James,401810488,2026-01-22,22.0000,2.4167,1,0,Deandre Ayton defensive rebound,0.4150,13,MISS
LeBron James,401810488,2026-01-22,22.0000,2.5000,1,0,Luka Doncic makes 9-foot driving floating jump shot,0.3820,13,MISS
LeBron James,401810488,2026-01-22,22.0000,2.7333,1,0,Kawhi Leonard makes 25-foot three pointer,0.3890,13,MISS
LeBron James,401810488,2026-01-22,22.0000,3.0167,1,0,Luka Doncic misses 26-foot three point jumper,0.3440,13,MISS
LeBron James,401810488,2026-01-22,22.0000,3.0667,1,0,Kawhi Leonard defensive rebound,0.3530,13,MISS
LeBron James,401810488,2026-01-22,22.0000,3.2000,1,0,Kawhi Leonard makes 17-foot pullup jump shot,0.3340,13,MISS
LeBron James,401810488,2026-01-22,22.0000,3.4000,1,0,Luka Doncic makes 14-foot driving floating jump shot,0.3620,13,MISS
LeBron James,401810488,2026-01-22,22.0000,3.6167,1,0,Kawhi Leonard makes 26-foot three pointer,0.3470,13,MISS
LeBron James,401810488,2026-01-22,22.0000,3.8833,1,0,Marcus Smart makes 3-foot layup (LeBron James assists),0.3000,13,MISS
LeBron James,401810488,2026-01-22,22.0000,4.2500,1,0,"James Harden bad pass
turnover (LeBron James steals)",0.2950,13,MISS
LeBron James,401810488,2026-01-22,22.0000,4.5000,1,0,Luka Doncic misses driving floating jump shot,0.2910,13,MISS
LeBron James,401810488,2026-01-22,22.0000,4.5500,1,0,Ivica Zubac defensive rebound,0.2820,13,MISS
LeBron James,401810488,2026-01-22,22.0000,4.6333,1,0,Deandre Ayton blocks James Harden 's 3-foot running layup,0.2830,13,MISS
LeBron James,401810488,2026-01-22,22.0000,4.6833,1,0,Jake LaRavia defensive rebound,0.3250,13,MISS
LeBron James,401810488,2026-01-22,22.0000,4.6833,1,0,LeBron James out of bounds bad pass turnover,0.2810,13,MISS
LeBron James,401810488,2026-01-22,22.0000,4.7833,1,0,Kawhi Leonard misses 26-foot three point pullup jump shot,0.2830,13,MISS
LeBron James,401810488,2026-01-22,22.0000,4.8167,1,0,Luka Doncic defensive rebound,0.2690,13,MISS
LeBron James,401810488,2026-01-22,22.0000,4.9833,1,0,Luka Doncic makes 7-foot two point shot,0.2750,13,MISS
LeBron James,401810488,2026-01-22,22.0000,5.3333,1,0,Ivica Zubac makes 10-foot floating jump shot (James Harden assists),0.2620,13,MISS
LeBron James,401810488,2026-01-22,22.0000,5.5667,1,0,LeBron James makes 13-foot pullup jump shot,0.2430,13,MISS
LeBron James,401810488,2026-01-22,22.0000,5.7167,1,0,James Harden lost ball turnover (Luka Doncic steals),0.2270,13,MISS
LeBron James,401810488,2026-01-22,22.0000,5.7167,1,0,Kobe Sanders enters the game for Kawhi Leonard,0.2410,13,MISS
LeBron James,401810488,2026-01-22,22.0000,5.7167,1,0,Jaxson Hayes enters the game for Marcus Smart,0.2640,13,MISS
LeBron James,401810488,2026-01-22,22.0000,5.7167,1,0,LeBron James vs. Ivica Zubac (Jaxson Hayes gains possession),0.2570,13,MISS
LeBron James,401810488,2026-01-22,22.0000,5.7167,1,0,Jordan Miller enters the game for Kris Dunn,0.2590,13,MISS
