play_num,quarter,game_minute,cumulative_points,prob_over,prob_over_smooth
1,1,0.0000,0,0.4940,0.4538
2,1,0.3333,0,0.4830,0.4524
3,1,0.5167,0,0.4770,0.4499
4,1,0.7833,0,0.4490,0.4465
5,1,0.8333,0,0.4540,0.4431
6,1,0.8667,0,0.4580,0.4404
7,1,0.9333,0,0.4380,0.4384
8,1,1.2333,0,0.4280,0.4363
9,1,1.2833,0,0.4320,0.4352
10,1,1.6167,0,0.4250,0.4323
11,1,1.6667,0,0.4380,0.4324
12,1,1.8000,0,0.4230,0.4325
13,1,1.8500,0,0.4050,0.4332
14,1,1.8667,0,0.4000,0.4334
15,1,2.0833,0,0.4020,0.4353
16,1,2.1167,0,0.4080,0.4372
17,1,2.1667,0,0.4030,0.4384
18,1,2.2500,0,0.4160,0.4407
19,1,2.3000,0,0.3810,0.4431
20,1,2.3000,1,0.4340,0.4438
21,1,2.3000,2,0.4950,0.4444
22,1,2.6500,2,0.4980,0.4453
23,1,2.6833,2,0.4820,0.4448
24,1,2.7833,2,0.4850,0.4469
25,1,2.7833,2,0.4930,0.4503
26,1,2.7833,2,0.4810,0.4519
27,1,2.7833,2,0.4860,0.4536
28,1,2.9500,2,0.4750,0.4540
29,1,3.3167,2,0.4460,0.4541
30,1,3.4833,2,0.4360,0.4556
31,1,3.5500,2,0.4560,0.4549
32,1,3.7500,2,0.4140,0.4505
33,1,3.8167,2,0.4470,0.4460
34,1,3.8500,2,0.4690,0.4412
35,1,3.8500,2,0.4320,0.4367
36,1,3.8500,2,0.4430,0.4313
37,1,3.9833,2,0.4120,0.4268
38,1,4.0333,2,0.4180,0.4208
39,1,4.0500,2,0.4110,0.4168
40,1,4.2833,2,0.4190,0.4125
41,1,4.3833,2,0.4070,0.4089
42,1,4.6333,2,0.4070,0.4053
43,1,4.6333,2,0.3870,0.4027
44,1,4.6333,2,0.3960,0.3963
45,1,4.9000,2,0.3840,0.3897
46,1,4.9500,2,0.3910,0.3862
47,1,5.0167,2,0.3660,0.3814
48,1,5.3333,2,0.3960,0.3793
49,1,5.3667,2,0.3590,0.3755
50,1,5.4500,2,0.3640,0.3749
51,1,5.5167,2,0.3840,0.3759
