player_name,game_id,game_date,prop_line,game_minute,quarter,cumulative_points,description,prob_over,final_points,result
LeBron James,401810462,2026-01-18,22.0000,0.0000,1,0,Scottie Barnes vs. Deandre Ayton (LeBron James gains possession),0.4740,24,HIT
LeBron James,401810462,2026-01-18,22.0000,0.3000,1,0,Luka Doncic misses 27-foot three point step back jumpshot,0.4940,24,HIT
LeBron James,401810462,2026-01-18,22.0000,0.3500,1,0,Scottie Barnes defensive rebound,0.4740,24,HIT
LeBron James,401810462,2026-01-18,22.0000,0.4167,1,0,Collin Murray-Boyles makes 2-foot running dunk (Scottie Barnes assists),0.4560,24,HIT
LeBron James,401810462,2026-01-18,22.0000,0.7333,1,0,Marcus Smart makes 14-foot pullup jump shot,0.4790,24,HIT
LeBron James,401810462,2026-01-18,22.0000,1.0000,1,0,Immanuel Quickley misses 25-foot three point pullup jump shot,0.4760,24,HIT
LeBron James,401810462,2026-01-18,22.0000,1.0000,1,0,Jake LaRavia defensive rebound,0.4890,24,HIT
LeBron James,401810462,2026-01-18,22.0000,1.2167,1,0,Deandre Ayton makes 7-foot two point shot (Luka Doncic assists),0.4460,24,HIT
LeBron James,401810462,2026-01-18,22.0000,1.3667,1,0,Ochai Agbaji misses 23-foot three point jumper,0.4460,24,HIT
LeBron James,401810462,2026-01-18,22.0000,1.4000,1,0,Marcus Smart defensive rebound,0.4370,24,HIT
LeBron James,401810462,2026-01-18,22.0000,1.6500,1,0,Jake LaRavia misses 26-foot three point jumper,0.4510,24,HIT
LeBron James,401810462,2026-01-18,22.0000,1.7000,1,0,Immanuel Quickley defensive rebound,0.4110,24,HIT
LeBron James,401810462,2026-01-18,22.0000,1.7500,1,0,"Brandon Ingram bad pass
turnover (Jake LaRavia steals)",0.4210,24,HIT
LeBron James,401810462,2026-01-18,22.0000,1.8667,1,0,Luka Doncic misses 28-foot three point step back jumpshot,0.4500,24,HIT
LeBron James,401810462,2026-01-18,22.0000,1.9333,1,0,Scottie Barnes defensive rebound,0.4310,24,HIT
LeBron James,401810462,2026-01-18,22.0000,2.0167,1,0,LeBron James blocks Ochai Agbaji 's 4-foot two point shot,0.4220,24,HIT
LeBron James,401810462,2026-01-18,22.0000,2.0167,1,0,Marcus Smart defensive rebound,0.4240,24,HIT
LeBron James,401810462,2026-01-18,22.0000,2.1000,1,0,LeBron James out of bounds bad pass turnover,0.4280,24,HIT
LeBron James,401810462,2026-01-18,22.0000,2.2833,1,0,Collin Murray-Boyles makes layup (Immanuel Quickley assists),0.4330,24,HIT
LeBron James,401810462,2026-01-18,22.0000,2.5333,1,0,Luka Doncic misses driving floating jump shot,0.3900,24,HIT
LeBron James,401810462,2026-01-18,22.0000,2.5667,1,0,Immanuel Quickley defensive rebound,0.3950,24,HIT
LeBron James,401810462,2026-01-18,22.0000,2.6500,1,0,Brandon Ingram makes 3-foot running dunk (Immanuel Quickley assists),0.3890,24,HIT
LeBron James,401810462,2026-01-18,22.0000,2.9667,1,0,Ochai Agbaji shooting foul,0.3730,24,HIT
LeBron James,401810462,2026-01-18,22.0000,2.9667,1,0,Luka Doncic makes free throw 1 of 2,0.3680,24,HIT
LeBron James,401810462,2026-01-18,22.0000,2.9667,1,0,Luka Doncic makes free throw 2 of 2,0.3950,24,HIT
LeBron James,401810462,2026-01-18,22.0000,3.1333,1,0,Scottie Barnes makes 12-foot pullup jump shot (Collin Murray-Boyles assists),0.3810,24,HIT
LeBron James,401810462,2026-01-18,22.0000,3.3833,1,0,"LeBron James bad pass
turnover (Brandon Ingram steals)",0.3710,24,HIT
LeBron James,401810462,2026-01-18,22.0000,3.5000,1,0,Collin Murray-Boyles makes free throw 1 of 1,0.3540,24,HIT
LeBron James,401810462,2026-01-18,22.0000,3.5000,1,0,Collin Murray-Boyles makes running layup (Brandon Ingram assists),0.3770,24,HIT
LeBron James,401810462,2026-01-18,22.0000,3.5000,1,0,Luka Doncic shooting foul,0.3790,24,HIT
LeBron James,401810462,2026-01-18,22.0000,3.5000,1,0,Raptors Full timeout,0.3300,24,HIT
LeBron James,401810462,2026-01-18,22.0000,3.5000,1,0,(08:30) [Raptors] COACH'S CHALLENGE (CALL OVERTURNED) [Raptors] retain their timeout,0.3740,24,HIT
LeBron James,401810462,2026-01-18,22.0000,3.8000,1,0,Collin Murray-Boyles blocks Luka Doncic 's 3-foot two point shot,0.3200,24,HIT
LeBron James,401810462,2026-01-18,22.0000,3.8167,1,0,Marcus Smart offensive rebound,0.3340,24,HIT
LeBron James,401810462,2026-01-18,22.0000,3.8500,1,0,Jake LaRavia misses 27-foot three point jumper,0.3450,24,HIT
LeBron James,401810462,2026-01-18,22.0000,3.8500,1,0,Raptors defensive team rebound,0.3280,24,HIT
LeBron James,401810462,2026-01-18,22.0000,4.1167,1,0,Brandon Ingram misses 15-foot turnaround jump shot,0.3120,24,HIT
LeBron James,401810462,2026-01-18,22.0000,4.1667,1,0,Deandre Ayton defensive rebound,0.3050,24,HIT
LeBron James,401810462,2026-01-18,22.0000,4.3667,1,0,Collin Murray-Boyles blocks Luka Doncic 's 3-foot driving layup,0.3420,24,HIT
LeBron James,401810462,2026-01-18,22.0000,4.4000,1,0,Collin Murray-Boyles defensive rebound,0.3220,24,HIT
LeBron James,401810462,2026-01-18,22.0000,4.5500,1,0,Scottie Barnes makes 18-foot pullup jump shot (Immanuel Quickley assists),0.3050,24,HIT
LeBron James,401810462,2026-01-18,22.0000,4.7167,1,0,Brandon Ingram makes technical free throw,0.2970,24,HIT
LeBron James,401810462,2026-01-18,22.0000,4.7167,1,0,Luka Doncic technical foul,0.2860,24,HIT
LeBron James,401810462,2026-01-18,22.0000,5.0000,1,0,LeBron James makes 22-foot jumper (Marcus Smart assists),0.2980,24,HIT
LeBron James,401810462,2026-01-18,22.0000,5.2667,1,0,Scottie Barnes makes 2-foot two point shot,0.2620,24,HIT
LeBron James,401810462,2026-01-18,22.0000,5.3000,1,0,Gabe Vincent enters the game for Deandre Ayton,0.2770,24,HIT
LeBron James,401810462,2026-01-18,22.0000,5.3000,1,0,Jaxson Hayes enters the game for Marcus Smart,0.2860,24,HIT
LeBron James,401810462,2026-01-18,22.0000,5.3000,1,0,Sandro Mamukelashvili enters the game for Scottie Barnes,0.2620,24,HIT
LeBron James,401810462,2026-01-18,22.0000,5.6667,1,0,LeBron James misses 21-foot jumper,0.2440,24,HIT
LeBron James,401810462,2026-01-18,22.0000,5.7000,1,0,Jaxson Hayes offensive rebound,0.2500,24,HIT
LeBron James,401810462,2026-01-18,22.0000,5.7167,1,0,"Jaxson Hayes bad pass
turnover (Brandon Ingram steals)",0.2640,24,HIT
LeBron James,401810462,2026-01-18,22.0000,5.9000,1,0,Brandon Ingram misses 24-foot three point jumper,0.2290,24,HIT
LeBron James,401810462,2026-01-18,22.0000,6.0000,1,0,Ochai Agbaji offensive rebound,0.2560,24,HIT
LeBron James,401810462,2026-01-18,22.0000,6.0000,1,0,Rui Hachimura enters the game for LeBron James,0.2390,24,HIT
LeBron James,401810462,2026-01-18,22.0000,6.0000,1,0,Ochai Agbaji vs. Jake LaRavia (Brandon Ingram gains possession),0.2510,24,HIT
