play_num,quarter,game_minute,cumulative_points,prob_over,prob_over_smooth
1,1,0.0000,0,0.5370,0.4799
2,1,0.2667,0,0.5070,0.4774
3,1,0.2833,0,0.4670,0.4787
4,1,0.2833,0,0.5130,0.4858
5,1,0.4333,0,0.4770,0.4815
6,1,0.8833,0,0.4430,0.4856
7,1,0.9500,0,0.4560,0.4883
8,1,0.9833,0,0.4740,0.4904
9,1,1.2167,0,0.4570,0.4998
10,1,1.2833,0,0.4680,0.5081
11,1,1.3833,0,0.4520,0.5161
13,1,1.6500,1,0.4930,0.5218
14,1,1.6500,2,0.5720,0.5292
12,1,1.6500,0,0.4250,0.5460
15,1,2.0667,2,0.5430,0.5597
16,1,2.0833,2,0.5290,0.5759
17,1,2.2000,2,0.5240,0.5929
18,1,2.4167,4,0.6600,0.6085
19,1,2.5333,4,0.6560,0.6241
20,1,2.5333,4,0.6680,0.6391
21,1,2.5333,4,0.6520,0.6525
22,1,2.5333,4,0.6550,0.6681
23,1,2.7000,7,0.8020,0.6815
24,1,2.9667,7,0.7890,0.6905
25,1,3.0000,7,0.8010,0.7060
26,1,3.0500,7,0.7830,0.7151
27,1,3.1333,7,0.7670,0.7297
28,1,3.3167,7,0.7860,0.7437
29,1,3.6167,7,0.7570,0.7509
30,1,3.8500,7,0.7350,0.7570
31,1,4.0333,7,0.7650,0.7630
32,1,4.2167,7,0.7610,0.7699
33,1,4.5167,7,0.7520,0.7781
34,1,4.5833,7,0.7350,0.7778
35,1,4.5833,7,0.7250,0.7773
36,1,4.8333,9,0.8200,0.7761
37,1,5.1833,9,0.8040,0.7762
38,1,5.3333,9,0.8050,0.7775
39,1,5.3667,9,0.7770,0.7763
40,1,5.4667,9,0.7880,0.7768
41,1,5.7667,9,0.7920,0.7779
47,1,5.8333,9,0.8180,0.7774
46,1,5.8333,9,0.7950,0.7772
45,1,5.8333,9,0.7790,0.7781
42,1,5.8333,9,0.7770,0.7791
43,1,5.8333,9,0.7870,0.7802
44,1,5.8333,9,0.7920,0.7766
48,1,6.0000,9,0.7620,0.7746
49,1,6.2667,9,0.7670,0.7705
50,1,6.3000,9,0.7570,0.7690
51,1,6.4000,9,0.7560,0.7667
52,1,6.4500,9,0.7570,0.7625
53,1,6.5500,9,0.7700,0.7587
54,1,6.7333,9,0.7540,0.7554
55,1,6.8000,9,0.7460,0.7524
56,1,7.0333,9,0.7490,0.7561
57,1,7.0833,9,0.7640,0.7572
58,1,7.4333,9,0.7220,0.7602
59,1,7.4667,9,0.7480,0.7648
60,1,7.6333,9,0.7410,0.7718
61,1,7.6833,9,0.7090,0.7794
62,1,7.7667,9,0.7410,0.7872
63,1,7.7667,9,0.7300,0.7950
64,1,7.7667,9,0.7190,0.8026
65,1,8.0000,12,0.8510,0.8102
66,1,8.2500,12,0.8100,0.8189
67,1,8.2667,12,0.8520,0.8273
68,1,8.2667,12,0.8530,0.8347
72,1,8.4667,14,0.9080,0.8442
71,1,8.4667,14,0.9080,0.8523
70,1,8.4667,14,0.9110,0.8638
69,1,8.4667,14,0.9140,0.8769
73,1,8.5167,14,0.9210,0.8890
74,1,8.7000,14,0.9080,0.9008
75,1,8.7000,14,0.9190,0.9137
76,1,8.7000,14,0.9170,0.9194
77,1,8.7000,14,0.9130,0.9274
78,1,8.7500,14,0.9120,0.9334
79,1,8.8000,14,0.9090,0.9399
80,1,9.0000,17,0.9720,0.9431
81,1,9.4667,17,0.9710,0.9477
82,1,9.5500,17,0.9810,0.9520
83,1,9.5500,17,0.9680,0.9560
84,1,9.5667,17,0.9750,0.9597
85,1,9.6167,17,0.9650,0.9637
86,1,9.6167,17,0.9720,0.9676
87,1,9.6167,17,0.9710,0.9717
88,1,9.6167,18,0.9820,0.9760
89,1,9.9500,18,0.9730,0.9803
90,1,10.2167,21,1.0000,0.9848
91,1,10.3833,21,0.9970,0.9861
92,1,10.4000,21,0.9940,0.9874
93,1,10.4000,21,0.9950,0.9883
94,1,10.6167,21,0.9880,0.9898
95,1,10.8833,23,0.9980,0.9909
96,1,11.1167,23,0.9970,0.9924
97,1,11.1567,23,1.0000,0.9937
98,1,11.3400,23,0.9980,0.9949
99,1,11.4017,23,0.9990,0.9958
100,1,11.4117,23,0.9980,0.9970
101,1,11.4117,23,0.9970,0.9968
102,1,11.4883,23,0.9990,0.9968
103,1,11.5267,23,0.9980,0.9970
104,1,11.7633,23,0.9980,0.9971
105,1,11.8583,23,0.9940,0.9976
106,1,11.8767,23,0.9970,0.9976
107,1,11.9833,23,0.9960,0.9978
108,1,11.9833,23,1.0000,0.9976
109,1,11.9950,23,0.9980,0.9975
110,1,11.9983,23,0.9960,0.9974
116,2,12.0000,23,0.9970,0.9973
114,2,12.0000,23,0.9980,0.9974
115,2,12.0000,23,0.9960,0.9973
112,2,12.0000,23,0.9980,0.9972
