player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Sam Hauser,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,3.5,fanduel,2025-04-13T14:55:12Z,2025-04-13T14:50:11Z,-160,124
DaQuan Jeffries,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,1.5,fanduel,2025-04-13T14:55:12Z,2025-04-13T14:50:11Z,130,-166
Payton Pritchard,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,4.5,fanduel,2025-04-13T14:55:12Z,2025-04-13T14:50:11Z,126,-162
Tidjane Salaun,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,1.5,fanduel,2025-04-13T14:55:12Z,2025-04-13T14:50:11Z,-132,104
Payton Pritchard,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,4.5,draftkings,2025-04-13T14:55:10Z,2025-04-13T14:53:19Z,100,-130
Sam Hauser,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,3.5,draftkings,2025-04-13T14:55:10Z,2025-04-13T14:53:19Z,-160,124
Payton Pritchard,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,4.5,betonlineag,2025-04-13T14:55:10Z,2025-04-13T14:53:46Z,115,-149
Sam Hauser,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,4.5,betonlineag,2025-04-13T14:55:10Z,2025-04-13T14:53:46Z,128,-167
DaQuan Jeffries,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,1.5,betonlineag,2025-04-13T14:55:10Z,2025-04-13T14:53:46Z,106,-137
Tidjane Salaun,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,1.5,betonlineag,2025-04-13T14:55:10Z,2025-04-13T14:53:46Z,-135,105
DaQuan Jeffries,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,1.5,williamhill_us,2025-04-13T14:55:11Z,2025-04-13T14:53:33Z,116,-160
DaQuan Jeffries,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,1.5,bovada,2025-04-13T14:55:13Z,2025-04-13T14:53:40Z,115,-150
KJ Simpson,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,1.5,bovada,2025-04-13T14:55:13Z,2025-04-13T14:53:40Z,-125,-105
Payton Pritchard,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,4.5,bovada,2025-04-13T14:55:13Z,2025-04-13T14:53:40Z,130,-170
Sam Hauser,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,3.5,bovada,2025-04-13T14:55:13Z,2025-04-13T14:53:40Z,-165,125
Tidjane Salaun,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,1.5,bovada,2025-04-13T14:55:13Z,2025-04-13T14:53:40Z,-135,105
Payton Pritchard,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,4.5,betrivers,2025-04-13T14:55:11Z,2025-04-13T14:54:04Z,114,-152
DaQuan Jeffries,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,1.5,betrivers,2025-04-13T14:55:11Z,2025-04-13T14:54:04Z,130,-175
Sam Hauser,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,3.5,betrivers,2025-04-13T14:55:11Z,2025-04-13T14:54:04Z,-157,118
Tidjane Salaun,Charlotte Hornets @ Boston Celtics,2025-04-13T17:10:00Z,player_threes,1.5,betrivers,2025-04-13T14:55:11Z,2025-04-13T14:54:04Z,-137,104
Keon Johnson,New York Knicks @ Brooklyn Nets,2025-04-13T17:10:00Z,player_threes,1.5,bovada,2025-04-13T14:55:13Z,2025-04-13T14:53:38Z,-120,-110
Ziaire Williams,New York Knicks @ Brooklyn Nets,2025-04-13T17:10:00Z,player_threes,1.5,bovada,2025-04-13T14:55:13Z,2025-04-13T14:53:38Z,120,-160
Quentin Grimes,Chicago Bulls @ Philadelphia 76ers,2025-04-13T17:10:00Z,player_threes,3.5,fanduel,2025-04-13T14:55:12Z,2025-04-13T14:46:51Z,-118,-108
Matas Buzelis,Chicago Bulls @ Philadelphia 76ers,2025-04-13T17:10:00Z,player_threes,1.5,betonlineag,2025-04-13T14:55:10Z,2025-04-13T14:53:45Z,-167,127
Kevin Huerter,Chicago Bulls @ Philadelphia 76ers,2025-04-13T17:10:00Z,player_threes,2.5,betonlineag,2025-04-13T14:55:10Z,2025-04-13T14:53:45Z,110,-143
Quentin Grimes,Chicago Bulls @ Philadelphia 76ers,2025-04-13T17:10:00Z,player_threes,3.5,betonlineag,2025-04-13T14:55:10Z,2025-04-13T14:53:45Z,-122,-106
Nikola Vucevic,Chicago Bulls @ Philadelphia 76ers,2025-04-13T17:10:00Z,player_threes,1.5,betonlineag,2025-04-13T14:55:10Z,2025-04-13T14:53:45Z,118,-154
Coby White,Chicago Bulls @ Philadelphia 76ers,2025-04-13T17:10:00Z,player_threes,2.5,betonlineag,2025-04-13T14:55:10Z,2025-04-13T14:53:45Z,-112,-115
