player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Trey Murphy III,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_threes,2.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,-128,-101
Jordan Poole,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_threes,2.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,-110,-118
Aaron Wiggins,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_threes,2.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,129,-168
Shai Gilgeous-Alexander,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_threes,1.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,-171,131
Ajay Mitchell,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_threes,1.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,-125,-104
Cason Wallace,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_threes,1.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,120,-156
Herb Jones,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_threes,1.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,138,-180
Jeremiah Fears,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_threes,0.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,-229,174
Aaron Wiggins,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_threes,2.5,fanatics,2025-11-02T14:55:00Z,2025-11-02T14:56:00Z,125,-175
Herb Jones,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_threes,1.5,fanatics,2025-11-02T14:55:00Z,2025-11-02T14:56:00Z,120,-165
Cason Wallace,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_threes,1.5,fanatics,2025-11-02T14:55:00Z,2025-11-02T14:56:00Z,115,-150
Shai Gilgeous-Alexander,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_threes,1.5,fanatics,2025-11-02T14:55:00Z,2025-11-02T14:56:00Z,-175,125
Luguentz Dort,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_threes,1.5,fanatics,2025-11-02T14:55:00Z,2025-11-02T14:56:00Z,-190,130
Jeremiah Fears,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_threes,0.5,fanatics,2025-11-02T14:55:00Z,2025-11-02T14:56:00Z,-240,150
Trey Murphy III,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_threes,2.5,fanatics,2025-11-02T14:55:00Z,2025-11-02T14:56:00Z,-125,-105
