player,game,game_time,market,line,bookmaker,under_odds,over_odds
Myles Turner,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,2.5,draftkings,-145,114
Kevin Huerter,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,2.5,draftkings,-160,124
Matas Buzelis,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,draftkings,-105,-125
Aaron Nesmith,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,draftkings,-110,-120
Josh Giddey,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,draftkings,-110,-120
Pascal Siakam,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,draftkings,-135,105
Obi Toppin,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,draftkings,-160,124
Zach Collins,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,draftkings,-166,130
Coby White,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,3.5,fanduel,-174,130
Aaron Nesmith,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,fanduel,-108,-122
Josh Giddey,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,fanduel,-110,-120
Matas Buzelis,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,fanduel,-114,-114
Lonzo Ball,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,2.5,fanduel,134,-180
Myles Turner,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,2.5,fanduel,-188,140
Tyrese Haliburton,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,3.5,fanduel,-146,110
Pascal Siakam,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,fanduel,-144,108
Josh Giddey,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,williamhill_us,-106,-129
Zach Collins,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,williamhill_us,-166,120
Tyrese Haliburton,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,3.5,williamhill_us,-137,100
Thomas Bryant,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,0.5,williamhill_us,104,-142
Obi Toppin,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,williamhill_us,-166,120
Andrew Nembhard,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,0.5,williamhill_us,152,-214
Aaron Nesmith,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,williamhill_us,-106,-129
Ben Sheppard,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,williamhill_us,-174,126
Matas Buzelis,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,williamhill_us,-113,-121
Coby White,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,3.5,williamhill_us,-174,126
Pascal Siakam,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,williamhill_us,-137,100
Lonzo Ball,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,2.5,williamhill_us,120,-166
Myles Turner,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,2.5,williamhill_us,-154,112
Tre Jones,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,0.5,williamhill_us,-184,133
T.J. McConnell,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,0.5,williamhill_us,-504,311
Kevin Huerter,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,2.5,williamhill_us,-154,112
Lonzo Ball,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,2.5,betrivers,130,-177
Matas Buzelis,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,betrivers,-121,-109
Josh Giddey,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,betrivers,-112,-120
Aaron Nesmith,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,betrivers,-104,-129
Pascal Siakam,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,betrivers,-150,112
Coby White,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,3.5,betrivers,-180,132
Tyrese Haliburton,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,3.5,betrivers,-152,114
Myles Turner,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,2.5,betrivers,-195,143
Coby White,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,3.5,betonlineag,-175,134
Obi Toppin,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,betonlineag,-164,126
T.J. McConnell,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,0.5,betonlineag,-455,309
Myles Turner,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,2.5,betonlineag,-156,120
Tyrese Haliburton,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,3.5,betonlineag,-133,103
Lonzo Ball,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,2.5,betonlineag,124,-161
Aaron Nesmith,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,betonlineag,-102,-127
Andrew Nembhard,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,0.5,betonlineag,150,-196
Ben Sheppard,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,betonlineag,-175,134
Josh Giddey,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,betonlineag,-103,-125
Matas Buzelis,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,betonlineag,-109,-119
Pascal Siakam,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,betonlineag,-135,104
Kevin Huerter,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,2.5,betonlineag,-149,115
Tre Jones,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,0.5,betonlineag,-175,134
Zach Collins,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,betonlineag,-172,132
Thomas Bryant,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,0.5,betonlineag,-101,-128
Obi Toppin,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,betmgm,-150,115
Josh Giddey,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,betmgm,100,-135
Aaron Nesmith,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,betmgm,-105,-130
Andrew Nembhard,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,0.5,betmgm,165,-225
Tyrese Haliburton,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,3.5,betmgm,-140,105
Lonzo Ball,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,2.5,betmgm,120,-160
Pascal Siakam,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,betmgm,-140,105
T.J. McConnell,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,0.5,betmgm,-525,333
Coby White,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,3.5,betmgm,-175,130
Myles Turner,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,2.5,betmgm,-145,110
Zach Collins,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,betmgm,-155,115
Kevin Huerter,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,2.5,betmgm,-150,110
Thomas Bryant,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,0.5,betmgm,105,-140
Tre Jones,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,0.5,betmgm,-190,140
Matas Buzelis,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,betmgm,-105,-125
Ben Sheppard,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,betmgm,-165,125
Aaron Nesmith,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,bovada,-105,-125
Ben Sheppard,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,bovada,-170,130
Coby White,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,3.5,bovada,-190,145
Josh Giddey,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,bovada,100,-130
Kevin Huerter,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,2.5,bovada,-150,115
Lonzo Ball,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,2.5,bovada,120,-160
Matas Buzelis,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,bovada,-105,-125
Myles Turner,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,2.5,bovada,-160,120
Obi Toppin,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,bovada,-170,130
Pascal Siakam,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,bovada,-135,105
Tyrese Haliburton,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,3.5,bovada,-130,100
Zach Collins,Chicago Bulls @ Indiana Pacers,2025-03-02T22:10:00Z,player_threes,1.5,bovada,-185,140
Tyler Herro,New York Knicks @ Miami Heat,2025-03-02T23:10:00Z,player_threes,3.5,betonlineag,-127,-102
Jalen Brunson,New York Knicks @ Miami Heat,2025-03-02T23:10:00Z,player_threes,2.5,betonlineag,-175,134
Bam Adebayo,New York Knicks @ Miami Heat,2025-03-02T23:10:00Z,player_threes,0.5,betonlineag,102,-132
Josh Hart,New York Knicks @ Miami Heat,2025-03-02T23:10:00Z,player_threes,0.5,betonlineag,108,-141
OG Anunoby,New York Knicks @ Miami Heat,2025-03-02T23:10:00Z,player_threes,1.5,betonlineag,135,-175
Mikal Bridges,New York Knicks @ Miami Heat,2025-03-02T23:10:00Z,player_threes,1.5,betonlineag,114,-147
Kel'el Ware,New York Knicks @ Miami Heat,2025-03-02T23:10:00Z,player_threes,0.5,betonlineag,126,-164
Karl-Anthony Towns,New York Knicks @ Miami Heat,2025-03-02T23:10:00Z,player_threes,1.5,betonlineag,128,-167
Davion Mitchell,New York Knicks @ Miami Heat,2025-03-02T23:10:00Z,player_threes,1.5,betonlineag,-196,149
Miles McBride,New York Knicks @ Miami Heat,2025-03-02T23:10:00Z,player_threes,1.5,betonlineag,-139,107
Tyler Herro,New York Knicks @ Miami Heat,2025-03-02T23:10:00Z,player_threes,3.5,draftkings,-145,114
Jalen Brunson,New York Knicks @ Miami Heat,2025-03-02T23:10:00Z,player_threes,2.5,draftkings,-166,130
OG Anunoby,New York Knicks @ Miami Heat,2025-03-02T23:10:00Z,player_threes,1.5,draftkings,145,-188
Karl-Anthony Towns,New York Knicks @ Miami Heat,2025-03-02T23:10:00Z,player_threes,1.5,draftkings,114,-145
Mikal Bridges,New York Knicks @ Miami Heat,2025-03-02T23:10:00Z,player_threes,1.5,draftkings,114,-145
Miles McBride,New York Knicks @ Miami Heat,2025-03-02T23:10:00Z,player_threes,1.5,draftkings,-130,100
Davion Mitchell,New York Knicks @ Miami Heat,2025-03-02T23:10:00Z,player_threes,1.5,draftkings,-200,154
