player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Trae Young,Atlanta Hawks @ Philadelphia 76ers,2025-04-11T23:10:00Z,player_threes,2.5,betonlineag,2025-04-11T14:54:14Z,2025-04-11T14:55:52Z,-152,117
Onyeka Okongwu,Atlanta Hawks @ Philadelphia 76ers,2025-04-11T23:10:00Z,player_threes,0.5,betonlineag,2025-04-11T14:54:14Z,2025-04-11T14:55:52Z,-204,155
Zaccharie Risacher,Atlanta Hawks @ Philadelphia 76ers,2025-04-11T23:10:00Z,player_threes,1.5,betonlineag,2025-04-11T14:54:14Z,2025-04-11T14:55:52Z,-185,142
Dyson Daniels,Atlanta Hawks @ Philadelphia 76ers,2025-04-11T23:10:00Z,player_threes,0.5,betonlineag,2025-04-11T14:54:14Z,2025-04-11T14:55:52Z,-200,152
Lonnie Walker,Atlanta Hawks @ Philadelphia 76ers,2025-04-11T23:10:00Z,player_threes,3.5,betonlineag,2025-04-11T14:54:14Z,2025-04-11T14:55:52Z,107,-139
Quentin Grimes,Atlanta Hawks @ Philadelphia 76ers,2025-04-11T23:10:00Z,player_threes,3.5,betonlineag,2025-04-11T14:54:14Z,2025-04-11T14:55:52Z,-103,-125
Trae Young,Atlanta Hawks @ Philadelphia 76ers,2025-04-11T23:10:00Z,player_threes,2.5,draftkings,2025-04-11T14:54:14Z,2025-04-11T14:55:19Z,-140,110
Zaccharie Risacher,Atlanta Hawks @ Philadelphia 76ers,2025-04-11T23:10:00Z,player_threes,1.5,draftkings,2025-04-11T14:54:14Z,2025-04-11T14:55:19Z,-180,140
Zaccharie Risacher,Atlanta Hawks @ Philadelphia 76ers,2025-04-11T23:10:00Z,player_threes,1.5,williamhill_us,2025-04-11T14:52:43Z,2025-04-11T14:56:10Z,-194,139
Trae Young,Atlanta Hawks @ Philadelphia 76ers,2025-04-11T23:10:00Z,player_threes,2.5,williamhill_us,2025-04-11T14:52:43Z,2025-04-11T14:56:10Z,-148,108
Dyson Daniels,Atlanta Hawks @ Philadelphia 76ers,2025-04-11T23:10:00Z,player_threes,0.5,williamhill_us,2025-04-11T14:52:43Z,2025-04-11T14:56:10Z,-214,152
Onyeka Okongwu,Atlanta Hawks @ Philadelphia 76ers,2025-04-11T23:10:00Z,player_threes,0.5,williamhill_us,2025-04-11T14:52:43Z,2025-04-11T14:56:10Z,-214,152
