player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Kon Knueppel,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_threes,3.5,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,130,-172
Miles Bridges,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_threes,2.5,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,-133,101
LaMelo Ball,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_threes,2.5,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,-118,-111
Pascal Siakam,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_threes,1.5,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,-168,127
Bennedict Mathurin,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_threes,1.5,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,-152,115
Andrew Nembhard,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_threes,1.5,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,-140,106
Jarace Walker,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_threes,1.5,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,107,-141
Jarace Walker,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_threes,1.5,fanatics,2025-11-19T14:55:13Z,2025-11-19T14:55:47Z,100,-130
Kon Knueppel,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_threes,2.5,fanatics,2025-11-19T14:55:13Z,2025-11-19T14:55:47Z,-175,125
Bennedict Mathurin,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_threes,1.5,fanatics,2025-11-19T14:55:13Z,2025-11-19T14:55:47Z,-165,120
LaMelo Ball,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_threes,2.5,fanatics,2025-11-19T14:55:13Z,2025-11-19T14:55:47Z,-125,-105
Andrew Nembhard,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_threes,1.5,fanatics,2025-11-19T14:55:13Z,2025-11-19T14:55:47Z,-150,115
Miles Bridges,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_threes,2.5,fanatics,2025-11-19T14:55:13Z,2025-11-19T14:55:47Z,-145,110
