player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Gary Trent Jr,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,136,-182
Ryan Rollins,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,-158,118
A.J. Green,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,-122,-108
Collin Sexton,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,126,-168
Kon Knueppel,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,3.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,134,-180
Miles Bridges,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,-158,118
Myles Turner,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,-178,132
Sion James,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,136,-182
Tre Mann,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,-152,114
A.J. Green,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,fanatics,2025-11-12T14:55:07Z,2025-11-12T14:55:08Z,-110,-120
Ryan Rollins,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,fanatics,2025-11-12T14:55:07Z,2025-11-12T14:55:08Z,-165,120
Myles Turner,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,fanatics,2025-11-12T14:55:07Z,2025-11-12T14:55:08Z,-175,125
Collin Sexton,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,fanatics,2025-11-12T14:55:07Z,2025-11-12T14:55:08Z,120,-165
Kon Knueppel,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,3.5,fanatics,2025-11-12T14:55:07Z,2025-11-12T14:55:08Z,125,-175
Tre Mann,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,fanatics,2025-11-12T14:55:07Z,2025-11-12T14:55:08Z,-150,115
Gary Trent Jr,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,fanatics,2025-11-12T14:55:07Z,2025-11-12T14:55:08Z,125,-175
Miles Bridges,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,fanatics,2025-11-12T14:55:07Z,2025-11-12T14:55:08Z,-175,125
Sion James,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,fanatics,2025-11-12T14:55:07Z,2025-11-12T14:55:08Z,125,-175
Giannis Antetokounmpo,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,0.5,fanatics,2025-11-12T14:55:07Z,2025-11-12T14:55:08Z,130,-190
Cole Anthony,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,0.5,fanatics,2025-11-12T14:55:07Z,2025-11-12T14:55:08Z,-250,155
Kon Knueppel,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,3.5,draftkings,2025-11-12T14:55:06Z,2025-11-12T14:55:43Z,123,-163
Miles Bridges,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,draftkings,2025-11-12T14:55:06Z,2025-11-12T14:55:43Z,-170,128
A.J. Green,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,draftkings,2025-11-12T14:55:06Z,2025-11-12T14:55:43Z,-105,-125
Gary Trent Jr,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,draftkings,2025-11-12T14:55:06Z,2025-11-12T14:55:43Z,135,-179
Myles Turner,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,draftkings,2025-11-12T14:55:06Z,2025-11-12T14:55:43Z,-164,124
Ryan Rollins,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,draftkings,2025-11-12T14:55:06Z,2025-11-12T14:55:43Z,-151,115
Tre Mann,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,draftkings,2025-11-12T14:55:06Z,2025-11-12T14:55:43Z,-139,106
Collin Sexton,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,draftkings,2025-11-12T14:55:06Z,2025-11-12T14:55:43Z,119,-157
Sion James,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,draftkings,2025-11-12T14:55:06Z,2025-11-12T14:55:43Z,131,-174
Giannis Antetokounmpo,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,0.5,draftkings,2025-11-12T14:55:06Z,2025-11-12T14:55:43Z,131,-173
A.J. Green,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,williamhill_us,2025-11-12T14:51:41Z,2025-11-12T14:53:51Z,-114,-117
Giannis Antetokounmpo,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,0.5,williamhill_us,2025-11-12T14:51:41Z,2025-11-12T14:53:51Z,133,-179
Sion James,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,williamhill_us,2025-11-12T14:51:41Z,2025-11-12T14:53:51Z,133,-179
Gary Trent Jr,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,williamhill_us,2025-11-12T14:51:41Z,2025-11-12T14:53:51Z,130,-176
Tre Mann,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,williamhill_us,2025-11-12T14:51:41Z,2025-11-12T14:53:51Z,-150,113
Ryan Rollins,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,williamhill_us,2025-11-12T14:51:41Z,2025-11-12T14:53:51Z,-159,120
Miles Bridges,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,williamhill_us,2025-11-12T14:51:41Z,2025-11-12T14:53:51Z,-159,120
Myles Turner,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,williamhill_us,2025-11-12T14:51:41Z,2025-11-12T14:53:51Z,-170,124
Kon Knueppel,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,3.5,williamhill_us,2025-11-12T14:51:41Z,2025-11-12T14:53:51Z,130,-173
Collin Sexton,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,williamhill_us,2025-11-12T14:51:41Z,2025-11-12T14:53:51Z,118,-159
Ryan Rollins,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,betrivers,2025-11-12T14:54:45Z,2025-11-12T14:55:52Z,-159,118
Gary Trent Jr,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,betrivers,2025-11-12T14:54:45Z,2025-11-12T14:55:52Z,135,-180
A.J. Green,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,betrivers,2025-11-12T14:54:45Z,2025-11-12T14:55:52Z,-105,-127
Myles Turner,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,betrivers,2025-11-12T14:54:45Z,2025-11-12T14:55:52Z,-180,133
Miles Bridges,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,betrivers,2025-11-12T14:54:45Z,2025-11-12T14:55:52Z,-150,112
Sion James,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,betrivers,2025-11-12T14:54:45Z,2025-11-12T14:55:52Z,140,-190
Collin Sexton,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,betrivers,2025-11-12T14:54:45Z,2025-11-12T14:55:52Z,125,-167
Kon Knueppel,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,betrivers,2025-11-12T14:54:45Z,2025-11-12T14:55:52Z,-177,130
Miles Bridges,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,betonlineag,2025-11-12T14:55:18Z,2025-11-12T14:55:19Z,-159,122
Giannis Antetokounmpo,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,0.5,betonlineag,2025-11-12T14:55:18Z,2025-11-12T14:55:19Z,136,-179
Tre Mann,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,betonlineag,2025-11-12T14:55:18Z,2025-11-12T14:55:19Z,-145,111
A.J. Green,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,betonlineag,2025-11-12T14:55:18Z,2025-11-12T14:55:19Z,-112,-115
Ryan Rollins,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,betonlineag,2025-11-12T14:55:18Z,2025-11-12T14:55:19Z,-154,118
Gary Trent Jr,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,2.5,betonlineag,2025-11-12T14:55:18Z,2025-11-12T14:55:19Z,139,-182
Collin Sexton,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,betonlineag,2025-11-12T14:55:18Z,2025-11-12T14:55:19Z,126,-164
Kon Knueppel,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,3.5,betonlineag,2025-11-12T14:55:18Z,2025-11-12T14:55:19Z,132,-172
Myles Turner,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,betonlineag,2025-11-12T14:55:18Z,2025-11-12T14:55:19Z,-167,127
Sion James,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_threes,1.5,betonlineag,2025-11-12T14:55:18Z,2025-11-12T14:55:19Z,134,-175
