player,game,game_time,market,line,bookmaker,under_odds,over_odds
Karl-Anthony Towns,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,1.5,betmgm,105,-140
Miles McBride,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,1.5,betmgm,-150,115
Mikal Bridges,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,2.5,betmgm,-155,115
Jalen Brunson,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,1.5,betmgm,135,-185
Precious Achiuwa,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,0.5,betmgm,-600,360
Jalen Brunson,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,2.5,fanduel,-166,130
Mikal Bridges,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,2.5,fanduel,-142,112
Cameron Johnson,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,3.5,fanduel,-186,144
Karl-Anthony Towns,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,1.5,fanduel,116,-148
D'Angelo Russell,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,1.5,fanduel,134,-172
OG Anunoby,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,1.5,fanduel,112,-142
Cameron Johnson,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,3.5,betrivers,-190,140
OG Anunoby,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,1.5,betrivers,104,-139
Karl-Anthony Towns,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,1.5,betrivers,114,-152
Mikal Bridges,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,2.5,betrivers,-157,118
Jalen Brunson,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,2.5,betrivers,-195,145
Noah Clowney,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,2.5,betrivers,-177,132
Cameron Johnson,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,3.5,bovada,-170,130
Jalen Brunson,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,1.5,bovada,145,-190
Karl-Anthony Towns,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,1.5,bovada,105,-135
Mikal Bridges,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,2.5,bovada,-130,100
Miles McBride,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,1.5,bovada,-150,115
Noah Clowney,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,2.5,bovada,-185,140
OG Anunoby,New York Knicks @ Brooklyn Nets,2025-01-22T00:40:00Z,player_threes,1.5,bovada,115,-150
Tyler Herro,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,3.5,draftkings,-125,-105
Anfernee Simons,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,2.5,draftkings,120,-154
Duncan Robinson,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,2.5,draftkings,-130,100
Jerami Grant,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,draftkings,110,-140
Terry Rozier,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,draftkings,-115,-115
Deni Avdija,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,draftkings,-120,-110
Nikola Jovic,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,draftkings,-125,-105
Toumani Camara,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,draftkings,-166,130
Bam Adebayo,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,0.5,draftkings,-120,-110
Jaime Jaquez Jr,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,0.5,draftkings,-125,-105
Jimmy Butler,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,0.5,draftkings,-160,124
Jimmy Butler,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,0.5,williamhill_us,-148,108
Deni Avdija,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,williamhill_us,-113,-121
Terry Rozier,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,williamhill_us,-103,-133
Anfernee Simons,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,3.5,williamhill_us,-174,126
Deandre Ayton,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,0.5,williamhill_us,-554,334
Bam Adebayo,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,0.5,williamhill_us,-129,-106
Jerami Grant,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,williamhill_us,104,-142
Tyler Herro,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,3.5,williamhill_us,-113,-121
Jaime Jaquez Jr,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,0.5,williamhill_us,-117,-117
Toumani Camara,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,williamhill_us,-166,120
Nikola Jovic,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,williamhill_us,-125,-109
Duncan Robinson,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,2.5,williamhill_us,-121,-113
Bam Adebayo,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,0.5,betonlineag,-123,-105
Duncan Robinson,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,2.5,betonlineag,-114,-114
Jimmy Butler,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,0.5,betonlineag,-147,113
Nikola Jovic,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,betonlineag,-114,-114
Tyler Herro,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,3.5,betonlineag,-108,-120
Jerami Grant,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,betonlineag,107,-139
Jaime Jaquez Jr,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,0.5,betonlineag,-118,-110
Terry Rozier,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,betonlineag,-106,-122
Toumani Camara,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,betonlineag,-169,130
Deni Avdija,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,betonlineag,-118,-110
Anfernee Simons,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,3.5,betonlineag,-175,134
Deandre Ayton,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,0.5,betonlineag,-588,378
Duncan Robinson,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,2.5,betmgm,-120,-110
Jimmy Butler,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,0.5,betmgm,-150,110
Jerami Grant,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,betmgm,105,-140
Nikola Jovic,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,betmgm,-125,-105
Deni Avdija,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,betmgm,-120,-110
Jaime Jaquez Jr,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,0.5,betmgm,-115,-120
Terry Rozier,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,betmgm,-105,-130
Bam Adebayo,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,0.5,betmgm,-130,100
Anfernee Simons,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,3.5,betmgm,-175,130
Tyler Herro,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,3.5,betmgm,-105,-130
Deandre Ayton,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,0.5,betmgm,-600,360
Toumani Camara,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,betmgm,-165,130
Nikola Jovic,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,fanduel,-111,-115
Jerami Grant,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,fanduel,112,-142
Terry Rozier,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,fanduel,-111,-115
Anfernee Simons,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,2.5,fanduel,124,-160
Duncan Robinson,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,2.5,fanduel,-122,-104
Tyler Herro,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,3.5,fanduel,-106,-120
Deni Avdija,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,fanduel,-122,-104
Terry Rozier,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,betrivers,-114,-117
Toumani Camara,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,betrivers,-175,128
Deni Avdija,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,betrivers,-129,-104
Duncan Robinson,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,2.5,betrivers,-117,-114
Tyler Herro,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,3.5,betrivers,-114,-117
Anfernee Simons,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,2.5,betrivers,115,-155
Jerami Grant,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,betrivers,-110,-121
Anfernee Simons,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,3.5,bovada,-180,135
Deni Avdija,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,bovada,-120,-110
Duncan Robinson,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,2.5,bovada,-120,-110
Jerami Grant,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,bovada,105,-135
Nikola Jovic,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,bovada,-125,-105
Terry Rozier,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,bovada,100,-130
Toumani Camara,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,1.5,bovada,-170,130
Tyler Herro,Portland Trail Blazers @ Miami Heat,2025-01-22T00:40:00Z,player_threes,3.5,bovada,-105,-125
Kentavious Caldwell-Pope,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,2.5,draftkings,-188,145
Gradey Dick,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,draftkings,135,-175
R.J. Barrett,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,draftkings,-110,-120
Cole Anthony,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,draftkings,-120,-110
Paolo Banchero,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,draftkings,-120,-110
Tristan da Silva,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,draftkings,-135,105
Scottie Barnes,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,draftkings,-166,130
Davion Mitchell,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,0.5,draftkings,140,-180
Wendell Carter Jr,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,0.5,draftkings,135,-175
Cole Anthony,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betonlineag,-110,-118
Paolo Banchero,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betonlineag,-109,-119
Wendell Carter Jr,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,0.5,betonlineag,135,-175
Scottie Barnes,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betonlineag,-179,136
Gradey Dick,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betonlineag,143,-189
R.J. Barrett,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betonlineag,-111,-116
Tristan da Silva,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betonlineag,-141,109
Kentavious Caldwell-Pope,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,2.5,betonlineag,-179,136
Davion Mitchell,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,0.5,betonlineag,136,-179
Tristan da Silva,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,williamhill_us,-137,100
Jamal Shead,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,0.5,williamhill_us,133,-184
Anthony Black,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,0.5,williamhill_us,126,-174
Kentavious Caldwell-Pope,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,2.5,williamhill_us,-184,133
Scottie Barnes,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,williamhill_us,-184,133
Paolo Banchero,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,williamhill_us,-113,-121
Gradey Dick,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,williamhill_us,133,-184
Jonathan Isaac,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,0.5,williamhill_us,116,-160
Davion Mitchell,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,0.5,williamhill_us,126,-174
Chris Boucher,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,williamhill_us,-174,126
Cole Anthony,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,williamhill_us,-106,-129
Wendell Carter Jr,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,0.5,williamhill_us,120,-166
R.J. Barrett,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,williamhill_us,-109,-125
Bruce Brown Jr,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,0.5,williamhill_us,-142,104
Kentavious Caldwell-Pope,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,2.5,betmgm,-185,135
Gradey Dick,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betmgm,140,-190
Wendell Carter Jr,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,0.5,betmgm,130,-175
Tristan da Silva,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betmgm,-145,105
Cole Anthony,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betmgm,-110,-120
Bruce Brown Jr,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,0.5,betmgm,-145,110
Anthony Black,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,0.5,betmgm,135,-185
Jonathan Isaac,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,0.5,betmgm,120,-160
R.J. Barrett,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betmgm,-105,-125
Davion Mitchell,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,0.5,betmgm,135,-185
Paolo Banchero,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betmgm,-105,-125
Scottie Barnes,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betmgm,-190,145
Chris Boucher,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betmgm,-185,135
Jamal Shead,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,0.5,betmgm,130,-175
Gradey Dick,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,fanduel,142,-184
Paolo Banchero,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,fanduel,-111,-115
R.J. Barrett,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,fanduel,-122,-104
Scottie Barnes,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,fanduel,-178,138
Cole Anthony,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,fanduel,-111,-115
Tristan da Silva,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,fanduel,-136,106
Kentavious Caldwell-Pope,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,2.5,fanduel,-174,136
R.J. Barrett,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betrivers,-125,-107
Gradey Dick,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betrivers,133,-180
Scottie Barnes,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betrivers,-175,128
Paolo Banchero,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betrivers,-121,-109
Tristan da Silva,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betrivers,-143,108
Kentavious Caldwell-Pope,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,2.5,betrivers,-186,138
Cole Anthony,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,betrivers,-117,-114
Chris Boucher,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,bovada,-190,145
Cole Anthony,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,bovada,-105,-125
Gradey Dick,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,bovada,150,-200
Kentavious Caldwell-Pope,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,2.5,bovada,-180,135
Paolo Banchero,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,bovada,100,-130
R.J. Barrett,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,bovada,-105,-125
Scottie Barnes,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,bovada,-190,145
Tristan da Silva,Orlando Magic @ Toronto Raptors,2025-01-22T00:40:00Z,player_threes,1.5,bovada,-145,110
Tyrese Maxey,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,3.5,draftkings,-135,105
Paul George,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,2.5,draftkings,124,-160
Michael Porter Jr,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,2.5,draftkings,-125,-105
Jamal Murray,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,2.5,draftkings,-175,135
Kelly Oubre Jr,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,1.5,draftkings,-125,-105
Guerschon Yabusele,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,1.5,draftkings,-130,100
Nikola Jokic,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,1.5,draftkings,-135,105
Russell Westbrook,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,1.5,draftkings,-200,154
Christian Braun,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,0.5,draftkings,110,-140
Nikola Jokic,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,1.5,betonlineag,-135,104
Michael Porter Jr,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,2.5,betonlineag,-112,-115
Jamal Murray,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,2.5,betonlineag,-182,139
Tyrese Maxey,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,3.5,betonlineag,-143,110
Kelly Oubre Jr,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,1.5,betonlineag,-137,106
Paul George,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,2.5,betonlineag,122,-159
Christian Braun,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,0.5,betonlineag,118,-154
Russell Westbrook,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,1.5,betonlineag,-213,161
Guerschon Yabusele,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,1.5,betonlineag,-139,107
Julian Strawther,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,1.5,betonlineag,-128,-101
Kelly Oubre Jr,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,1.5,williamhill_us,-137,100
Aaron Gordon,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,0.5,williamhill_us,112,-154
Peyton Watson,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,0.5,williamhill_us,-117,-117
Russell Westbrook,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,1.5,williamhill_us,-224,159
Christian Braun,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,0.5,williamhill_us,116,-160
Eric Gordon,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,1.5,williamhill_us,126,-174
Jamal Murray,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,2.5,williamhill_us,-174,126
Guerschon Yabusele,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,1.5,williamhill_us,-148,108
Paul George,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,2.5,williamhill_us,120,-166
Michael Porter Jr,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,2.5,williamhill_us,-117,-117
Julian Strawther,Philadelphia 76ers @ Denver Nuggets,2025-01-22T03:10:00Z,player_threes,1.5,williamhill_us,-133,-103
