strategy_idx,line_tier,spread_bin,scorer_type,bet_side,training_roi,training_hit_rate,training_games,backtest_plays,backtest_wins,backtest_losses,backtest_pushes,backtest_win_rate,backtest_profit,backtest_roi,roi_delta
3,20-25 (Star),2-6 Dog,N/A,UNDER,6.9,56.0,150,375,221,153,1,59.09090909090909,4791.109999999999,12.77629333333333,5.876293333333329
1,20-25 (Star),2-6 Fav,N/A,UNDER,9.3,57.2,152,311,181,130,0,58.19935691318327,3454.709999999999,11.108392282958196,1.808392282958195
5,15-20 (High Role),Pick'em (-2 to +2),N/A,UNDER,6.5,55.8,156,270,155,115,0,57.407407407407405,2591.0499999999984,9.596481481481476,3.096481481481476
2,10-15 (Role Player),10-15 Dog,N/A,OVER,7.4,56.2,176,218,103,115,0,47.24770642201835,-2136.2700000000013,-9.799403669724777,-17.199403669724777
7,20-25 (Star),Pick'em (-2 to +2),N/A,OVER,5.6,55.3,94,194,81,113,0,41.75257731958763,-3936.290000000001,-20.290154639175263,-25.890154639175265
6,25-30 (High Star),2-6 Dog,N/A,OVER,6.1,55.6,108,187,68,119,0,36.36363636363637,-5718.120000000001,-30.57818181818182,-36.67818181818182
0,5-10 (Bench),Pick'em (-2 to +2),N/A,UNDER,10.2,57.7,213,137,73,64,0,53.284671532846716,236.42999999999952,1.7257664233576608,-8.47423357664234
4,5-10 (Bench),10-15 Fav,N/A,UNDER,6.7,55.9,204,93,49,44,0,52.68817204301075,54.589999999999634,0.5869892473118241,-6.113010752688176
