event_id,player,market,line,bookmaker,game,game_time,bookmaker_last_update,market_last_update,minutes_stale,fetch_time_et,over_odds,under_odds
21aa1ed8a0bb40eb9edb2d5f94ff5457,Kyle Filipowski,player_assists,1.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,-110.0,-120.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Naji Marshall,player_assists,1.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,-210.0,154.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Ace Bailey,player_assists,3.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,120.0,-160.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Isaiah Collier,player_assists,6.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,-174.0,130.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Lauri Markkanen,player_assists,3.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,-144.0,108.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Keyonte George,player_assists,6.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,-240.0,174.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Kyle Filipowski,player_double_double,,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,,
21aa1ed8a0bb40eb9edb2d5f94ff5457,Keyonte George,player_double_double,,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,,
21aa1ed8a0bb40eb9edb2d5f94ff5457,Cooper Flagg,player_double_double,,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,,
21aa1ed8a0bb40eb9edb2d5f94ff5457,P.J. Washington,player_double_double,,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,,
21aa1ed8a0bb40eb9edb2d5f94ff5457,Klay Thompson,player_points,9.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,-118.0,-112.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,P.J. Washington,player_points,26.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,104.0,-138.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Ace Bailey,player_points,9.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,-144.0,108.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Keyonte George,player_points,34.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,-112.0,-118.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Isaiah Collier,player_points,5.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,-144.0,108.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Naji Marshall,player_points,14.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,-125.0,-106.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Max Christie,player_points,4.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,-104.0,-128.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Lauri Markkanen,player_points,27.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,-130.0,-102.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Kyle Filipowski,player_points,11.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,-110.0,-120.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Cooper Flagg,player_points,36.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:55:12Z,0.76,2025-12-15 22:55:57 ET,-132.0,100.0
