event_id,player,market,line,bookmaker,game,game_time,bookmaker_last_update,market_last_update,minutes_stale,fetch_time_et,over_odds,under_odds
a9cbe798da439bd9d012976f7738591b,Coby White,player_threes,2.5,fanduel,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:36Z,0.1,2025-12-17 12:00:41 ET,-102.0,-130.0
a9cbe798da439bd9d012976f7738591b,Donovan Mitchell,player_threes,3.5,fanduel,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:36Z,0.1,2025-12-17 12:00:41 ET,-130.0,-102.0
a9cbe798da439bd9d012976f7738591b,Jaylon Tyson,player_threes,1.5,fanduel,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:36Z,0.1,2025-12-17 12:00:41 ET,-114.0,-114.0
a9cbe798da439bd9d012976f7738591b,Ayo Dosunmu,player_threes,1.5,fanduel,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:36Z,0.1,2025-12-17 12:00:41 ET,126.0,-168.0
a9cbe798da439bd9d012976f7738591b,Kevin Huerter,player_threes,1.5,fanduel,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:36Z,0.1,2025-12-17 12:00:41 ET,108.0,-144.0
a9cbe798da439bd9d012976f7738591b,Darius Garland,player_threes,2.5,fanduel,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:36Z,0.1,2025-12-17 12:00:41 ET,-102.0,-130.0
a9cbe798da439bd9d012976f7738591b,Josh Giddey,player_threes,1.5,fanduel,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:36Z,0.1,2025-12-17 12:00:41 ET,-130.0,-102.0
a9cbe798da439bd9d012976f7738591b,Lonzo Ball,player_threes,1.5,fanduel,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:36Z,0.1,2025-12-17 12:00:41 ET,102.0,-136.0
a9cbe798da439bd9d012976f7738591b,Matas Buzelis,player_threes,1.5,fanduel,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:36Z,0.1,2025-12-17 12:00:41 ET,148.0,-200.0
a9cbe798da439bd9d012976f7738591b,De'Andre Hunter,player_threes,1.5,fanduel,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:36Z,0.1,2025-12-17 12:00:41 ET,-188.0,140.0
a9cbe798da439bd9d012976f7738591b,Josh Giddey,player_triple_double,,fanduel,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:36Z,0.1,2025-12-17 12:00:41 ET,,
a9cbe798da439bd9d012976f7738591b,Josh Giddey,player_assists,8.5,fanatics,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:41Z,0.02,2025-12-17 12:00:41 ET,100.0,-130.0
a9cbe798da439bd9d012976f7738591b,Coby White,player_double_double,,fanatics,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:41Z,0.02,2025-12-17 12:00:41 ET,,
a9cbe798da439bd9d012976f7738591b,Josh Giddey,player_double_double,,fanatics,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:41Z,0.02,2025-12-17 12:00:41 ET,,
a9cbe798da439bd9d012976f7738591b,Donovan Mitchell,player_double_double,,fanatics,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:41Z,0.02,2025-12-17 12:00:41 ET,,
a9cbe798da439bd9d012976f7738591b,Darius Garland,player_double_double,,fanatics,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:41Z,0.02,2025-12-17 12:00:41 ET,,
a9cbe798da439bd9d012976f7738591b,Dean Wade,player_double_double,,fanatics,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:41Z,0.02,2025-12-17 12:00:41 ET,,
a9cbe798da439bd9d012976f7738591b,Lonzo Ball,player_double_double,,fanatics,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:41Z,0.02,2025-12-17 12:00:41 ET,,
a9cbe798da439bd9d012976f7738591b,Nikola Vucevic,player_double_double,,fanatics,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:41Z,0.02,2025-12-17 12:00:41 ET,,
a9cbe798da439bd9d012976f7738591b,Matas Buzelis,player_double_double,,fanatics,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:41Z,0.02,2025-12-17 12:00:41 ET,,
a9cbe798da439bd9d012976f7738591b,De'Andre Hunter,player_double_double,,fanatics,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:41Z,0.02,2025-12-17 12:00:41 ET,,
a9cbe798da439bd9d012976f7738591b,Jarrett Allen,player_double_double,,fanatics,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:41Z,0.02,2025-12-17 12:00:41 ET,,
a9cbe798da439bd9d012976f7738591b,Jaylon Tyson,player_double_double,,fanatics,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:41Z,0.02,2025-12-17 12:00:41 ET,,
a9cbe798da439bd9d012976f7738591b,Thomas Bryant,player_double_double,,fanatics,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:41Z,0.02,2025-12-17 12:00:41 ET,,
a9cbe798da439bd9d012976f7738591b,Lonzo Ball,player_points,6.5,fanatics,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:41Z,0.02,2025-12-17 12:00:41 ET,-115.0,-115.0
a9cbe798da439bd9d012976f7738591b,Tre Jones,player_points_rebounds_assists,15.5,fanatics,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:41Z,0.02,2025-12-17 12:00:41 ET,-115.0,-115.0
a9cbe798da439bd9d012976f7738591b,Coby White,player_rebounds,3.5,fanatics,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:41Z,0.02,2025-12-17 12:00:41 ET,105.0,-140.0
a9cbe798da439bd9d012976f7738591b,Josh Giddey,player_threes,1.5,fanatics,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:41Z,0.02,2025-12-17 12:00:41 ET,-125.0,-105.0
a9cbe798da439bd9d012976f7738591b,Josh Giddey,player_triple_double,,fanatics,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:41Z,0.02,2025-12-17 12:00:41 ET,,
a9cbe798da439bd9d012976f7738591b,Josh Giddey,player_assists,8.5,draftkings,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:16Z,0.43,2025-12-17 12:00:41 ET,-111.0,-119.0
a9cbe798da439bd9d012976f7738591b,Darius Garland,player_assists,7.5,draftkings,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:16Z,0.43,2025-12-17 12:00:41 ET,111.0,-146.0
a9cbe798da439bd9d012976f7738591b,Donovan Mitchell,player_assists,5.5,draftkings,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:16Z,0.43,2025-12-17 12:00:41 ET,-113.0,-116.0
a9cbe798da439bd9d012976f7738591b,Coby White,player_assists,4.5,draftkings,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:16Z,0.43,2025-12-17 12:00:41 ET,121.0,-160.0
a9cbe798da439bd9d012976f7738591b,Lonzo Ball,player_assists,3.5,draftkings,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:16Z,0.43,2025-12-17 12:00:41 ET,-157.0,119.0
a9cbe798da439bd9d012976f7738591b,Tre Jones,player_assists,3.5,draftkings,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:16Z,0.43,2025-12-17 12:00:41 ET,-154.0,117.0
a9cbe798da439bd9d012976f7738591b,Nikola Vucevic,player_assists,2.5,draftkings,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:16Z,0.43,2025-12-17 12:00:41 ET,-169.0,128.0
a9cbe798da439bd9d012976f7738591b,Ayo Dosunmu,player_assists,2.5,draftkings,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:16Z,0.43,2025-12-17 12:00:41 ET,-124.0,-106.0
a9cbe798da439bd9d012976f7738591b,Jaylon Tyson,player_assists,1.5,draftkings,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:16Z,0.43,2025-12-17 12:00:41 ET,-178.0,134.0
a9cbe798da439bd9d012976f7738591b,Jarrett Allen,player_assists,1.5,draftkings,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:16Z,0.43,2025-12-17 12:00:41 ET,-165.0,125.0
a9cbe798da439bd9d012976f7738591b,Matas Buzelis,player_assists,1.5,draftkings,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:16Z,0.43,2025-12-17 12:00:41 ET,-137.0,104.0
a9cbe798da439bd9d012976f7738591b,De'Andre Hunter,player_assists,1.5,draftkings,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:16Z,0.43,2025-12-17 12:00:41 ET,-113.0,-116.0
a9cbe798da439bd9d012976f7738591b,Matas Buzelis,player_blocks,1.5,draftkings,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:16Z,0.43,2025-12-17 12:00:41 ET,148.0,-198.0
a9cbe798da439bd9d012976f7738591b,Nikola Vucevic,player_blocks,0.5,draftkings,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:16Z,0.43,2025-12-17 12:00:41 ET,233.0,-322.0
a9cbe798da439bd9d012976f7738591b,Josh Giddey,player_double_double,,draftkings,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:16Z,0.43,2025-12-17 12:00:41 ET,,
a9cbe798da439bd9d012976f7738591b,Jarrett Allen,player_double_double,,draftkings,Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,,2025-12-17T17:00:16Z,0.43,2025-12-17 12:00:41 ET,,
