event_id,player,market,line,bookmaker,game,game_time,over_odds,under_odds
e1126435bd892fdc20b81dc1a286a11d,Alperen Sengun,player_assists,6.5,draftkings,Houston Rockets @ Milwaukee Bucks,2025-11-09T20:30:00Z,-132.0,100.0
e1126435bd892fdc20b81dc1a286a11d,Giannis Antetokounmpo,player_assists,6.5,draftkings,Houston Rockets @ Milwaukee Bucks,2025-11-09T20:30:00Z,-124.0,-106.0
e1126435bd892fdc20b81dc1a286a11d,Amen Thompson,player_assists,5.5,draftkings,Houston Rockets @ Milwaukee Bucks,2025-11-09T20:30:00Z,-102.0,-129.0
e1126435bd892fdc20b81dc1a286a11d,Ryan Rollins,player_assists,4.5,draftkings,Houston Rockets @ Milwaukee Bucks,2025-11-09T20:30:00Z,-119.0,-111.0
e1126435bd892fdc20b81dc1a286a11d,Cole Anthony,player_assists,4.5,draftkings,Houston Rockets @ Milwaukee Bucks,2025-11-09T20:30:00Z,110.0,-144.0
e1126435bd892fdc20b81dc1a286a11d,Kevin Durant,player_assists,3.5,draftkings,Houston Rockets @ Milwaukee Bucks,2025-11-09T20:30:00Z,110.0,-145.0
e1126435bd892fdc20b81dc1a286a11d,Myles Turner,player_blocks,1.5,draftkings,Houston Rockets @ Milwaukee Bucks,2025-11-09T20:30:00Z,-158.0,119.0
e1126435bd892fdc20b81dc1a286a11d,Giannis Antetokounmpo,player_blocks,0.5,draftkings,Houston Rockets @ Milwaukee Bucks,2025-11-09T20:30:00Z,-229.0,170.0
e1126435bd892fdc20b81dc1a286a11d,Kevin Durant,player_blocks,0.5,draftkings,Houston Rockets @ Milwaukee Bucks,2025-11-09T20:30:00Z,-108.0,-123.0
e1126435bd892fdc20b81dc1a286a11d,Amen Thompson,player_blocks,0.5,draftkings,Houston Rockets @ Milwaukee Bucks,2025-11-09T20:30:00Z,100.0,-132.0
e1126435bd892fdc20b81dc1a286a11d,Alperen Sengun,player_blocks,0.5,draftkings,Houston Rockets @ Milwaukee Bucks,2025-11-09T20:30:00Z,132.0,-176.0
e1126435bd892fdc20b81dc1a286a11d,Giannis Antetokounmpo,player_double_double,,draftkings,Houston Rockets @ Milwaukee Bucks,2025-11-09T20:30:00Z,,
e1126435bd892fdc20b81dc1a286a11d,Alperen Sengun,player_double_double,,draftkings,Houston Rockets @ Milwaukee Bucks,2025-11-09T20:30:00Z,,
e1126435bd892fdc20b81dc1a286a11d,Amen Thompson,player_double_double,,draftkings,Houston Rockets @ Milwaukee Bucks,2025-11-09T20:30:00Z,,
e1126435bd892fdc20b81dc1a286a11d,Jabari Smith Jr,player_double_double,,draftkings,Houston Rockets @ Milwaukee Bucks,2025-11-09T20:30:00Z,,
e1126435bd892fdc20b81dc1a286a11d,Myles Turner,player_double_double,,draftkings,Houston Rockets @ Milwaukee Bucks,2025-11-09T20:30:00Z,,
e1126435bd892fdc20b81dc1a286a11d,Kevin Durant,player_double_double,,draftkings,Houston Rockets @ Milwaukee Bucks,2025-11-09T20:30:00Z,,
