event_id,player,market,line,bookmaker,game,game_time,bookmaker_last_update,market_last_update,minutes_stale,fetch_time_et,over_odds,under_odds
ccd70223755e6c12d9d884e48b5f8ba8,Kon Knueppel,player_assists,4.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,128.0,-172.0
ccd70223755e6c12d9d884e48b5f8ba8,Miles Bridges,player_assists,4.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,100.0,-132.0
ccd70223755e6c12d9d884e48b5f8ba8,Onyeka Okongwu,player_assists,3.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,134.0,-180.0
ccd70223755e6c12d9d884e48b5f8ba8,Jalen Johnson,player_assists,7.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-104.0,-128.0
ccd70223755e6c12d9d884e48b5f8ba8,LaMelo Ball,player_assists,7.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-130.0,-102.0
ccd70223755e6c12d9d884e48b5f8ba8,Brandon Miller,player_assists,4.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,134.0,-180.0
ccd70223755e6c12d9d884e48b5f8ba8,Trae Young,player_assists,7.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,104.0,-138.0
ccd70223755e6c12d9d884e48b5f8ba8,Dyson Daniels,player_assists,4.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-132.0,100.0
ccd70223755e6c12d9d884e48b5f8ba8,Nickeil Alexander-Walker,player_assists,2.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-162.0,122.0
ccd70223755e6c12d9d884e48b5f8ba8,Onyeka Okongwu,player_blocks,1.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,178.0,-245.0
ccd70223755e6c12d9d884e48b5f8ba8,Ryan Kalkbrenner,player_blocks,1.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-130.0,-102.0
ccd70223755e6c12d9d884e48b5f8ba8,Jalen Johnson,player_double_double,,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,,
ccd70223755e6c12d9d884e48b5f8ba8,Onyeka Okongwu,player_double_double,,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,,
ccd70223755e6c12d9d884e48b5f8ba8,LaMelo Ball,player_double_double,,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,,
ccd70223755e6c12d9d884e48b5f8ba8,Trae Young,player_double_double,,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,,
ccd70223755e6c12d9d884e48b5f8ba8,Miles Bridges,player_double_double,,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,,
ccd70223755e6c12d9d884e48b5f8ba8,Dyson Daniels,player_double_double,,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,,
ccd70223755e6c12d9d884e48b5f8ba8,Ryan Kalkbrenner,player_double_double,,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,,
ccd70223755e6c12d9d884e48b5f8ba8,Moussa Diabate,player_double_double,,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,,
ccd70223755e6c12d9d884e48b5f8ba8,Kon Knueppel,player_double_double,,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,,
ccd70223755e6c12d9d884e48b5f8ba8,Brandon Miller,player_double_double,,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,,
ccd70223755e6c12d9d884e48b5f8ba8,Onyeka Okongwu,player_points,17.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-102.0,-130.0
ccd70223755e6c12d9d884e48b5f8ba8,Moussa Diabate,player_points,6.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-102.0,-130.0
ccd70223755e6c12d9d884e48b5f8ba8,Miles Bridges,player_points,21.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-110.0,-120.0
ccd70223755e6c12d9d884e48b5f8ba8,Kon Knueppel,player_points,18.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-118.0,-112.0
ccd70223755e6c12d9d884e48b5f8ba8,Ryan Kalkbrenner,player_points,8.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-118.0,-112.0
ccd70223755e6c12d9d884e48b5f8ba8,Zaccharie Risacher,player_points,10.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-114.0,-114.0
ccd70223755e6c12d9d884e48b5f8ba8,Brandon Miller,player_points,20.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-122.0,-108.0
ccd70223755e6c12d9d884e48b5f8ba8,Dyson Daniels,player_points,12.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-108.0,-122.0
ccd70223755e6c12d9d884e48b5f8ba8,Jalen Johnson,player_points,22.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-118.0,-112.0
ccd70223755e6c12d9d884e48b5f8ba8,Nickeil Alexander-Walker,player_points,18.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-120.0,-110.0
ccd70223755e6c12d9d884e48b5f8ba8,Trae Young,player_points,18.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-112.0,-118.0
ccd70223755e6c12d9d884e48b5f8ba8,LaMelo Ball,player_points,18.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-114.0,-114.0
ccd70223755e6c12d9d884e48b5f8ba8,LaMelo Ball,player_points_rebounds_assists,31.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-114.0,-114.0
ccd70223755e6c12d9d884e48b5f8ba8,Kon Knueppel,player_points_rebounds_assists,28.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-104.0,-128.0
ccd70223755e6c12d9d884e48b5f8ba8,Onyeka Okongwu,player_points_rebounds_assists,28.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-114.0,-114.0
ccd70223755e6c12d9d884e48b5f8ba8,Miles Bridges,player_points_rebounds_assists,32.5,fanduel,Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,,2025-12-18T16:59:27Z,1.27,2025-12-18 12:00:43 ET,-114.0,-114.0
