event_id,player,market,line,bookmaker,game,game_time,over_odds,under_odds
11f2a566bc03b792ab15ec12469e4e92,Keyonte George,player_assists,6.5,fanduel,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,-104.0,-122.0
11f2a566bc03b792ab15ec12469e4e92,Isaiah Collier,player_assists,5.5,fanduel,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,122.0,-156.0
11f2a566bc03b792ab15ec12469e4e92,Amen Thompson,player_assists,5.5,fanduel,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,122.0,-154.0
11f2a566bc03b792ab15ec12469e4e92,Alperen Sengun,player_assists,6.5,fanduel,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,102.0,-130.0
11f2a566bc03b792ab15ec12469e4e92,Jusuf Nurkic,player_assists,3.5,fanduel,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,108.0,-138.0
11f2a566bc03b792ab15ec12469e4e92,Kevin Durant,player_assists,3.5,fanduel,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,-108.0,-118.0
11f2a566bc03b792ab15ec12469e4e92,Reed Sheppard,player_assists,3.5,fanduel,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,-154.0,120.0
11f2a566bc03b792ab15ec12469e4e92,Jusuf Nurkic,player_blocks,0.5,fanduel,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,-114.0,-114.0
11f2a566bc03b792ab15ec12469e4e92,Alperen Sengun,player_double_double,,fanduel,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,,
11f2a566bc03b792ab15ec12469e4e92,Jusuf Nurkic,player_double_double,,fanduel,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,,
11f2a566bc03b792ab15ec12469e4e92,Amen Thompson,player_double_double,,fanduel,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,,
11f2a566bc03b792ab15ec12469e4e92,Keyonte George,player_double_double,,fanduel,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,,
11f2a566bc03b792ab15ec12469e4e92,Steven Adams,player_double_double,,fanduel,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,,
11f2a566bc03b792ab15ec12469e4e92,Jabari Smith Jr,player_double_double,,fanduel,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,,
