event_id,player,market,line,bookmaker,game,game_time,bookmaker_last_update,market_last_update,minutes_stale,fetch_time_et,over_odds,under_odds
9fa62a430b5fc2df2af99523c36c201c,Coby White,player_assists,3.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,-166.0,130.0
9fa62a430b5fc2df2af99523c36c201c,Matas Buzelis,player_assists,1.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,-106.0,-120.0
9fa62a430b5fc2df2af99523c36c201c,Trae Young,player_assists,8.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,100.0,-128.0
9fa62a430b5fc2df2af99523c36c201c,Nickeil Alexander-Walker,player_assists,2.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,-160.0,124.0
9fa62a430b5fc2df2af99523c36c201c,Tre Jones,player_assists,4.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,-140.0,110.0
9fa62a430b5fc2df2af99523c36c201c,Josh Giddey,player_assists,8.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,104.0,-132.0
9fa62a430b5fc2df2af99523c36c201c,Nikola Vucevic,player_assists,2.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,-146.0,114.0
9fa62a430b5fc2df2af99523c36c201c,Dyson Daniels,player_assists,4.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,-111.0,-115.0
9fa62a430b5fc2df2af99523c36c201c,Jalen Johnson,player_assists,7.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,-113.0,-113.0
9fa62a430b5fc2df2af99523c36c201c,Onyeka Okongwu,player_assists,2.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,-150.0,118.0
9fa62a430b5fc2df2af99523c36c201c,Onyeka Okongwu,player_blocks,1.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,100.0,-132.0
9fa62a430b5fc2df2af99523c36c201c,Matas Buzelis,player_blocks,1.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,178.0,-245.0
9fa62a430b5fc2df2af99523c36c201c,Jalen Johnson,player_double_double,,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,,
9fa62a430b5fc2df2af99523c36c201c,Josh Giddey,player_double_double,,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,,
9fa62a430b5fc2df2af99523c36c201c,Onyeka Okongwu,player_double_double,,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,,
9fa62a430b5fc2df2af99523c36c201c,Nikola Vucevic,player_double_double,,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,,
9fa62a430b5fc2df2af99523c36c201c,Trae Young,player_double_double,,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,,
9fa62a430b5fc2df2af99523c36c201c,Dyson Daniels,player_double_double,,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,,
9fa62a430b5fc2df2af99523c36c201c,Tre Jones,player_double_double,,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,,
9fa62a430b5fc2df2af99523c36c201c,Matas Buzelis,player_double_double,,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,,
9fa62a430b5fc2df2af99523c36c201c,Coby White,player_double_double,,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,,
9fa62a430b5fc2df2af99523c36c201c,Kevin Huerter,player_points,9.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,-122.0,-104.0
9fa62a430b5fc2df2af99523c36c201c,Zaccharie Risacher,player_points,9.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,-106.0,-120.0
9fa62a430b5fc2df2af99523c36c201c,Coby White,player_points,21.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,-111.0,-115.0
9fa62a430b5fc2df2af99523c36c201c,Onyeka Okongwu,player_points,17.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,-102.0,-125.0
9fa62a430b5fc2df2af99523c36c201c,Tre Jones,player_points,9.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,-113.0,-113.0
9fa62a430b5fc2df2af99523c36c201c,Nickeil Alexander-Walker,player_points,18.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,-125.0,-102.0
9fa62a430b5fc2df2af99523c36c201c,Isaac Okoro,player_points,6.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,-104.0,-122.0
9fa62a430b5fc2df2af99523c36c201c,Josh Giddey,player_points,19.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,-115.0,-111.0
9fa62a430b5fc2df2af99523c36c201c,Vit Krejci,player_points,6.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,-132.0,104.0
9fa62a430b5fc2df2af99523c36c201c,Jalen Johnson,player_points,24.5,fanduel,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,,2025-12-21T16:59:34Z,1.19,2025-12-21 12:00:45 ET,-115.0,-111.0
