event_id,player,market,line,bookmaker,game,game_time,bookmaker_last_update,market_last_update,minutes_stale,fetch_time_et,over_odds,under_odds
1facc6e030396d99f68b42ceacf86ada,Reed Sheppard,player_assists,3.5,fanduel,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,,2025-12-20T16:59:44Z,1.0,2025-12-20 12:00:43 ET,142.0,-192.0
1facc6e030396d99f68b42ceacf86ada,Kevin Durant,player_assists,3.5,fanduel,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,,2025-12-20T16:59:44Z,1.0,2025-12-20 12:00:43 ET,-162.0,122.0
1facc6e030396d99f68b42ceacf86ada,Nikola Jokic,player_assists,10.5,fanduel,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,,2025-12-20T16:59:44Z,1.0,2025-12-20 12:00:43 ET,114.0,-152.0
1facc6e030396d99f68b42ceacf86ada,Jamal Murray,player_assists,6.5,fanduel,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,,2025-12-20T16:59:44Z,1.0,2025-12-20 12:00:43 ET,-114.0,-114.0
1facc6e030396d99f68b42ceacf86ada,Alperen Sengun,player_assists,6.5,fanduel,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,,2025-12-20T16:59:44Z,1.0,2025-12-20 12:00:43 ET,-146.0,110.0
1facc6e030396d99f68b42ceacf86ada,Amen Thompson,player_assists,5.5,fanduel,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,,2025-12-20T16:59:44Z,1.0,2025-12-20 12:00:43 ET,104.0,-138.0
1facc6e030396d99f68b42ceacf86ada,Peyton Watson,player_blocks,1.5,fanduel,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,,2025-12-20T16:59:44Z,1.0,2025-12-20 12:00:43 ET,162.0,-220.0
1facc6e030396d99f68b42ceacf86ada,Nikola Jokic,player_double_double,,fanduel,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,,2025-12-20T16:59:44Z,1.0,2025-12-20 12:00:43 ET,,
1facc6e030396d99f68b42ceacf86ada,Alperen Sengun,player_double_double,,fanduel,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,,2025-12-20T16:59:44Z,1.0,2025-12-20 12:00:43 ET,,
1facc6e030396d99f68b42ceacf86ada,Amen Thompson,player_double_double,,fanduel,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,,2025-12-20T16:59:44Z,1.0,2025-12-20 12:00:43 ET,,
1facc6e030396d99f68b42ceacf86ada,Jabari Smith Jr,player_double_double,,fanduel,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,,2025-12-20T16:59:44Z,1.0,2025-12-20 12:00:43 ET,,
1facc6e030396d99f68b42ceacf86ada,Jamal Murray,player_double_double,,fanduel,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,,2025-12-20T16:59:44Z,1.0,2025-12-20 12:00:43 ET,,
1facc6e030396d99f68b42ceacf86ada,Steven Adams,player_double_double,,fanduel,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,,2025-12-20T16:59:44Z,1.0,2025-12-20 12:00:43 ET,,
1facc6e030396d99f68b42ceacf86ada,Jonas Valanciunas,player_double_double,,fanduel,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,,2025-12-20T16:59:44Z,1.0,2025-12-20 12:00:43 ET,,
1facc6e030396d99f68b42ceacf86ada,Kevin Durant,player_double_double,,fanduel,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,,2025-12-20T16:59:44Z,1.0,2025-12-20 12:00:43 ET,,
1facc6e030396d99f68b42ceacf86ada,Peyton Watson,player_double_double,,fanduel,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,,2025-12-20T16:59:44Z,1.0,2025-12-20 12:00:43 ET,,
1facc6e030396d99f68b42ceacf86ada,Bruce Brown,player_double_double,,fanduel,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,,2025-12-20T16:59:44Z,1.0,2025-12-20 12:00:43 ET,,
