game_id,game_time,game_time_et,week,away_abbr,home_abbr,consensus_spread,abs_spread,spread_cat,away_is_favorite,home_is_favorite,away_score,home_score,actual_margin,away_covered,home_covered,away_luck,home_luck,away_prior_luck,home_prior_luck,away_luck_cat,home_luck_cat,matchup_type,is_lu,bet_team,bet_spread,best_spread,best_books,ranked_books,bet_reason
15555b4c7283dc6553e011dd6c8aea8d,2025-12-07 18:00:00+00:00,Sun 2025-12-07 13:00 ET,14,NO,TB,8.5,8.5,7.5+,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-3.400000000000002,12.2,Unlucky,Lucky,Unlucky vs Lucky,True,NO,8.5,9.0,"betus, lowvig, bovada, betrivers, betonlineag, betus","betus +9.0 @ -110, lowvig +9.0 @ -110, bovada +9.0 @ -110, betrivers +9.0 @ -114, betonlineag +9.0 @ -115, betus +9.0 @ -115, fanduel +8.5 @ -108, williamhill_us +8.5 @ -109, mybookieag +8.5 @ -110, betmgm +8.5 @ -110, fanatics +8.5 @ -110, bovada +8.5 @ -110, draftkings +8.5 @ -112, betrivers +8.5 @ -112","NO was unlucky (-3.4), TB was lucky (+12.2)"
5d7b12c34454df4ff2c59a15ca58e63f,2025-12-09 01:15:00+00:00,Mon 2025-12-08 20:15 ET,14,PHI,LAC,-3.0,3.0,0-3,True,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-5.0,18.2,Unlucky,Lucky,Unlucky vs Lucky,True,PHI,-3.0,-2.5,"lowvig, betonlineag, williamhill_us, fanduel","lowvig -2.5 @ -119, betonlineag -2.5 @ -120, williamhill_us -2.5 @ -120, fanduel -2.5 @ -120, betus -3.0 @ +100, mybookieag -3.0 @ +100, bovada -3.0 @ +100, draftkings -3.0 @ -102, betmgm -3.0 @ -102, fanduel -3.0 @ -104, fanatics -3.0 @ -105, draftkings -3.0 @ -105, williamhill_us -3.0 @ -106, betrivers -3.0 @ -106, betrivers -3.0 @ -109","PHI was unlucky (-5.0), LAC was lucky (+18.2)"
f0bdd27bbed46dfc3d0657500c95a96c,2025-12-07 18:00:00+00:00,Sun 2025-12-07 13:00 ET,14,SEA,ATL,-7.0,7.0,3.5-7,True,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11.700000000000001,-10.100000000000001,Lucky,Unlucky,Lucky vs Unlucky,True,ATL,7.0,7.5,"fanduel, betrivers","fanduel +7.5 @ -102, betrivers +7.5 @ -107, lowvig +7.0 @ -107, lowvig +7.0 @ -108, williamhill_us +7.0 @ -110, bovada +7.0 @ -110, draftkings +7.0 @ -110, mybookieag +7.0 @ -110, draftkings +7.0 @ -112, betonlineag +7.0 @ -112, betonlineag +7.0 @ -113, betus +7.0 @ -115, betmgm +7.0 @ -115, fanatics +7.0 @ -115, mybookieag +7.0 @ -120, betrivers +7.0 @ -120","ATL was unlucky (-10.1), SEA was lucky (+11.7)"
