game_id,game_time,game_time_et,week,away_abbr,home_abbr,consensus_spread,abs_spread,spread_cat,away_is_favorite,home_is_favorite,away_score,home_score,actual_margin,away_covered,home_covered,away_luck,home_luck,away_prior_luck,away_prior_off_luck,away_prior_def_luck,away_prior_week,away_prior_opp,away_prior_score,away_prior_opp_score,home_prior_luck,home_prior_off_luck,home_prior_def_luck,home_prior_week,home_prior_opp,home_prior_score,home_prior_opp_score,away_prior_luck_cat,home_prior_luck_cat,matchup_type,is_lu,bet_team,bet_spread,best_spread,best_books,ranked_books,bet_reason,bet_reason_short
12bbffdcd65d53436b56c68a811ca610,2025-12-07 21:25:00+00:00,Sun 2025-12-07 16:25 ET,14,LAR,ARI,-8.0,8.0,7.5+,True,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-13.5,-1.1999999999999993,-12.3,13,CAR,28,31,-12.2,-13.3,1.1000000000000014,13,TB,17,20,Unlucky,Unlucky,Unlucky vs Unlucky,False,,,,,,,
15555b4c7283dc6553e011dd6c8aea8d,2025-12-07 18:00:00+00:00,Sun 2025-12-07 13:00 ET,14,NO,TB,8.5,8.5,7.5+,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-3.400000000000002,-3.3000000000000007,-0.10000000000000142,13,MIA,17,21,12.2,-1.1000000000000014,13.3,13,ARI,20,17,Unlucky,Lucky,Unlucky vs Lucky,True,NO,8.5,9.0,"betus, lowvig, bovada, betrivers, betonlineag, betus","betus +9.0 @ -110, lowvig +9.0 @ -110, bovada +9.0 @ -110, betrivers +9.0 @ -114, betonlineag +9.0 @ -115, betus +9.0 @ -115, fanduel +8.5 @ -108, williamhill_us +8.5 @ -109, mybookieag +8.5 @ -110, betmgm +8.5 @ -110, fanatics +8.5 @ -110, bovada +8.5 @ -110, draftkings +8.5 @ -112, betrivers +8.5 @ -112","UNLUCKY: NO (lost 17-21 vs MIA in Wk13, -3.4 luck: off -3.3 [scored 17, exp 20.3], def -0.1 [allowed 21, exp 20.9])
              LUCKY: TB (won 20-17 vs ARI in Wk13, +12.2 luck: off -1.1 [scored 20, exp 21.1], def +13.3 [allowed 17, exp 30.3])","NO unlucky (-3.4: off -3.3, def -0.1), TB lucky (+12.2: off -1.1, def +13.3)"
4727a6cfcd3d604dbfcb898c5a4d40a6,2025-12-08 01:20:00+00:00,Sun 2025-12-07 20:20 ET,14,HOU,KC,3.5,3.5,3.5-7,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-0.5999999999999996,0.0,-0.5999999999999996,13,IND,20,16,2.3000000000000007,8.2,-5.899999999999999,13,DAL,28,31,Neutral,Neutral,Neutral vs Neutral,False,,,,,,,
4e289ac7d9b5663fd5a06881f2b1424d,2025-12-07 18:00:00+00:00,Sun 2025-12-07 13:00 ET,14,IND,JAX,-1.5,1.5,0-3,True,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.5999999999999996,0.5999999999999996,0.0,13,HOU,16,20,9.9,2.3000000000000007,7.6,13,TEN,25,3,Neutral,Lucky,Neutral vs Lucky,False,,,,,,,
4fead7bd0592ec121cc3baf72e3e21e0,2025-12-07 18:00:00+00:00,Sun 2025-12-07 13:00 ET,14,PIT,BAL,6.0,6.0,3.5-7,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-10.899999999999999,-4.199999999999999,-6.699999999999999,13,BUF,7,26,-11.200000000000003,-3.6000000000000014,-7.600000000000001,13,CIN,14,32,Unlucky,Unlucky,Unlucky vs Unlucky,False,,,,,,,
58b16c4033587f5662ff365bce2dbb92,2025-12-07 18:00:00+00:00,Sun 2025-12-07 13:00 ET,14,WAS,MIN,1.5,1.5,0-3,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.6000000000000014,4.600000000000001,-3.0,13,DEN,26,27,-11.700000000000001,-6.4,-5.300000000000001,13,SEA,0,26,Neutral,Unlucky,Neutral vs Unlucky,False,,,,,,,
5b1211b476d0afa2b57133c9603583b6,2025-12-07 21:25:00+00:00,Sun 2025-12-07 16:25 ET,14,CHI,GB,6.5,6.5,3.5-7,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.0,-0.8000000000000007,5.800000000000001,13,PHI,24,15,0.09999999999999787,6.399999999999999,-6.300000000000001,13,DET,31,24,Lucky,Neutral,Lucky vs Neutral,False,,,,,,,
5d7b12c34454df4ff2c59a15ca58e63f,2025-12-09 01:15:00+00:00,Mon 2025-12-08 20:15 ET,14,PHI,LAC,-3.0,3.0,0-3,True,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-5.0,-5.800000000000001,0.8000000000000007,13,CHI,15,24,18.2,12.7,5.5,13,LV,31,14,Unlucky,Lucky,Unlucky vs Lucky,True,PHI,-3.0,-2.5,"lowvig, betonlineag, williamhill_us, fanduel","lowvig -2.5 @ -119, betonlineag -2.5 @ -120, williamhill_us -2.5 @ -120, fanduel -2.5 @ -120, betus -3.0 @ +100, mybookieag -3.0 @ +100, bovada -3.0 @ +100, draftkings -3.0 @ -102, betmgm -3.0 @ -102, fanduel -3.0 @ -104, fanatics -3.0 @ -105, draftkings -3.0 @ -105, williamhill_us -3.0 @ -106, betrivers -3.0 @ -106, betrivers -3.0 @ -109","UNLUCKY: PHI (lost 15-24 vs CHI in Wk13, -5.0 luck: off -5.8 [scored 15, exp 20.8], def +0.8 [allowed 24, exp 24.8])
              LUCKY: LAC (won 31-14 vs LV in Wk13, +18.2 luck: off +12.7 [scored 31, exp 18.3], def +5.5 [allowed 14, exp 19.5])","PHI unlucky (-5.0: off -5.8, def +0.8), LAC lucky (+18.2: off +12.7, def +5.5)"
81db991c5b34169eeeff8d734d8836d9,2025-12-05 01:15:00+00:00,Thu 2025-12-04 20:15 ET,14,DAL,DET,3.0,3.0,0-3,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-2.3000000000000007,5.899999999999999,-8.2,13,KC,31,28,-0.09999999999999787,6.300000000000001,-6.399999999999999,13,GB,24,31,Neutral,Neutral,Neutral vs Neutral,False,,,,,,,
c67c327076a98a3a1c4a5eb32e5a80c2,2025-12-07 18:00:00+00:00,Sun 2025-12-07 13:00 ET,14,CIN,BUF,5.5,5.5,3.5-7,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11.200000000000003,7.600000000000001,3.6000000000000014,13,BAL,32,14,10.899999999999999,6.699999999999999,4.199999999999999,13,PIT,26,7,Lucky,Lucky,Lucky vs Lucky,False,,,,,,,
c86a0783216d21040c87fce3aadd3336,2025-12-07 18:00:00+00:00,Sun 2025-12-07 13:00 ET,14,MIA,NYJ,-3.0,3.0,0-3,True,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.400000000000002,0.10000000000000142,3.3000000000000007,13,NO,21,17,10.100000000000001,3.6000000000000014,6.5,13,ATL,27,24,Lucky,Lucky,Lucky vs Lucky,False,,,,,,,
d5fd126cbfea2ccd79962a17f0ef4463,2025-12-07 21:05:00+00:00,Sun 2025-12-07 16:05 ET,14,DEN,LV,-7.5,7.5,7.5+,True,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-1.6000000000000014,3.0,-4.600000000000001,13,WAS,27,26,-18.2,-5.5,-12.7,13,LAC,14,31,Neutral,Unlucky,Neutral vs Unlucky,False,,,,,,,
f0bdd27bbed46dfc3d0657500c95a96c,2025-12-07 18:00:00+00:00,Sun 2025-12-07 13:00 ET,14,SEA,ATL,-7.0,7.0,3.5-7,True,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11.700000000000001,5.300000000000001,6.4,13,MIN,26,0,-10.100000000000001,-6.5,-3.6000000000000014,13,NYJ,24,27,Lucky,Unlucky,Lucky vs Unlucky,True,ATL,7.0,7.5,"fanduel, betrivers","fanduel +7.5, betrivers +7.5, draftkings +7.0, williamhill_us +7.0, mybookieag +7.0, lowvig +7.0, betonlineag +7.0, betus +7.0, betmgm +7.0, fanatics +7.0, bovada +7.0, betrivers +7.0","UNLUCKY: ATL (lost 24-27 vs NYJ in Wk13, -10.1 luck: off -6.5 [scored 24, exp 30.5], def -3.6 [allowed 27, exp 23.4])
              LUCKY: SEA (won 26-0 vs MIN in Wk13, +11.7 luck: off +5.3 [scored 26, exp 20.7], def +6.4 [allowed 0, exp 6.4])","ATL unlucky (-10.1: off -6.5, def -3.6), SEA lucky (+11.7: off +5.3, def +6.4)"
f95be6b9bd8ce1208f766cbaae8a4822,2025-12-07 18:00:00+00:00,Sun 2025-12-07 13:00 ET,14,TEN,CLE,4.0,4.0,3.5-7,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-9.9,-7.6,-2.3000000000000007,13,JAX,3,25,-19.9,-10.0,-9.899999999999999,13,SF,8,26,Unlucky,Unlucky,Unlucky vs Unlucky,False,,,,,,,
