game_id,game_time,week,away_abbr,home_abbr,consensus_spread,best_away_spread,best_home_spread,abs_spread,spread_cat,away_is_favorite,home_is_favorite,away_score,home_score,actual_margin,away_covered,home_covered,away_covered_consensus,home_covered_consensus,away_current_luck,away_current_off_luck,away_current_def_luck,home_current_luck,home_current_off_luck,home_current_def_luck,away_prior_luck,away_prior_off_luck,away_prior_def_luck,away_prior_week,away_prior_opp,away_prior_score,away_prior_opp_score,away_prior_adj_score,away_prior_opp_adj_score,away_prior_won,home_prior_luck,home_prior_off_luck,home_prior_def_luck,home_prior_week,home_prior_opp,home_prior_score,home_prior_opp_score,home_prior_adj_score,home_prior_opp_adj_score,home_prior_won,away_prior_luck_cat,home_prior_luck_cat,matchup_type
0cce34b9a49c4c6bdc1e65449e37a0f9,2025-12-21 18:00:00+00:00,16,KC,TEN,-3.0,-3.0,3.5,3.0,0-3,True,False,9,26,-17,False,True,False,True,-11.599999999999998,-6.699999999999999,-4.899999999999999,11.599999999999998,4.899999999999999,6.699999999999999,1.0,-4.699999999999999,5.699999999999999,15,LAC,13,16,17.7,21.7,False,-3.599999999999998,2.6000000000000014,-6.199999999999999,15,SF,24,37,21.4,30.8,False,Neutral,Neutral,Neutral vs Neutral
0e6f68b30237afc04d1517a193213a65,2025-09-14 17:01:00+00:00,2,LAR,TEN,-5.5,-5.5,5.5,5.5,3.5-7,True,False,33,19,14,True,False,True,False,1.6999999999999993,6.399999999999999,-4.699999999999999,-1.6999999999999993,4.699999999999999,-6.399999999999999,-0.8999999999999986,-4.699999999999999,3.8000000000000007,1,HOU,14,9,18.7,12.8,True,3.6000000000000014,1.8000000000000007,1.8000000000000007,1,DEN,12,20,10.2,21.8,False,Neutral,Neutral,Neutral vs Neutral
0ee3f5a0078c21cfdffd1b97002e7da5,2025-09-21 20:05:00+00:00,3,DEN,LAC,2.5,3.0,-2.5,2.5,0-3,False,True,20,23,-3,False,True,False,True,6.199999999999999,7.199999999999999,-1.0,-6.199999999999999,1.0,-7.199999999999999,0.3000000000000007,4.300000000000001,-4.0,2,IND,28,29,23.7,25.0,False,2.1999999999999993,-0.3000000000000007,2.5,2,LV,20,9,20.3,11.5,True,Neutral,Neutral,Neutral vs Neutral
0f0601c020a478f5d9f81f06a141c2c8,2025-12-14 18:00:00+00:00,15,NYJ,JAX,14.0,14.0,-13.5,14.0,7.5+,False,True,20,48,-28,False,True,False,True,-10.799999999999997,1.1000000000000014,-11.899999999999999,10.799999999999997,11.899999999999999,-1.1000000000000014,-4.099999999999998,-1.6999999999999993,-2.3999999999999986,14,MIA,10,34,11.7,31.6,False,8.8,11.100000000000001,-2.3000000000000007,14,IND,36,19,24.9,16.7,True,Neutral,Lucky,Neutral vs Lucky
0ff4e68cf39cc57ca7cf1276e4a44d2f,2025-11-23 18:00:00+00:00,12,SEA,TEN,-12.5,-12.0,13.0,12.5,7.5+,True,False,30,24,6,False,True,False,True,-7.699999999999999,5.5,-13.2,7.699999999999999,13.2,-5.5,-7.199999999999999,-3.3000000000000007,-3.8999999999999986,11,LAR,19,21,22.3,17.1,False,2.3000000000000007,-2.3000000000000007,4.600000000000001,11,HOU,13,16,15.3,20.6,False,Unlucky,Neutral,Unlucky vs Neutral
1036171316ac51350b388c99e000cfc1,2025-10-19 20:25:00+00:00,7,GB,ARI,-7.0,-7.0,7.0,7.0,3.5-7,True,False,27,23,4,False,True,False,True,-1.1999999999999993,2.1999999999999993,-3.3999999999999986,1.1999999999999993,3.3999999999999986,-2.1999999999999993,3.900000000000002,-2.3999999999999986,6.300000000000001,6,CIN,27,18,29.4,24.3,True,-1.5,2.3999999999999986,-3.8999999999999986,6,IND,27,31,24.6,27.1,False,Neutral,Neutral,Neutral vs Neutral
12bbffdcd65d53436b56c68a811ca610,2025-12-07 21:25:00+00:00,14,LAR,ARI,-9.5,-9.0,10.0,9.5,7.5+,True,False,45,17,28,True,False,True,False,3.299999999999999,7.399999999999999,-4.1,-3.299999999999999,4.1,-7.399999999999999,-13.5,-1.1999999999999993,-12.3,13,CAR,28,31,29.2,18.7,False,-12.2,-13.3,1.1000000000000014,13,TB,17,20,30.3,21.1,False,Unlucky,Unlucky,Unlucky vs Unlucky
13bdffda97e8fb13179fe3f2f69d66f8,2025-11-07 01:15:00+00:00,10,LV,DEN,9.0,9.5,-8.5,9.0,7.5+,False,True,7,10,-3,True,False,True,False,0.5,-6.699999999999999,7.199999999999999,-0.5,-7.199999999999999,6.699999999999999,-0.5,3.8000000000000007,-4.300000000000001,9,JAX,29,30,25.2,25.7,False,-0.09999999999999964,-0.6999999999999993,0.5999999999999996,9,HOU,18,15,18.7,15.6,True,Neutral,Neutral,Neutral vs Neutral
15555b4c7283dc6553e011dd6c8aea8d,2025-12-07 18:00:00+00:00,14,NO,TB,7.5,8.5,-7.5,7.5,7.5+,False,True,24,20,4,True,False,True,False,3.0,5.300000000000001,-2.3000000000000007,-3.0,2.3000000000000007,-5.300000000000001,-3.400000000000002,-3.3000000000000007,-0.10000000000000142,13,MIA,17,21,20.3,20.9,False,12.2,-1.1000000000000014,13.3,13,ARI,20,17,21.1,30.3,True,Neutral,Lucky,Neutral vs Lucky
186868cc79ce1f5d22075b67ebbc7b64,2025-09-21 20:25:00+00:00,3,DAL,CHI,-1.0,0.0,1.5,1.0,0-3,True,False,14,31,-17,False,True,False,True,-13.5,-9.399999999999999,-4.100000000000001,13.5,4.100000000000001,9.399999999999999,2.200000000000003,13.600000000000001,-11.399999999999999,2,NYG,40,37,26.4,25.6,True,-13.899999999999999,4.899999999999999,-18.799999999999997,2,DET,21,52,16.1,33.2,False,Neutral,Unlucky,Neutral vs Unlucky
18fe4528a0bc43d9cd64bd09c0d5019f,2025-12-20 22:00:00+00:00,16,PHI,WAS,-7.0,-7.0,7.5,7.0,3.5-7,True,False,29,18,11,True,False,True,False,-1.5999999999999996,3.3000000000000007,-4.9,1.5999999999999996,4.9,-3.3000000000000007,7.6,3.1999999999999993,4.4,15,LV,31,0,27.8,4.4,True,5.399999999999999,3.3999999999999986,2.0,15,NYG,29,21,25.6,23.0,True,Lucky,Neutral,Lucky vs Neutral
1910db6879dddf37e4f86f0bcf1c9547,2025-10-07 00:16:00+00:00,5,KC,JAX,-3.5,-3.5,3.5,3.5,3.5-7,True,False,28,31,-3,False,True,False,True,-13.099999999999998,-4.799999999999997,-8.3,13.099999999999998,8.3,4.799999999999997,10.0,11.399999999999999,-1.3999999999999986,4,BAL,37,20,25.6,18.6,True,5.199999999999999,3.3000000000000007,1.8999999999999986,4,SF,26,21,22.7,22.9,True,Lucky,Neutral,Lucky vs Neutral
1a8f3d70399a5cad83c95196795ed77b,2025-11-23 18:00:00+00:00,12,NE,CIN,-7.5,-7.0,7.5,7.5,7.5+,True,False,26,20,6,False,True,False,True,2.0,2.1000000000000014,-0.10000000000000142,-2.0,0.10000000000000142,-2.1000000000000014,8.8,0.3000000000000007,8.5,11,NYJ,27,14,26.7,22.5,True,-11.000000000000002,0.09999999999999964,-11.100000000000001,11,PIT,12,34,11.9,22.9,False,Lucky,Unlucky,Lucky vs Unlucky
1aa1fb046f11dadb32dad77d5baf552e,2025-12-14 18:00:00+00:00,15,BAL,CIN,-3.0,-2.5,3.0,3.0,0-3,True,False,24,0,24,True,False,True,False,18.6,5.800000000000001,12.8,-18.6,-12.8,-5.800000000000001,-5.799999999999997,-0.8999999999999986,-4.899999999999999,14,PIT,22,27,22.9,22.1,False,-0.5,11.0,-11.5,14,BUF,34,39,23.0,27.5,False,Neutral,Neutral,Neutral vs Neutral
1e3d3526039030b96471845ade5992cf,2025-10-05 17:01:00+00:00,5,LV,IND,7.0,7.5,-7.0,7.0,3.5-7,False,True,6,40,-34,False,True,False,True,-23.3,-10.100000000000001,-13.2,23.3,13.2,10.100000000000001,-6.800000000000001,-1.6000000000000014,-5.199999999999999,4,CHI,24,25,25.6,19.8,False,0.29999999999999716,-0.6000000000000014,0.8999999999999986,4,LAR,20,27,20.6,27.9,False,Neutral,Neutral,Neutral vs Neutral
1ee9ea2c8256bc6be5dd92e60f6c17de,2025-09-14 17:03:00+00:00,2,CHI,DET,6.5,6.5,-6.0,6.5,3.5-7,False,True,21,52,-31,False,True,False,True,-13.899999999999999,4.899999999999999,-18.799999999999997,13.899999999999999,18.799999999999997,-4.899999999999999,-2.299999999999997,4.100000000000001,-6.399999999999999,1,MIN,24,27,19.9,20.6,False,-7.899999999999999,-3.0,-4.899999999999999,1,GB,13,27,16.0,22.1,False,Neutral,Unlucky,Neutral vs Unlucky
1fe136913ef0e77717c0f0668163637f,2025-10-05 17:01:00+00:00,5,NYG,NO,2.5,2.5,-1.0,2.5,0-3,False,True,14,26,-12,False,True,False,True,-8.399999999999999,-5.899999999999999,-2.5,8.399999999999999,2.5,5.899999999999999,2.8999999999999986,1.8999999999999986,1.0,4,LAC,21,18,19.1,19.0,True,-10.3,-3.1999999999999993,-7.100000000000001,4,BUF,19,31,22.2,23.9,False,Neutral,Unlucky,Neutral vs Unlucky
20b50dac292089c063b21e1410f172ef,2025-09-21 20:26:00+00:00,3,ARI,SF,1.5,2.0,-1.0,1.5,0-3,False,True,15,16,-1,True,False,True,False,5.800000000000001,-2.5,8.3,-5.800000000000001,-8.3,2.5,4.800000000000001,9.100000000000001,-4.300000000000001,2,CAR,27,22,17.9,17.7,True,-0.10000000000000142,0.3999999999999986,-0.5,2,NO,26,21,25.6,20.5,True,Neutral,Neutral,Neutral vs Neutral
21f47a328fb2ab65c01360a7a2bd9571,2025-11-09 18:00:00+00:00,10,NO,CAR,5.5,5.5,-4.5,5.5,3.5-7,False,True,17,7,10,True,False,True,False,3.6999999999999993,-3.1000000000000014,6.800000000000001,-3.6999999999999993,-6.800000000000001,3.1000000000000014,-4.199999999999999,-2.0,-2.1999999999999993,9,LAR,10,34,12.0,31.8,False,3.6000000000000014,-4.199999999999999,7.800000000000001,9,GB,16,13,20.2,20.8,True,Neutral,Neutral,Neutral vs Neutral
229a5e9ce60dcb344a8cc3c97121154e,2025-11-16 18:00:00+00:00,11,CHI,MIN,3.0,3.0,-2.5,3.0,0-3,False,True,19,17,2,True,False,True,False,0.3000000000000007,-4.300000000000001,4.600000000000001,-0.3000000000000007,-4.600000000000001,4.300000000000001,-2.6000000000000014,-3.1000000000000014,0.5,10,NYG,24,20,27.1,20.5,True,-1.0999999999999979,-1.6999999999999993,0.6000000000000014,10,BAL,19,27,20.7,27.6,False,Neutral,Neutral,Neutral vs Neutral
2340a6e0794d5688996dcf8aaf634742,2025-11-02 18:00:00+00:00,9,IND,PIT,-3.0,-3.0,3.5,3.0,0-3,True,False,20,27,-7,False,True,False,True,-9.0,-4.300000000000001,-4.699999999999999,9.0,4.699999999999999,4.300000000000001,17.4,11.0,6.399999999999999,8,TEN,38,14,27.0,20.4,True,4.5,8.8,-4.300000000000001,8,GB,25,35,16.2,30.7,False,Lucky,Neutral,Lucky vs Neutral
2557976e0e66ab698539b543de125469,2025-12-21 18:00:00+00:00,16,BUF,CLE,-10.5,-10.5,10.5,10.5,7.5+,True,False,23,20,3,False,True,False,True,-4.300000000000001,-3.3000000000000007,-1.0,4.300000000000001,1.0,3.3000000000000007,5.699999999999999,9.8,-4.100000000000001,15,NE,35,31,25.2,26.9,True,-2.3999999999999995,1.3,-3.6999999999999993,15,CHI,3,31,1.7,27.3,False,Neutral,Neutral,Neutral vs Neutral
265f0188945bb81ec64751571eb724cb,2025-11-16 14:34:50+00:00,11,WAS,MIA,-2.25,-0.5,3.5,2.25,0-3,True,False,13,16,-3,False,True,False,True,-3.1000000000000014,-10.600000000000001,7.5,3.1000000000000014,-7.5,10.600000000000001,-9.200000000000003,1.5,-10.700000000000003,10,DET,22,44,20.5,33.3,False,15.900000000000002,7.800000000000001,8.100000000000001,10,BUF,30,13,22.2,21.1,True,Unlucky,Lucky,Unlucky vs Lucky
2710103fe4fb0170ae03b4e34bde8132,2025-11-09 21:25:00+00:00,10,LAR,SF,-6.0,-5.5,6.0,6.0,3.5-7,True,False,42,26,16,True,False,True,False,7.0000000000000036,6.200000000000003,0.8000000000000007,-7.0000000000000036,-0.8000000000000007,-6.200000000000003,4.199999999999999,2.1999999999999993,2.0,9,NO,34,10,31.8,12.0,True,5.300000000000001,5.300000000000001,0.0,9,NYG,34,24,28.7,24.0,True,Neutral,Neutral,Neutral vs Neutral
27f50ddbc4c3fbad10398c5187a28dc7,2025-11-23 21:05:00+00:00,12,CLE,LV,3.5,3.5,-3.0,3.5,3.5-7,False,True,24,10,14,True,False,True,False,10.5,8.0,2.5,-10.5,-2.5,-8.0,3.1999999999999993,4.199999999999999,-1.0,11,BAL,16,23,11.8,22.0,False,-7.0,-2.3999999999999986,-4.600000000000001,11,DAL,16,33,18.4,28.4,False,Neutral,Unlucky,Neutral vs Unlucky
2ec8a387d0c337aeffac3f956c292e87,2025-12-14 21:25:00+00:00,15,GB,DEN,-1.0,-1.0,1.5,1.0,0-3,True,False,26,34,-8,False,True,False,True,-1.8000000000000007,6.0,-7.800000000000001,1.8000000000000007,7.800000000000001,-6.0,6.100000000000001,1.8000000000000007,4.300000000000001,14,CHI,28,21,26.2,25.3,True,-8.9,-3.5,-5.4,14,LV,24,17,27.5,11.6,True,Neutral,Unlucky,Neutral vs Unlucky
311c411c2d53e36a902763dc7a2ef678,2025-09-21 20:05:00+00:00,3,NO,SEA,7.0,7.5,-7.0,7.0,3.5-7,False,True,13,44,-31,False,True,False,True,-23.2,-9.0,-14.2,23.2,14.2,9.0,0.10000000000000142,0.5,-0.3999999999999986,2,SF,21,26,20.5,25.6,False,4.800000000000001,5.100000000000001,-0.3000000000000007,2,PIT,31,17,25.9,16.7,True,Neutral,Neutral,Neutral vs Neutral
3127c0dd6ed51a44354af51791bc3e5a,2025-10-19 17:03:00+00:00,7,LV,KC,13.0,13.5,-12.5,13.0,7.5+,False,True,0,31,-31,False,True,False,True,-0.2000000000000007,0.1,-0.3000000000000007,0.2000000000000007,0.3000000000000007,-0.1,1.9000000000000004,-0.1999999999999993,2.0999999999999996,6,TEN,20,10,20.2,12.1,True,8.8,0.6000000000000014,8.2,6,DET,30,17,29.4,25.2,True,Neutral,Lucky,Neutral vs Lucky
32ec2bd4ac9e4c40f9f5cbed7e67f837,2025-11-14 01:15:00+00:00,11,NYJ,NE,13.0,13.0,-12.5,13.0,7.5+,False,True,14,27,-13,False,True,False,True,-8.8,-8.5,-0.3000000000000007,8.8,0.3000000000000007,8.5,11.9,17.3,-5.4,10,CLE,27,20,9.7,14.6,True,7.5,5.100000000000001,2.3999999999999986,10,TB,28,23,22.9,25.4,True,Lucky,Lucky,Lucky vs Lucky
33e0adf378d2856ffe5f8452e7d5512d,2025-10-13 23:15:00+00:00,6,BUF,ATL,-3.5,-3.5,4.5,3.5,3.5-7,True,False,14,24,-10,False,True,False,True,-5.100000000000001,-8.100000000000001,3.0,5.100000000000001,-3.0,8.100000000000001,-4.800000000000001,-4.300000000000001,-0.5,5,NE,20,23,24.3,22.5,False,3.8000000000000007,7.800000000000001,-4.0,4,WAS,34,27,26.2,23.0,True,Neutral,Neutral,Neutral vs Neutral
349d53a4f89591312ea528e81b786474,2025-11-10 01:20:00+00:00,10,PIT,LAC,2.5,3.0,-2.5,2.5,0-3,False,True,10,25,-15,False,True,False,True,-7.1,-4.1,-3.0,7.1,3.0,4.1,9.0,4.699999999999999,4.300000000000001,9,IND,27,20,22.3,24.3,True,-8.700000000000001,-0.3000000000000007,-8.4,9,TEN,27,20,27.3,11.6,True,Lucky,Unlucky,Lucky vs Unlucky
3536a3e857050d2dd6e2019ceb668f67,2025-10-26 17:03:00+00:00,8,CLE,NE,7.0,7.0,-7.0,7.0,3.5-7,False,True,13,32,-19,False,True,False,True,-4.699999999999999,0.1999999999999993,-4.899999999999999,4.699999999999999,4.899999999999999,-0.1999999999999993,16.3,14.0,2.3000000000000007,7,MIA,31,6,17.0,8.3,True,5.6,5.0,0.5999999999999996,7,TEN,31,13,26.0,13.6,True,Lucky,Neutral,Lucky vs Neutral
365a766a3862bc47a5455dc3b097421e,2025-11-30 21:25:00+00:00,13,BUF,PIT,-3.0,-3.0,3.0,3.0,0-3,True,False,26,7,19,True,False,True,False,10.899999999999999,6.699999999999999,4.199999999999999,-10.899999999999999,-4.199999999999999,-6.699999999999999,-1.5,0.8999999999999986,-2.3999999999999986,12,HOU,19,23,18.1,20.6,False,-6.099999999999998,2.1000000000000014,-8.2,12,CHI,28,31,25.9,22.8,False,Neutral,Neutral,Neutral vs Neutral
36fcf5ca155a5dcd2f7a87fd2a985b02,2025-11-30 18:00:00+00:00,13,SF,CLE,-5.5,-5.0,5.5,5.5,3.5-7,True,False,26,8,18,True,False,True,False,19.9,9.899999999999999,10.0,-19.9,-10.0,-9.899999999999999,5.300000000000001,-1.5,6.800000000000001,12,CAR,20,9,21.5,15.8,True,10.5,8.0,2.5,12,LV,24,10,16.0,12.5,True,Neutral,Lucky,Neutral vs Lucky
37d09ce5d357536d0e58dd4ba0ab4106,2025-09-15 00:20:00+00:00,2,ATL,MIN,3.0,3.5,-3.0,3.0,0-3,False,True,22,6,16,True,False,True,False,8.299999999999999,0.3999999999999986,7.9,-8.299999999999999,-7.9,-0.3999999999999986,-5.399999999999999,-2.1999999999999993,-3.1999999999999993,1,TB,20,23,22.2,19.8,False,2.299999999999997,6.399999999999999,-4.100000000000001,1,CHI,27,24,20.6,19.9,True,Neutral,Neutral,Neutral vs Neutral
38366aa83a3eb6cef71a1134c4fceb2c,2025-10-14 00:16:00+00:00,6,CHI,WAS,5.5,5.5,-5.5,5.5,3.5-7,False,True,25,24,1,True,False,True,False,-4.0,-1.1999999999999993,-2.8000000000000007,4.0,2.8000000000000007,1.1999999999999993,6.800000000000001,5.199999999999999,1.6000000000000014,4,LV,25,24,19.8,25.6,True,1.6999999999999993,-1.0,2.6999999999999993,5,LAC,27,10,28.0,12.7,True,Neutral,Neutral,Neutral vs Neutral
39e7c1f6e36d5bc4d2613ebf7bb83c10,2025-11-09 18:00:00+00:00,10,NE,TB,2.5,3.0,-2.5,2.5,0-3,False,True,28,23,5,True,False,True,False,7.5,5.100000000000001,2.3999999999999986,-7.5,-2.3999999999999986,-5.100000000000001,-1.8999999999999986,2.0,-3.8999999999999986,9,ATL,24,23,22.0,19.1,True,15.9,7.800000000000001,8.1,8,NO,23,3,15.2,11.1,True,Neutral,Lucky,Neutral vs Lucky
3aba4bb1fe41ecd45f934116fcc90c3f,2025-12-14 18:00:00+00:00,15,WAS,NYG,2.5,2.5,-2.0,2.5,0-3,False,True,29,21,8,True,False,True,False,5.399999999999999,3.3999999999999986,2.0,-5.399999999999999,-2.0,-3.3999999999999986,-17.2,-10.0,-7.199999999999999,14,MIN,0,31,10.0,23.8,False,-13.399999999999999,-2.1999999999999993,-11.2,13,NE,15,33,17.2,21.8,False,Unlucky,Unlucky,Unlucky vs Unlucky
3b1a97366685a96e6e1940ae56cc4d31,2025-11-09 18:00:00+00:00,10,NYG,CHI,4.5,5.0,-4.5,4.5,3.5-7,False,True,20,24,-4,True,False,True,False,2.6000000000000014,-0.5,3.1000000000000014,-2.6000000000000014,-3.1000000000000014,0.5,-5.300000000000001,0.0,-5.300000000000001,9,SF,24,34,24.0,28.7,False,-3.6999999999999993,10.5,-14.2,9,CIN,47,42,36.5,27.8,True,Neutral,Neutral,Neutral vs Neutral
3be866344dfa050e602a6e69170b3cbe,2025-10-19 20:05:00+00:00,7,NYG,DEN,8.0,9.0,-7.5,8.0,7.5+,False,True,32,33,-1,True,False,True,False,1.3000000000000007,10.0,-8.7,-1.3000000000000007,8.7,-10.0,13.900000000000002,9.8,4.100000000000001,6,PHI,34,17,24.2,21.1,True,-6.200000000000001,-3.1000000000000014,-3.0999999999999996,6,NYJ,13,11,16.1,7.9,True,Lucky,Neutral,Lucky vs Neutral
3c10bc18680995136017c3bfd3152334,2025-11-09 18:00:00+00:00,10,BUF,MIA,-8.0,-7.5,8.5,8.0,7.5+,True,False,13,30,-17,False,True,False,True,-15.900000000000002,-8.100000000000001,-7.800000000000001,15.900000000000002,7.800000000000001,8.100000000000001,-1.0999999999999979,-1.1999999999999993,0.10000000000000142,9,KC,28,21,29.2,21.1,True,-11.399999999999999,-10.899999999999999,-0.5,9,BAL,6,28,16.9,27.5,False,Neutral,Unlucky,Neutral vs Unlucky
3c74ebd1d005a7346c182daf6f7279dd,2025-12-15 01:20:00+00:00,15,MIN,DAL,5.5,5.5,-5.0,5.5,3.5-7,False,True,34,26,8,True,False,True,False,5.800000000000001,8.600000000000001,-2.8000000000000007,-5.800000000000001,2.8000000000000007,-8.600000000000001,17.2,7.199999999999999,10.0,14,WAS,31,0,23.8,10.0,True,-9.7,8.5,-18.2,14,DET,30,44,21.5,25.8,False,Lucky,Unlucky,Lucky vs Unlucky
3db6ba91d2a72ada8843d5a0517bff27,2025-12-21 18:00:00+00:00,16,MIN,NYG,-2.5,-2.5,2.5,2.5,0-3,True,False,16,13,3,True,False,True,False,-8.399999999999999,-2.6999999999999993,-5.7,8.399999999999999,5.7,2.6999999999999993,5.800000000000001,8.600000000000001,-2.8000000000000007,15,DAL,34,26,25.4,23.2,True,-5.399999999999999,-2.0,-3.3999999999999986,15,WAS,21,29,23.0,25.6,False,Neutral,Neutral,Neutral vs Neutral
3e65786eddd4c7aee9e7f2504f6fdedc,2025-12-02 01:15:00+00:00,13,NYG,NE,7.0,7.5,-7.0,7.0,3.5-7,False,True,15,33,-18,False,True,False,True,-13.399999999999999,-2.1999999999999993,-11.2,13.399999999999999,11.2,2.1999999999999993,-0.1999999999999993,5.0,-5.199999999999999,12,DET,27,34,22.0,28.8,False,2.0,2.1000000000000014,-0.10000000000000142,12,CIN,26,20,23.9,19.9,True,Neutral,Neutral,Neutral vs Neutral
