game_id,game_time,week,away_abbr,home_abbr,consensus_spread,best_away_spread,best_home_spread,abs_spread,spread_cat,away_is_favorite,home_is_favorite,away_score,home_score,actual_margin,away_covered,home_covered,away_covered_consensus,home_covered_consensus,away_current_luck,away_current_off_luck,away_current_def_luck,home_current_luck,home_current_off_luck,home_current_def_luck,away_prior_luck,away_prior_off_luck,away_prior_def_luck,away_prior_week,away_prior_opp,away_prior_score,away_prior_opp_score,away_prior_adj_score,away_prior_opp_adj_score,away_prior_won,home_prior_luck,home_prior_off_luck,home_prior_def_luck,home_prior_week,home_prior_opp,home_prior_score,home_prior_opp_score,home_prior_adj_score,home_prior_opp_adj_score,home_prior_won,away_prior_luck_cat,home_prior_luck_cat,matchup_type
03dd880f071a65053e37000d3d826e14,2025-01-11 21:31:00+00:00,19,LAC,HOU,-2.75,-2.5,3.0,2.75,0-3,True,False,12,32,-20,False,True,False,True,-13.599999999999998,-2.6999999999999993,-10.899999999999999,13.599999999999998,10.899999999999999,2.6999999999999993,2.8999999999999986,6.0,-3.1000000000000014,18,LV,34,20,28.0,16.9,True,-3.9000000000000004,-0.5,-3.4000000000000004,18,TEN,23,14,23.5,10.6,True,Neutral,Unlucky,Neutral vs Unlucky
041764a17c3ecb1fccd45fc75b7a2b49,2024-12-01 18:00:00+00:00,13,PIT,CIN,3.0,3.0,-3.0,3.0,0-3,False,True,44,38,6,True,False,True,False,0.6999999999999993,12.899999999999999,-12.2,-0.6999999999999993,12.2,-12.899999999999999,0.6999999999999993,2.3000000000000007,-1.6000000000000014,12,CLE,19,24,16.7,22.4,False,-6.100000000000001,1.6999999999999993,-7.800000000000001,11,LAC,27,34,25.3,26.2,False,Neutral,Unlucky,Neutral vs Unlucky
0693d63a0af985e361e21fa59fdd8bed,2024-12-01 18:00:00+00:00,4,HOU,JAX,-3.0,-3.0,3.5,3.0,0-3,True,False,24,20,4,True,False,True,False,2.8999999999999986,0.5,2.3999999999999986,-2.8999999999999986,-2.3999999999999986,-0.5,-16.6,-5.1,-11.5,3,MIN,7,34,12.1,22.5,False,-28.400000000000002,-10.600000000000001,-17.8,3,BUF,10,47,20.6,29.2,False,Unlucky,Unlucky,Unlucky vs Unlucky
08e2147df0b21744fdef99cbcdf3edb7,2025-01-12 01:01:00+00:00,11,PIT,BAL,9.5,9.5,-9.5,9.5,7.5+,False,True,18,16,2,True,False,True,False,6.600000000000001,1.3000000000000007,5.300000000000001,-6.600000000000001,-5.300000000000001,-1.3000000000000007,3.6999999999999993,6.0,-2.3000000000000007,10,WAS,28,27,22.0,24.7,True,1.6000000000000014,7.800000000000001,-6.199999999999999,10,CIN,35,34,27.2,27.8,True,Lucky,Neutral,Lucky vs Neutral
09d8388d4ccba7ddafec2e400b5c013f,2025-01-06 01:23:00+00:00,7,MIN,DET,3.0,3.0,-2.5,3.0,0-3,False,True,29,31,-2,True,False,True,False,3.1999999999999993,13.8,-10.600000000000001,-3.1999999999999993,10.600000000000001,-13.8,2.0,1.6000000000000014,0.3999999999999986,5,NYJ,23,17,21.4,17.4,True,19.1,16.3,2.8000000000000007,6,DAL,47,9,30.7,11.8,True,Neutral,Lucky,Neutral vs Lucky
0c95381e5634e6c64aa5ca079e669dea,2025-01-19 20:00:00+00:00,12,LAR,PHI,6.75,7.0,-6.5,6.75,3.5-7,False,True,20,37,-17,False,True,False,True,-8.5,0.6999999999999993,-9.2,8.5,9.2,-0.6999999999999993,2.3999999999999986,0.6999999999999993,1.6999999999999993,11,NE,28,22,27.3,23.7,True,0.3000000000000007,1.1000000000000014,-0.8000000000000007,11,WAS,26,18,24.9,17.2,True,Neutral,Neutral,Neutral vs Neutral
0ce683697325d7715a78889240d82cc7,2024-12-29 18:01:00+00:00,17,IND,NYG,-7.5,-7.0,7.5,7.5,7.5+,True,False,33,45,-12,False,True,False,True,-15.2,5.699999999999999,-20.9,15.2,20.9,-5.699999999999999,-4.899999999999999,5.0,-9.899999999999999,16,TEN,38,30,33.0,20.1,True,-14.8,-9.3,-5.5,16,ATL,7,34,16.3,28.5,False,Unlucky,Unlucky,Unlucky vs Unlucky
0dac14546d6008893a8b3b6c417472a6,2024-10-11 00:15:00+00:00,6,SF,SEA,-3.5,-3.5,4.0,3.5,3.5-7,True,False,36,24,12,True,False,True,False,4.600000000000001,6.5,-1.8999999999999986,-4.600000000000001,1.8999999999999986,-6.5,1.0,3.5,-2.5,5,ARI,23,24,19.5,21.5,False,-5.0,-2.6000000000000014,-2.3999999999999986,5,NYG,20,29,22.6,26.6,False,Neutral,Unlucky,Neutral vs Unlucky
11154d508a0b557087b0fa84cccf8a66,2024-11-03 18:00:00+00:00,9,DEN,BAL,9.0,9.5,-8.5,9.0,7.5+,False,True,10,41,-31,False,True,False,True,-12.899999999999999,-3.1999999999999993,-9.7,12.899999999999999,9.7,3.1999999999999993,-0.8000000000000007,-0.10000000000000142,-0.6999999999999993,8,CAR,28,14,28.1,13.3,True,-6.100000000000001,-1.8000000000000007,-4.300000000000001,8,CLE,24,29,25.8,24.7,False,Neutral,Unlucky,Neutral vs Unlucky
111ac41e21c6f16a2d3d1511f07e2004,2024-09-15 17:02:00+00:00,2,CLE,JAX,3.0,3.0,-3.0,3.0,0-3,False,True,18,13,5,True,False,True,False,7.299999999999997,0.8999999999999986,6.399999999999999,-7.299999999999997,-6.399999999999999,-0.8999999999999986,-1.5,10.2,-11.7,1,DAL,17,33,6.8,21.3,False,0.3000000000000007,-0.1999999999999993,0.5,1,MIA,17,20,17.2,20.5,False,Neutral,Neutral,Neutral vs Neutral
