game_id,game_time,game_time_et,week,away_abbr,home_abbr,consensus_spread,abs_spread,spread_cat,away_is_favorite,home_is_favorite,away_score,home_score,actual_margin,away_covered,home_covered,away_luck,home_luck,away_prior_luck,away_prior_off_luck,away_prior_def_luck,away_prior_week,away_prior_opp,away_prior_score,away_prior_opp_score,home_prior_luck,home_prior_off_luck,home_prior_def_luck,home_prior_week,home_prior_opp,home_prior_score,home_prior_opp_score,away_prior_luck_cat,home_prior_luck_cat,matchup_type,is_lu,bet_team,bet_spread,best_spread,best_books,ranked_books,bet_reason,bet_reason_short
0cce34b9a49c4c6bdc1e65449e37a0f9,2025-12-21 18:00:00+00:00,Sun 2025-12-21 13:00 ET,16,KC,TEN,-3.5,3.5,3.5-7,True,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,-4.699999999999999,5.699999999999999,15,LAC,13,16,-3.599999999999998,2.6000000000000014,-6.199999999999999,15,SF,24,37,Neutral,Unlucky,Neutral vs Unlucky,False,,,,,,,
18fe4528a0bc43d9cd64bd09c0d5019f,2025-12-20 22:00:00+00:00,Sat 2025-12-20 17:00 ET,16,PHI,WAS,-6.5,6.5,3.5-7,True,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7.6,3.1999999999999993,4.4,15,LV,31,0,5.399999999999999,3.3999999999999986,2.0,15,NYG,29,21,Lucky,Lucky,Lucky vs Lucky,False,,,,,,,
2557976e0e66ab698539b543de125469,2025-12-21 18:00:00+00:00,Sun 2025-12-21 13:00 ET,16,BUF,CLE,-10.0,10.0,7.5+,True,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.699999999999999,9.8,-4.100000000000001,15,NE,35,31,-2.3999999999999995,1.3,-3.6999999999999993,15,CHI,3,31,Lucky,Neutral,Lucky vs Neutral,False,,,,,,,
2dd4521ee298fa2c6f0ab009c182aae9,2025-12-23 01:15:00+00:00,Mon 2025-12-22 20:15 ET,16,SF,IND,-6.0,6.0,3.5-7,True,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.599999999999998,6.199999999999999,-2.6000000000000014,15,TEN,37,24,4.400000000000002,-0.3999999999999986,4.800000000000001,15,SEA,16,18,Lucky,Lucky,Lucky vs Lucky,False,,,,,,,
3db6ba91d2a72ada8843d5a0517bff27,2025-12-21 18:00:00+00:00,Sun 2025-12-21 13:00 ET,16,MIN,NYG,-3.0,3.0,0-3,True,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.800000000000001,8.600000000000001,-2.8000000000000007,15,DAL,34,26,-5.399999999999999,-2.0,-3.3999999999999986,15,WAS,21,29,Lucky,Unlucky,Lucky vs Unlucky,True,NYG,3.0,3.0,"lowvig, williamhill_us, fanatics, bovada, betonlineag, draftkings, betus, betmgm, mybookieag","lowvig +3.0 @ -108, williamhill_us +3.0 @ -110, fanatics +3.0 @ -110, bovada +3.0 @ -110, betonlineag +3.0 @ -113, draftkings +3.0 @ -115, betus +3.0 @ -115, betmgm +3.0 @ -115, mybookieag +3.0 @ -120, fanduel +2.5 @ +100, betrivers +2.5 @ -107","UNLUCKY: NYG (lost 21-29 vs WAS in Wk15, -5.4 luck: off -2.0 [scored 21, exp 23.0], def -3.4 [allowed 29, exp 25.6])
              LUCKY: MIN (won 34-26 vs DAL in Wk15, +5.8 luck: off +8.6 [scored 34, exp 25.4], def -2.8 [allowed 26, exp 23.2])","NYG unlucky (-5.4: off -2.0, def -3.4), MIN lucky (+5.8: off +8.6, def -2.8)"
47a54fb60f7b79179bc80e18a7c5de81,2025-12-21 21:25:00+00:00,Sun 2025-12-21 16:25 ET,16,LV,HOU,14.5,14.5,7.5+,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-7.6,-4.4,-3.1999999999999993,15,PHI,0,31,14.900000000000002,12.100000000000001,2.8000000000000007,15,ARI,40,20,Unlucky,Lucky,Unlucky vs Lucky,True,LV,14.5,14.5,"draftkings, mybookieag, williamhill_us, fanatics, betmgm, bovada, betrivers, fanduel","draftkings +14.5 @ -105, mybookieag +14.5 @ -110, williamhill_us +14.5 @ -112, fanatics +14.5 @ -115, betmgm +14.5 @ -115, bovada +14.5 @ -115, betrivers +14.5 @ -117, fanduel +14.5 @ -118, lowvig +14.0 @ +101, betonlineag +14.0 @ -104, betus +14.0 @ -105","UNLUCKY: LV (lost 0-31 vs PHI in Wk15, -7.6 luck: off -4.4 [scored 0, exp 4.4], def -3.2 [allowed 31, exp 27.8])
              LUCKY: HOU (won 40-20 vs ARI in Wk15, +14.9 luck: off +12.1 [scored 40, exp 27.9], def +2.8 [allowed 20, exp 22.8])","LV unlucky (-7.6: off -4.4, def -3.2), HOU lucky (+14.9: off +12.1, def +2.8)"
7d71a0d3cc2a04eb35f1a725104217b5,2025-12-21 21:05:00+00:00,Sun 2025-12-21 16:05 ET,16,ATL,ARI,-2.5,2.5,0-3,True,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.099999999999998,5.399999999999999,-2.3000000000000007,15,TB,29,28,-14.900000000000002,-2.8000000000000007,-12.100000000000001,15,HOU,20,40,Lucky,Unlucky,Lucky vs Unlucky,True,ARI,2.5,2.5,"lowvig, bovada, betonlineag, fanatics, draftkings, williamhill_us, fanduel, mybookieag, betmgm, betrivers","lowvig +2.5 @ +101, bovada +2.5 @ +100, betonlineag +2.5 @ -105, fanatics +2.5 @ -105, draftkings +2.5 @ -108, williamhill_us +2.5 @ -109, fanduel +2.5 @ -110, mybookieag +2.5 @ -110, betmgm +2.5 @ -110, betrivers +2.5 @ -113, betus +2.0 @ +100","UNLUCKY: ARI (lost 20-40 vs HOU in Wk15, -14.9 luck: off -2.8 [scored 20, exp 22.8], def -12.1 [allowed 40, exp 27.9])
              LUCKY: ATL (won 29-28 vs TB in Wk15, +3.1 luck: off +5.4 [scored 29, exp 23.6], def -2.3 [allowed 28, exp 25.7])","ARI unlucky (-14.9: off -2.8, def -12.1), ATL lucky (+3.1: off +5.4, def -2.3)"
93c002f0a42d1b57f3bbabdcfe24ab97,2025-12-21 21:05:00+00:00,Sun 2025-12-21 16:05 ET,16,JAX,DEN,3.0,3.0,0-3,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10.799999999999997,11.899999999999999,-1.1000000000000014,15,NYJ,48,20,1.8000000000000007,7.800000000000001,-6.0,15,GB,34,26,Lucky,Neutral,Lucky vs Neutral,False,,,,,,,
9f70d98bc6918dc8e21f329405b649fe,2025-12-21 01:20:00+00:00,Sat 2025-12-20 20:20 ET,16,GB,CHI,-1.0,1.0,0-3,True,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-1.8000000000000007,6.0,-7.800000000000001,15,DEN,26,34,2.3999999999999995,3.6999999999999993,-1.3,15,CLE,31,3,Neutral,Neutral,Neutral vs Neutral,False,,,,,,,
a0476b027679a1670f21e8b75a860ab9,2025-12-22 01:20:00+00:00,Sun 2025-12-21 20:20 ET,16,NE,BAL,3.0,3.0,0-3,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-5.699999999999999,4.100000000000001,-9.8,15,BUF,31,35,18.6,5.800000000000001,12.8,15,CIN,24,0,Unlucky,Lucky,Unlucky vs Lucky,True,NE,3.0,3.0,"williamhill_us, betonlineag, draftkings, fanatics, betmgm, betus, bovada","williamhill_us +3.0 @ -113, betonlineag +3.0 @ -113, draftkings +3.0 @ -115, fanatics +3.0 @ -115, betmgm +3.0 @ -115, betus +3.0 @ -120, bovada +3.0 @ -120, lowvig +2.5 @ +110, fanduel +2.5 @ -104, betrivers +2.5 @ -106, mybookieag +2.5 @ -110","UNLUCKY: NE (lost 31-35 vs BUF in Wk15, -5.7 luck: off +4.1 [scored 31, exp 26.9], def -9.8 [allowed 35, exp 25.2])
              LUCKY: BAL (won 24-0 vs CIN in Wk15, +18.6 luck: off +5.8 [scored 24, exp 18.2], def +12.8 [allowed 0, exp 12.8])","NE unlucky (-5.7: off +4.1, def -9.8), BAL lucky (+18.6: off +5.8, def +12.8)"
