game_id,game_time,week,away_abbr,home_abbr,consensus_spread,abs_spread,spread_cat,away_is_favorite,home_is_favorite,away_score,home_score,actual_margin,away_covered,home_covered,away_luck,home_luck,away_prior_luck,home_prior_luck,away_luck_cat,home_luck_cat,matchup_type,game_time_et,is_lu,bet_team,bet_spread,bet_reason
1036171316ac51350b388c99e000cfc1,2025-10-19 20:25:00+00:00,7,GB,ARI,-7.0,7.0,3.5-7,True,False,27,23,4,False,True,2.1999999999999997,3.3999999999999986,-2.3999999999999986,2.3999999999999986,Neutral,Neutral,Neutral vs Neutral,Sun 2025-10-19 16:25 ET,False,n/a,n/a,n/a
3127c0dd6ed51a44354af51791bc3e5a,2025-10-19 17:03:00+00:00,7,LV,KC,13.0,13.0,7.5+,False,True,0,31,-31,False,True,0.1,0.3000000000000007,-0.1999999999999993,0.6000000000000014,Neutral,Neutral,Neutral vs Neutral,Sun 2025-10-19 13:03 ET,False,n/a,n/a,n/a
3be866344dfa050e602a6e69170b3cbe,2025-10-19 20:05:00+00:00,7,NYG,DEN,8.0,8.0,7.5+,False,True,32,33,-1,True,False,10.0,8.7,9.8,-3.1000000000000014,Lucky,Unlucky,Lucky vs Unlucky,Sun 2025-10-19 16:05 ET,True,DEN,-8.0,"DEN unlucky (-3.1), NYG lucky (+9.8)"
6076f9eab496770efc0ab7095b27c122,2025-10-17 00:15:00+00:00,7,PIT,CIN,-5.5,5.5,3.5-7,True,False,31,33,-2,False,True,6.199999999999999,4.100000000000001,4.800000000000001,-6.300000000000001,Lucky,Unlucky,Lucky vs Unlucky,Thu 2025-10-16 20:15 ET,True,CIN,5.5,"CIN unlucky (-6.3), PIT lucky (+4.8)"
6a8d2daf7f75100d02656bc0217737e8,2025-10-19 17:03:00+00:00,7,PHI,MIN,-2.5,2.5,0-3,True,False,28,22,6,True,False,7.5,-1.8999999999999984,-4.100000000000001,-5.5,Unlucky,Unlucky,Unlucky vs Unlucky,Sun 2025-10-19 13:03 ET,False,n/a,n/a,n/a
79de65f1b97c9145ebdcb019eb486500,2025-10-19 13:32:42+00:00,7,LAR,JAX,-3.0,3.0,0-3,True,False,35,7,28,True,False,9.0,-10.8,-6.199999999999999,-6.100000000000001,Unlucky,Unlucky,Unlucky vs Unlucky,Sun 2025-10-19 09:32 ET,False,n/a,n/a,n/a
7b2ded52498efcf97a08ef10ee99b0f3,2025-10-20 00:20:00+00:00,7,ATL,SF,1.0,1.0,0-3,False,True,10,20,-10,False,True,-8.100000000000001,-3.6999999999999993,-3.0,-2.0,Unlucky,Neutral,Unlucky vs Neutral,Sun 2025-10-19 20:20 ET,False,n/a,n/a,n/a
7ca953ab786f70b22cabbe4946d330fa,2025-10-21 02:00:00+00:00,7,HOU,SEA,3.0,3.0,0-3,False,True,19,27,-8,False,True,-0.5,3.6999999999999993,9.1,-1.6000000000000014,Lucky,Neutral,Lucky vs Neutral,Mon 2025-10-20 22:00 ET,False,n/a,n/a,n/a
8f06a4b503cc7309cb0df4a8b67f9930,2025-10-19 17:03:00+00:00,7,NO,CHI,3.5,3.5,3.5-7,False,True,14,26,-12,False,True,-3.1000000000000014,4.300000000000001,-1.1999999999999993,-1.1999999999999993,Neutral,Neutral,Neutral vs Neutral,Sun 2025-10-19 13:03 ET,False,n/a,n/a,n/a
a0ad5501e9d1d2ee9f61d9f293374f17,2025-10-19 20:05:00+00:00,7,IND,LAC,2.0,2.0,0-3,False,True,38,24,14,True,False,9.1,1.8999999999999984,3.899999999999999,6.399999999999999,Lucky,Lucky,Lucky vs Lucky,Sun 2025-10-19 16:05 ET,False,n/a,n/a,n/a
b808059d3ccc754ace4a3d23b58e47e8,2025-10-20 23:00:00+00:00,7,TB,DET,6.0,6.0,3.5-7,False,True,9,24,-15,False,True,-7.899999999999999,1.1000000000000014,3.1999999999999997,-8.2,Lucky,Unlucky,Lucky vs Unlucky,Mon 2025-10-20 19:00 ET,True,DET,-6.0,"DET unlucky (-8.2), TB lucky (+3.2)"
ba4e8bfa1f4eeaa74c7b09f409361c0d,2025-10-19 17:03:00+00:00,7,CAR,NYJ,1.0,1.0,0-3,False,True,13,6,7,True,False,-4.600000000000001,-6.0,1.3000000000000007,3.1,Neutral,Lucky,Neutral vs Lucky,Sun 2025-10-19 13:03 ET,False,n/a,n/a,n/a
f0336c9a3749716250afba387d157377,2025-10-19 17:03:00+00:00,7,MIA,CLE,2.5,2.5,0-3,False,True,6,31,-25,False,True,-2.3000000000000007,14.0,5.899999999999999,-5.699999999999999,Lucky,Unlucky,Lucky vs Unlucky,Sun 2025-10-19 13:03 ET,True,CLE,-2.5,"CLE unlucky (-5.7), MIA lucky (+5.9)"
f7fa9341eeffb08f7e6e769398cd32e2,2025-10-19 17:03:00+00:00,7,NE,TEN,-6.5,6.5,3.5-7,True,False,31,13,18,True,False,5.0,-0.5999999999999996,3.8000000000000007,-2.1,Lucky,Neutral,Lucky vs Neutral,Sun 2025-10-19 13:03 ET,False,n/a,n/a,n/a
ff0c1ce30d562926ce40fc9bbaa2b7b1,2025-10-19 20:25:00+00:00,7,WAS,DAL,1.5,1.5,0-3,False,True,22,44,-22,False,True,-1.8999999999999984,16.0,2.8000000000000007,7.300000000000001,Neutral,Lucky,Neutral vs Lucky,Sun 2025-10-19 16:25 ET,False,n/a,n/a,n/a
