game_id,week,game_time,away_team,away_abbr,home_team,home_abbr,consensus_spread,num_books,away_luck_prev_week,away_luck_flag,away_spread,away_spread_abs,away_spread_cat,away_is_fav,home_luck_prev_week,home_luck_flag,home_spread,home_spread_abs,home_spread_cat,home_is_fav,away_strat_primary,home_strat_primary,away_strat_secondary,home_strat_secondary
4963bff460a5f26cab46a8e5ea6db148,6,2025-10-12 20:06:00+00:00,Tennessee Titans,TEN,Las Vegas Raiders,LV,3.5,11,-3.1000000000000014,neutral,3.5,3.5,3-7,False,-10.100000000000001,-7.0,-3.5,3.5,3-7,True,False,True,False,False
b235bc78609644cb28492cc1d6ad69fd,6,2025-10-12 17:01:00+00:00,Los Angeles Rams,LAR,Baltimore Ravens,BAL,-7.0,11,-9.0,-7.0,-7.0,7.0,3-7,True,-6.0,neutral,7.0,7.0,3-7,False,True,False,False,False
