game_id,week,game_time,away_team,away_abbr,home_team,home_abbr,consensus_spread,num_books,away_luck_prev_week,away_luck_flag,away_spread,away_spread_abs,away_spread_cat,away_is_fav,home_luck_prev_week,home_luck_flag,home_spread,home_spread_abs,home_spread_cat,home_is_fav,away_strat_primary,home_strat_primary,away_strat_secondary,home_strat_secondary
32ec2bd4ac9e4c40f9f5cbed7e67f837,11,2025-11-14 01:15:00+00:00,New York Jets,NYJ,New England Patriots,NE,13.0,11,17.3,+7.0,13.0,13.0,7+,False,5.100000000000001,neutral,-13.0,13.0,7+,True,False,False,True,False
96377d2fb55e3cef733cecccdecaed5f,11,2025-11-16 18:00:00+00:00,Tampa Bay Buccaneers,TB,Buffalo Bills,BUF,6.0,10,-2.3999999999999986,neutral,6.0,6.0,3-7,False,-8.100000000000001,-7.0,-6.0,6.0,3-7,True,False,True,False,False
