game_id,week,game_time,away_team,away_abbr,home_team,home_abbr,consensus_spread,num_books,away_luck_prev_week,away_luck_flag,away_spread,away_spread_abs,away_spread_cat,away_is_fav,home_luck_prev_week,home_luck_flag,home_spread,home_spread_abs,home_spread_cat,home_is_fav,away_strat_primary,home_strat_primary,away_strat_secondary,home_strat_secondary
1910db6879dddf37e4f86f0bcf1c9547,5,2025-10-07 00:16:00+00:00,Kansas City Chiefs,KC,Jacksonville Jaguars,JAX,-3.5,11,11.399999999999999,+7.0,-3.5,3.5,3-7,True,3.3000000000000007,neutral,3.5,3.5,3-7,False,False,False,False,False
1e3d3526039030b96471845ade5992cf,5,2025-10-05 17:01:00+00:00,Las Vegas Raiders,LV,Indianapolis Colts,IND,7.0,11,-1.6000000000000014,neutral,7.0,7.0,3-7,False,-0.6000000000000014,neutral,-7.0,7.0,3-7,True,False,False,False,False
1fe136913ef0e77717c0f0668163637f,5,2025-10-05 17:01:00+00:00,New York Giants,NYG,New Orleans Saints,NO,2.5,11,1.8999999999999986,neutral,2.5,2.5,0-3,False,-3.1999999999999993,neutral,-2.5,2.5,0-3,True,False,False,False,False
2710103fe4fb0170ae03b4e34bde8132,5,2025-11-09 21:25:00+00:00,Los Angeles Rams,LAR,San Francisco 49ers,SF,-6.0,11,-0.8999999999999986,neutral,-6.0,6.0,3-7,True,-1.8999999999999986,neutral,6.0,6.0,3-7,False,False,False,False,False
6e206c7bc9379b07d27298a393305384,5,2025-10-05 13:31:00+00:00,Minnesota Vikings,MIN,Cleveland Browns,CLE,-3.5,11,0.6999999999999993,neutral,-3.5,3.5,3-7,True,-4.4,neutral,3.5,3.5,3-7,False,False,False,False,False
6eb8eeff6a052455649ddd2a50e0a188,5,2025-10-05 17:01:00+00:00,Houston Texans,HOU,Baltimore Ravens,BAL,-2.5,11,6.800000000000001,neutral,-2.5,2.5,0-3,True,1.3999999999999986,neutral,2.5,2.5,0-3,False,False,False,False,False
6f5a22a3ca33478094cef1e9212ba0fc,5,2025-10-05 20:06:00+00:00,Tampa Bay Buccaneers,TB,Seattle Seahawks,SEA,3.5,11,4.399999999999999,neutral,3.5,3.5,3-7,False,1.3000000000000007,neutral,-3.5,3.5,3-7,True,False,False,False,False
79c4e9f40e2647dc2a7b377cf61c48cd,5,2025-10-05 20:26:00+00:00,Washington Commanders,WAS,Los Angeles Chargers,LAC,3.0,11,4.0,neutral,3.0,3.0,0-3,False,-1.0,neutral,-3.0,3.0,0-3,True,False,False,False,False
8fa3fd86eaa7b432469d43b84904e1dc,5,2025-10-05 20:06:00+00:00,Tennessee Titans,TEN,Arizona Cardinals,ARI,7.5,11,-12.0,-7.0,7.5,7.5,7+,False,4.199999999999999,neutral,-7.5,7.5,7+,True,False,False,False,False
ba826e757d625a676452b8d3d6971bb0,5,2025-10-06 00:21:00+00:00,New England Patriots,NE,Buffalo Bills,BUF,8.0,11,17.6,+7.0,8.0,8.0,7+,False,7.100000000000001,+7.0,-8.0,8.0,7+,True,False,False,True,False
bc4f9a719baf61261befad75f4bdb539,5,2025-10-05 17:01:00+00:00,Denver Broncos,DEN,Philadelphia Eagles,PHI,4.0,11,1.3000000000000007,neutral,4.0,4.0,3-7,False,8.0,+7.0,-4.0,4.0,3-7,True,False,False,False,False
c4b72eabb3d557e73022ec730d8e3944,5,2025-10-03 00:16:00+00:00,San Francisco 49ers,SF,Los Angeles Rams,LAR,8.5,11,-1.8999999999999986,neutral,8.5,8.5,7+,False,-0.8999999999999986,neutral,-8.5,8.5,7+,True,False,False,False,False
df7e32f3c6cfaaa66de560906faabe32,5,2025-10-05 17:01:00+00:00,Dallas Cowboys,DAL,New York Jets,NYJ,1.5,11,9.899999999999999,+7.0,1.5,1.5,0-3,False,-5.399999999999999,neutral,-1.5,1.5,0-3,True,False,False,False,False
e9de9c4390a28a90f437760050b23531,5,2025-10-05 20:26:00+00:00,Detroit Lions,DET,Cincinnati Bengals,CIN,-10.0,11,12.399999999999999,+7.0,-10.0,10.0,7+,True,-12.6,-7.0,10.0,10.0,7+,False,False,False,False,False
ff8222149317a63ffe50fcda777d14c0,5,2025-10-05 17:01:00+00:00,Miami Dolphins,MIA,Carolina Panthers,CAR,-1.0,11,7.5,+7.0,-1.0,1.0,0-3,True,-9.899999999999999,-7.0,1.0,1.0,0-3,False,False,False,False,False
