player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Jalen Suggs,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-174,130
Tristan da Silva,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,2.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,158,-215
Al Horford,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,182,-250
Brandin Podziemski,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,118,-158
Stephen Curry,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,4.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,104,-138
Franz Wagner,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-130,-102
Buddy Hield,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-104,-128
Anthony Black,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,164,-225
Desmond Bane,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,2.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,140,-188
Draymond Green,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,138,-186
Will Richard,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,164,-225
Moses Moody,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,2.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,148,-200
Stephen Curry,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,4.5,draftkings,2025-11-18T14:54:35Z,2025-11-18T14:55:53Z,110,-145
Desmond Bane,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,2.5,draftkings,2025-11-18T14:54:35Z,2025-11-18T14:55:53Z,127,-168
Moses Moody,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,2.5,draftkings,2025-11-18T14:54:35Z,2025-11-18T14:55:53Z,153,-205
Jalen Suggs,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,draftkings,2025-11-18T14:54:35Z,2025-11-18T14:55:53Z,-184,139
Tristan da Silva,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,draftkings,2025-11-18T14:54:35Z,2025-11-18T14:55:53Z,-184,139
Franz Wagner,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,draftkings,2025-11-18T14:54:35Z,2025-11-18T14:55:53Z,-135,102
Buddy Hield,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,draftkings,2025-11-18T14:54:35Z,2025-11-18T14:55:53Z,-112,-118
Brandin Podziemski,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,draftkings,2025-11-18T14:54:35Z,2025-11-18T14:55:53Z,128,-169
