player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
R.J. Barrett,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,fanduel,2025-11-04T14:53:15Z,2025-11-04T14:55:51Z,-148,112
A.J. Green,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,2.5,fanduel,2025-11-04T14:53:15Z,2025-11-04T14:55:51Z,-108,-122
Immanuel Quickley,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,2.5,fanduel,2025-11-04T14:53:15Z,2025-11-04T14:55:51Z,138,-186
Scottie Barnes,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,fanduel,2025-11-04T14:53:15Z,2025-11-04T14:55:51Z,136,-182
Brandon Ingram,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,fanduel,2025-11-04T14:53:15Z,2025-11-04T14:55:51Z,-148,112
Cole Anthony,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,fanduel,2025-11-04T14:53:15Z,2025-11-04T14:55:51Z,178,-245
Gary Trent Jr,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,2.5,fanduel,2025-11-04T14:53:15Z,2025-11-04T14:55:51Z,-112,-118
Myles Turner,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,fanduel,2025-11-04T14:53:15Z,2025-11-04T14:55:51Z,-154,116
Ryan Rollins,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,fanduel,2025-11-04T14:53:15Z,2025-11-04T14:55:51Z,-146,110
Scottie Barnes,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,betonlineag,2025-11-04T14:55:26Z,2025-11-04T14:54:45Z,110,-143
A.J. Green,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,2.5,betonlineag,2025-11-04T14:55:26Z,2025-11-04T14:54:45Z,-111,-116
R.J. Barrett,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,betonlineag,2025-11-04T14:55:26Z,2025-11-04T14:54:45Z,-154,118
Gary Trent Jr,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,2.5,betonlineag,2025-11-04T14:55:26Z,2025-11-04T14:54:45Z,-116,-111
Brandon Ingram,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,betonlineag,2025-11-04T14:55:26Z,2025-11-04T14:54:45Z,-137,106
Ryan Rollins,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,betonlineag,2025-11-04T14:55:26Z,2025-11-04T14:54:45Z,-141,109
Immanuel Quickley,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,2.5,betonlineag,2025-11-04T14:55:26Z,2025-11-04T14:54:45Z,134,-175
Cole Anthony,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,betonlineag,2025-11-04T14:55:26Z,2025-11-04T14:54:45Z,171,-227
Myles Turner,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,betonlineag,2025-11-04T14:55:26Z,2025-11-04T14:54:45Z,-161,123
Scottie Barnes,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,fanatics,2025-11-04T14:54:48Z,2025-11-04T14:55:42Z,125,-175
Immanuel Quickley,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,2.5,fanatics,2025-11-04T14:54:48Z,2025-11-04T14:55:42Z,125,-175
Cole Anthony,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,fanatics,2025-11-04T14:54:48Z,2025-11-04T14:55:42Z,140,-225
Gary Trent Jr,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,2.5,fanatics,2025-11-04T14:54:48Z,2025-11-04T14:55:42Z,-115,-115
A.J. Green,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,2.5,fanatics,2025-11-04T14:54:48Z,2025-11-04T14:55:42Z,-115,-115
R.J. Barrett,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,fanatics,2025-11-04T14:54:48Z,2025-11-04T14:55:42Z,-150,115
Ryan Rollins,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,fanatics,2025-11-04T14:54:48Z,2025-11-04T14:55:42Z,-145,110
Myles Turner,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,fanatics,2025-11-04T14:54:48Z,2025-11-04T14:55:42Z,-145,110
Brandon Ingram,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,fanatics,2025-11-04T14:54:48Z,2025-11-04T14:55:42Z,-145,110
Bobby Portis,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,0.5,fanatics,2025-11-04T14:54:48Z,2025-11-04T14:55:42Z,-250,155
Collin Murray-Boyles,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,0.5,fanatics,2025-11-04T14:54:48Z,2025-11-04T14:55:42Z,-165,120
Giannis Antetokounmpo,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,0.5,fanatics,2025-11-04T14:54:48Z,2025-11-04T14:55:42Z,140,-225
Ochai Agbaji,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,0.5,fanatics,2025-11-04T14:54:48Z,2025-11-04T14:55:42Z,-115,-115
Jamal Shead,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,0.5,fanatics,2025-11-04T14:54:48Z,2025-11-04T14:55:42Z,-190,130
Gary Trent Jr,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,2.5,draftkings,2025-11-04T14:54:48Z,2025-11-04T14:55:10Z,-125,-104
A.J. Green,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,2.5,draftkings,2025-11-04T14:54:48Z,2025-11-04T14:55:10Z,-110,-118
Immanuel Quickley,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,2.5,draftkings,2025-11-04T14:54:48Z,2025-11-04T14:55:10Z,138,-180
R.J. Barrett,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,draftkings,2025-11-04T14:54:48Z,2025-11-04T14:55:10Z,-161,124
Myles Turner,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,draftkings,2025-11-04T14:54:48Z,2025-11-04T14:55:10Z,-155,120
Ryan Rollins,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,draftkings,2025-11-04T14:54:48Z,2025-11-04T14:55:10Z,-151,116
Brandon Ingram,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,draftkings,2025-11-04T14:54:48Z,2025-11-04T14:55:10Z,-139,107
Scottie Barnes,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,draftkings,2025-11-04T14:54:48Z,2025-11-04T14:55:10Z,130,-169
Cole Anthony,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,draftkings,2025-11-04T14:54:48Z,2025-11-04T14:55:10Z,152,-199
Scottie Barnes,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,williamhill_us,2025-11-04T14:51:59Z,2025-11-04T14:54:13Z,120,-164
Gary Trent Jr,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,2.5,williamhill_us,2025-11-04T14:51:59Z,2025-11-04T14:54:13Z,-121,-112
Myles Turner,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,williamhill_us,2025-11-04T14:51:59Z,2025-11-04T14:54:13Z,-154,110
Cole Anthony,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,williamhill_us,2025-11-04T14:51:59Z,2025-11-04T14:54:13Z,155,-218
Bobby Portis,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,williamhill_us,2025-11-04T14:51:59Z,2025-11-04T14:54:13Z,170,-245
Immanuel Quickley,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,2.5,williamhill_us,2025-11-04T14:51:59Z,2025-11-04T14:54:13Z,120,-170
Brandon Ingram,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,williamhill_us,2025-11-04T14:51:59Z,2025-11-04T14:54:13Z,-141,105
R.J. Barrett,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,williamhill_us,2025-11-04T14:51:59Z,2025-11-04T14:54:13Z,-164,120
A.J. Green,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,2.5,williamhill_us,2025-11-04T14:51:59Z,2025-11-04T14:54:13Z,-115,-117
Ryan Rollins,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,williamhill_us,2025-11-04T14:51:59Z,2025-11-04T14:54:13Z,-141,105
Ryan Rollins,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,betmgm,2025-11-04T14:54:36Z,2025-11-04T14:54:59Z,-125,-105
Brandon Ingram,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,betmgm,2025-11-04T14:54:36Z,2025-11-04T14:54:59Z,-140,105
Immanuel Quickley,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,2.5,betmgm,2025-11-04T14:54:36Z,2025-11-04T14:54:59Z,110,-150
Myles Turner,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,1.5,betmgm,2025-11-04T14:54:36Z,2025-11-04T14:54:59Z,-160,125
A.J. Green,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,2.5,betmgm,2025-11-04T14:54:36Z,2025-11-04T14:54:59Z,-125,-105
Collin Murray-Boyles,Milwaukee Bucks @ Toronto Raptors,2025-11-05T00:40:00Z,player_threes,0.5,betmgm,2025-11-04T14:54:36Z,2025-11-04T14:54:59Z,-165,125
