player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Grayson Allen,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,3.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,118,-153
Royce O'Neale,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,2.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,116,-151
Devin Booker,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,2.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,133,-173
Collin Gillespie,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,2.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,141,-185
Jalen Green,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,1.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,-153,118
Bogdan Bogdanovic,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,1.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,-144,111
Derrick Jones,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,1.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,-136,105
Bradley Beal,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,1.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,-127,-102
Chris Paul,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,1.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,119,-154
Brook Lopez,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,1.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,137,-178
John Collins,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,1.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,137,-179
Kris Dunn,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,1.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,166,-218
Devin Booker,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,2.5,betonlineag,2025-11-06T14:54:28Z,2025-11-06T14:55:02Z,136,-179
Jalen Green,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,1.5,betonlineag,2025-11-06T14:54:28Z,2025-11-06T14:55:02Z,-159,122
Grayson Allen,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,3.5,betonlineag,2025-11-06T14:54:28Z,2025-11-06T14:55:02Z,124,-161
Derrick Jones,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,1.5,betonlineag,2025-11-06T14:54:28Z,2025-11-06T14:55:02Z,-143,110
Bradley Beal,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,1.5,betonlineag,2025-11-06T14:54:28Z,2025-11-06T14:55:02Z,-133,103
John Collins,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,1.5,betonlineag,2025-11-06T14:54:28Z,2025-11-06T14:55:02Z,141,-185
Royce O'Neale,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,2.5,betonlineag,2025-11-06T14:54:28Z,2025-11-06T14:55:02Z,120,-156
Kris Dunn,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,1.5,betonlineag,2025-11-06T14:54:28Z,2025-11-06T14:55:02Z,164,-217
Chris Paul,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,1.5,betonlineag,2025-11-06T14:54:28Z,2025-11-06T14:55:02Z,115,-149
Bogdan Bogdanovic,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,1.5,betonlineag,2025-11-06T14:54:28Z,2025-11-06T14:55:02Z,-152,117
Brook Lopez,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,1.5,betonlineag,2025-11-06T14:54:28Z,2025-11-06T14:55:02Z,130,-169
Collin Gillespie,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_threes,2.5,betonlineag,2025-11-06T14:54:28Z,2025-11-06T14:55:02Z,152,-200
