player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
C.J. McCollum,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,2.5,draftkings,2025-11-08T14:55:13Z,2025-11-08T14:56:08Z,107,-141
Max Christie,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,2.5,draftkings,2025-11-08T14:55:13Z,2025-11-08T14:56:08Z,122,-162
Klay Thompson,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,2.5,draftkings,2025-11-08T14:55:13Z,2025-11-08T14:56:08Z,143,-189
D'Angelo Russell,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,1.5,draftkings,2025-11-08T14:55:13Z,2025-11-08T14:56:08Z,-174,132
Kyshawn George,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,1.5,draftkings,2025-11-08T14:55:13Z,2025-11-08T14:56:08Z,-159,120
Tre Johnson,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,1.5,draftkings,2025-11-08T14:55:13Z,2025-11-08T14:56:08Z,-152,115
P.J. Washington,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,1.5,draftkings,2025-11-08T14:55:13Z,2025-11-08T14:56:08Z,-132,100
Cooper Flagg,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,1.5,draftkings,2025-11-08T14:55:13Z,2025-11-08T14:56:08Z,-106,-124
Carlton Carrington,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,1.5,draftkings,2025-11-08T14:55:13Z,2025-11-08T14:56:08Z,150,-200
Alex Sarr,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,1.5,draftkings,2025-11-08T14:55:13Z,2025-11-08T14:56:08Z,170,-227
Alex Sarr,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,1.5,fanatics,2025-11-08T14:54:48Z,2025-11-08T14:55:46Z,150,-240
Tre Johnson,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,1.5,fanatics,2025-11-08T14:54:48Z,2025-11-08T14:55:46Z,-175,125
Carlton Carrington,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,1.5,fanatics,2025-11-08T14:54:48Z,2025-11-08T14:55:46Z,135,-210
Klay Thompson,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,2.5,fanatics,2025-11-08T14:54:48Z,2025-11-08T14:55:46Z,130,-190
Kyshawn George,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,1.5,fanatics,2025-11-08T14:54:48Z,2025-11-08T14:55:46Z,-165,120
D'Angelo Russell,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,1.5,fanatics,2025-11-08T14:54:48Z,2025-11-08T14:55:46Z,-190,130
Max Christie,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,2.5,fanatics,2025-11-08T14:54:48Z,2025-11-08T14:55:46Z,125,-175
C.J. McCollum,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,2.5,fanatics,2025-11-08T14:54:48Z,2025-11-08T14:55:46Z,105,-140
Cooper Flagg,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,1.5,fanatics,2025-11-08T14:54:48Z,2025-11-08T14:55:46Z,100,-130
P.J. Washington,Dallas Mavericks @ Washington Wizards,2025-11-09T00:10:00Z,player_threes,1.5,fanatics,2025-11-08T14:54:48Z,2025-11-08T14:55:46Z,-145,110
