player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Donovan Mitchell,Milwaukee Bucks @ Cleveland Cavaliers,2025-11-18T00:00:00Z,player_threes,3.5,draftkings,2025-11-17T14:54:50Z,2025-11-17T14:55:12Z,-134,101
Sam Merrill,Milwaukee Bucks @ Cleveland Cavaliers,2025-11-18T00:00:00Z,player_threes,2.5,draftkings,2025-11-17T14:54:50Z,2025-11-17T14:55:12Z,-143,109
A.J. Green,Milwaukee Bucks @ Cleveland Cavaliers,2025-11-18T00:00:00Z,player_threes,2.5,draftkings,2025-11-17T14:54:50Z,2025-11-17T14:55:12Z,128,-169
De'Andre Hunter,Milwaukee Bucks @ Cleveland Cavaliers,2025-11-18T00:00:00Z,player_threes,2.5,draftkings,2025-11-17T14:54:50Z,2025-11-17T14:55:12Z,136,-181
Gary Trent Jr,Milwaukee Bucks @ Cleveland Cavaliers,2025-11-18T00:00:00Z,player_threes,2.5,draftkings,2025-11-17T14:54:50Z,2025-11-17T14:55:12Z,144,-191
Lonzo Ball,Milwaukee Bucks @ Cleveland Cavaliers,2025-11-18T00:00:00Z,player_threes,1.5,draftkings,2025-11-17T14:54:50Z,2025-11-17T14:55:12Z,-167,126
Myles Turner,Milwaukee Bucks @ Cleveland Cavaliers,2025-11-18T00:00:00Z,player_threes,1.5,draftkings,2025-11-17T14:54:50Z,2025-11-17T14:55:12Z,-161,122
Ryan Rollins,Milwaukee Bucks @ Cleveland Cavaliers,2025-11-18T00:00:00Z,player_threes,1.5,draftkings,2025-11-17T14:54:50Z,2025-11-17T14:55:12Z,-161,122
Evan Mobley,Milwaukee Bucks @ Cleveland Cavaliers,2025-11-18T00:00:00Z,player_threes,1.5,draftkings,2025-11-17T14:54:50Z,2025-11-17T14:55:12Z,108,-142
Kyle Kuzma,Milwaukee Bucks @ Cleveland Cavaliers,2025-11-18T00:00:00Z,player_threes,1.5,draftkings,2025-11-17T14:54:50Z,2025-11-17T14:55:12Z,129,-171
De'Andre Hunter,Milwaukee Bucks @ Cleveland Cavaliers,2025-11-18T00:00:00Z,player_threes,2.5,williamhill_us,2025-11-17T14:53:32Z,2025-11-17T14:54:46Z,120,-159
Gary Trent Jr,Milwaukee Bucks @ Cleveland Cavaliers,2025-11-18T00:00:00Z,player_threes,2.5,williamhill_us,2025-11-17T14:53:32Z,2025-11-17T14:54:46Z,142,-193
Kyle Kuzma,Milwaukee Bucks @ Cleveland Cavaliers,2025-11-18T00:00:00Z,player_threes,1.5,williamhill_us,2025-11-17T14:53:32Z,2025-11-17T14:54:46Z,123,-164
Bobby Portis,Milwaukee Bucks @ Cleveland Cavaliers,2025-11-18T00:00:00Z,player_threes,1.5,williamhill_us,2025-11-17T14:53:32Z,2025-11-17T14:54:46Z,167,-230
