player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Duncan Robinson,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,2.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,-135,102
C.J. McCollum,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,2.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,-109,-121
Cade Cunningham,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,2.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,124,-164
Tre Johnson,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,-157,119
Kyshawn George,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,-156,118
Alex Sarr,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,125,-165
Corey Kispert,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,143,-190
Carlton Carrington,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,155,-207
C.J. McCollum,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,2.5,fanatics,2025-11-10T14:53:48Z,2025-11-10T14:55:27Z,100,-130
Alex Sarr,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,fanatics,2025-11-10T14:53:48Z,2025-11-10T14:55:27Z,130,-190
Kyshawn George,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,fanatics,2025-11-10T14:53:48Z,2025-11-10T14:55:27Z,-165,120
Tre Johnson,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,fanatics,2025-11-10T14:53:48Z,2025-11-10T14:55:27Z,-165,120
Cade Cunningham,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,2.5,fanatics,2025-11-10T14:53:48Z,2025-11-10T14:55:27Z,120,-165
Duncan Robinson,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,2.5,fanatics,2025-11-10T14:53:48Z,2025-11-10T14:55:27Z,-140,105
Carlton Carrington,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,fanatics,2025-11-10T14:53:48Z,2025-11-10T14:55:27Z,140,-225
Corey Kispert,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,fanatics,2025-11-10T14:53:48Z,2025-11-10T14:55:27Z,130,-190
Ausar Thompson,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,0.5,fanatics,2025-11-10T14:53:48Z,2025-11-10T14:55:27Z,140,-225
Tobias Harris,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,fanatics,2025-11-10T14:53:48Z,2025-11-10T14:55:27Z,105,-140
Khris Middleton,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,0.5,fanatics,2025-11-10T14:53:48Z,2025-11-10T14:55:27Z,-165,120
Kyshawn George,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,betonlineag,2025-11-10T14:55:30Z,2025-11-10T14:55:46Z,-149,115
Cade Cunningham,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,2.5,betonlineag,2025-11-10T14:55:30Z,2025-11-10T14:55:46Z,128,-167
Ausar Thompson,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,0.5,betonlineag,2025-11-10T14:55:30Z,2025-11-10T14:55:46Z,139,-182
Alex Sarr,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,betonlineag,2025-11-10T14:55:30Z,2025-11-10T14:55:46Z,139,-182
C.J. McCollum,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,2.5,betonlineag,2025-11-10T14:55:30Z,2025-11-10T14:55:46Z,-101,-128
Tre Johnson,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,betonlineag,2025-11-10T14:55:30Z,2025-11-10T14:55:46Z,-154,119
Duncan Robinson,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,2.5,betonlineag,2025-11-10T14:55:30Z,2025-11-10T14:55:46Z,-137,106
Carlton Carrington,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,betonlineag,2025-11-10T14:55:30Z,2025-11-10T14:55:46Z,167,-222
Corey Kispert,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,betonlineag,2025-11-10T14:55:30Z,2025-11-10T14:55:46Z,146,-192
C.J. McCollum,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,2.5,williamhill_us,2025-11-10T14:53:06Z,2025-11-10T14:54:20Z,-107,-125
Ausar Thompson,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,0.5,williamhill_us,2025-11-10T14:53:06Z,2025-11-10T14:54:20Z,145,-205
Corey Kispert,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,williamhill_us,2025-11-10T14:53:06Z,2025-11-10T14:54:20Z,140,-193
Alex Sarr,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,williamhill_us,2025-11-10T14:53:06Z,2025-11-10T14:54:20Z,135,-190
Tobias Harris,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,williamhill_us,2025-11-10T14:53:06Z,2025-11-10T14:54:20Z,-102,-134
Duncan Robinson,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,2.5,williamhill_us,2025-11-10T14:53:06Z,2025-11-10T14:54:20Z,-141,105
Carlton Carrington,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_threes,1.5,williamhill_us,2025-11-10T14:53:06Z,2025-11-10T14:54:20Z,150,-209
