event_id,player,market,line,bookmaker,game,game_time,over_odds,under_odds
58c5d4f9449efc54b2a2ceb71ca6878b,Andrew Nembhard,player_assists,6.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-120.0,-110.0
58c5d4f9449efc54b2a2ceb71ca6878b,Donovan Mitchell,player_assists,5.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,116.0,-153.0
58c5d4f9449efc54b2a2ceb71ca6878b,Darius Garland,player_assists,4.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-122.0,-108.0
58c5d4f9449efc54b2a2ceb71ca6878b,Pascal Siakam,player_assists,3.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-161.0,122.0
58c5d4f9449efc54b2a2ceb71ca6878b,T.J. McConnell,player_assists,3.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-113.0,-116.0
58c5d4f9449efc54b2a2ceb71ca6878b,Evan Mobley,player_assists,3.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,119.0,-158.0
58c5d4f9449efc54b2a2ceb71ca6878b,De'Andre Hunter,player_assists,2.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,127.0,-169.0
58c5d4f9449efc54b2a2ceb71ca6878b,Evan Mobley,player_blocks,1.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-105.0,-126.0
58c5d4f9449efc54b2a2ceb71ca6878b,Jarrett Allen,player_blocks,0.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-132.0,100.0
58c5d4f9449efc54b2a2ceb71ca6878b,Pascal Siakam,player_blocks,0.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,106.0,-141.0
