player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Josh Giddey,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_assists,7.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-110.0,-118.0
Tre Jones,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_assists,5.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-139.0,107.0
Tyus Jones,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_assists,4.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-157.0,121.0
Franz Wagner,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_assists,4.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-106.0,-122.0
Paolo Banchero,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_assists,4.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-103.0,-125.0
Desmond Bane,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_assists,4.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,101.0,-131.0
Ayo Dosunmu,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_assists,3.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,100.0,-129.0
Nikola Vucevic,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_assists,3.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,123.0,-160.0
Matas Buzelis,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_blocks,1.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,105.0,-140.0
Wendell Carter Jr,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_blocks,0.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-168.0,126.0
Josh Giddey,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_blocks,0.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-133.0,101.0
Nikola Vucevic,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_blocks,0.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-125.0,-106.0
Paolo Banchero,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_blocks,0.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-114.0,-116.0
Franz Wagner,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_blocks,0.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,131.0,-175.0
Nikola Vucevic,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_double_double,,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,,
Josh Giddey,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_double_double,,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,,
Paolo Banchero,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_double_double,,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,,
Wendell Carter Jr,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_double_double,,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,,
Tre Jones,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_double_double,,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,,
Franz Wagner,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_double_double,,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,,
Desmond Bane,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_double_double,,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,,
Matas Buzelis,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_double_double,,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,,
Paolo Banchero,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points,26.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-110.0,-116.0
Franz Wagner,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points,22.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-116.0,-110.0
Nikola Vucevic,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points,20.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,105.0,-134.0
Josh Giddey,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points,19.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-125.0,-102.0
Desmond Bane,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points,19.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-108.0,-118.0
Matas Buzelis,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points,16.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-110.0,-116.0
Ayo Dosunmu,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points,11.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-104.0,-123.0
Kevin Huerter,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points,10.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-122.0,-104.0
Tre Jones,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points,10.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-119.0,-107.0
Wendell Carter Jr,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points,10.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-115.0,-110.0
Anthony Black,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points,8.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-121.0,-106.0
Tyus Jones,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points,8.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-121.0,-106.0
Tristan da Silva,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points,8.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-102.0,-126.0
Isaac Okoro,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points,6.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:56:14Z,-123.0,-104.0
Paolo Banchero,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points_rebounds_assists,39.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:55:06Z,-106.0,-122.0
Josh Giddey,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points_rebounds_assists,35.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:55:06Z,-121.0,-107.0
Nikola Vucevic,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points_rebounds_assists,33.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:55:06Z,-116.0,-112.0
Franz Wagner,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points_rebounds_assists,32.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:55:06Z,-112.0,-115.0
Desmond Bane,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points_rebounds_assists,29.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:55:06Z,-106.0,-122.0
Tre Jones,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points_rebounds_assists,19.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:55:06Z,-123.0,-106.0
Ayo Dosunmu,Chicago Bulls @ Orlando Magic,2025-10-25T23:00:00Z,player_points_rebounds_assists,17.5,draftkings,2025-10-25T14:55:06Z,2025-10-25T14:55:06Z,-106.0,-122.0
