player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Cade Cunningham,Cleveland Cavaliers @ Detroit Pistons,2025-10-27T23:00:00Z,player_assists,8.5,draftkings,2025-10-27T14:54:53Z,2025-10-27T14:55:18Z,-137.0,105.0
Donovan Mitchell,Cleveland Cavaliers @ Detroit Pistons,2025-10-27T23:00:00Z,player_assists,5.5,draftkings,2025-10-27T14:54:53Z,2025-10-27T14:55:18Z,105.0,-136.0
Evan Mobley,Cleveland Cavaliers @ Detroit Pistons,2025-10-27T23:00:00Z,player_assists,3.5,draftkings,2025-10-27T14:54:53Z,2025-10-27T14:55:18Z,-133.0,102.0
Evan Mobley,Cleveland Cavaliers @ Detroit Pistons,2025-10-27T23:00:00Z,player_blocks,1.5,draftkings,2025-10-27T14:54:53Z,2025-10-27T14:55:18Z,-139.0,105.0
Jarrett Allen,Cleveland Cavaliers @ Detroit Pistons,2025-10-27T23:00:00Z,player_blocks,0.5,draftkings,2025-10-27T14:54:53Z,2025-10-27T14:55:18Z,-177.0,133.0
Cade Cunningham,Cleveland Cavaliers @ Detroit Pistons,2025-10-27T23:00:00Z,player_blocks,0.5,draftkings,2025-10-27T14:54:53Z,2025-10-27T14:55:18Z,-117.0,-113.0
Ausar Thompson,Cleveland Cavaliers @ Detroit Pistons,2025-10-27T23:00:00Z,player_blocks,0.5,draftkings,2025-10-27T14:54:53Z,2025-10-27T14:55:18Z,105.0,-140.0
Jalen Duren,Cleveland Cavaliers @ Detroit Pistons,2025-10-27T23:00:00Z,player_double_double,,draftkings,2025-10-27T14:54:53Z,2025-10-27T14:55:18Z,,
Cade Cunningham,Cleveland Cavaliers @ Detroit Pistons,2025-10-27T23:00:00Z,player_double_double,,draftkings,2025-10-27T14:54:53Z,2025-10-27T14:55:18Z,,
Evan Mobley,Cleveland Cavaliers @ Detroit Pistons,2025-10-27T23:00:00Z,player_double_double,,draftkings,2025-10-27T14:54:53Z,2025-10-27T14:55:18Z,,
Jarrett Allen,Cleveland Cavaliers @ Detroit Pistons,2025-10-27T23:00:00Z,player_double_double,,draftkings,2025-10-27T14:54:53Z,2025-10-27T14:55:18Z,,
Tobias Harris,Cleveland Cavaliers @ Detroit Pistons,2025-10-27T23:00:00Z,player_double_double,,draftkings,2025-10-27T14:54:53Z,2025-10-27T14:55:18Z,,
Ausar Thompson,Cleveland Cavaliers @ Detroit Pistons,2025-10-27T23:00:00Z,player_double_double,,draftkings,2025-10-27T14:54:53Z,2025-10-27T14:55:18Z,,
Donovan Mitchell,Cleveland Cavaliers @ Detroit Pistons,2025-10-27T23:00:00Z,player_double_double,,draftkings,2025-10-27T14:54:53Z,2025-10-27T14:55:18Z,,
