player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Jerami Grant,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_assists,2.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,122.0,-162.0
Donovan Mitchell,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_assists,4.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-118.0,-112.0
Lonzo Ball,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_assists,3.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-162.0,122.0
Toumani Camara,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_assists,2.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-114.0,-114.0
Evan Mobley,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_assists,3.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-132.0,100.0
Shaedon Sharpe,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_assists,2.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,116.0,-154.0
Deni Avdija,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_assists,7.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-106.0,-125.0
De'Andre Hunter,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_assists,2.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,154.0,-215.0
Darius Garland,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_assists,6.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-118.0,-112.0
Evan Mobley,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_double_double,,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,,
Deni Avdija,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_double_double,,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,,
Donovan Clingan,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_double_double,,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,,
Darius Garland,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_double_double,,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,,
Donovan Mitchell,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_double_double,,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,,
Toumani Camara,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_double_double,,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,,
Jaylon Tyson,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_double_double,,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,,
Robert Williams,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_double_double,,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,,
Lonzo Ball,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_double_double,,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,,
De'Andre Hunter,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_double_double,,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,,
Shaedon Sharpe,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_double_double,,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,,
Shaedon Sharpe,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_points,18.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-122.0,-108.0
Darius Garland,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_points,18.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-112.0,-118.0
Donovan Clingan,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_points,10.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,102.0,-136.0
Deni Avdija,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_points,24.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-120.0,-110.0
Robert Williams,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_points,5.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-128.0,-104.0
Lonzo Ball,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_points,6.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-128.0,-104.0
De'Andre Hunter,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_points,15.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-108.0,-122.0
Jaylon Tyson,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_points,10.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-136.0,102.0
Toumani Camara,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_points,13.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-118.0,-112.0
Donovan Mitchell,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_points,28.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-118.0,-112.0
Evan Mobley,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_points,18.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-114.0,-114.0
Kris Murray,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_points,5.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-118.0,-112.0
Dean Wade,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_points,5.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-118.0,-110.0
Jerami Grant,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_points,19.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-114.0,-114.0
Darius Garland,Portland Trail Blazers @ Cleveland Cavaliers,2025-12-04T00:10:00Z,player_points_rebounds_assists,28.5,fanduel,2025-12-03T14:54:58Z,2025-12-03T14:55:28Z,-114.0,-114.0
