player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Bogdan Bogdanovic,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_assists,2.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,-122.0,-108.0
Kris Dunn,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_assists,2.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,-102.0,-130.0
Franz Wagner,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_assists,4.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,122.0,-162.0
Desmond Bane,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_assists,4.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,-158.0,118.0
Anthony Black,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_assists,2.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,-120.0,-110.0
Tristan da Silva,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_assists,1.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,-130.0,-102.0
James Harden,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_assists,8.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,102.0,-136.0
Jalen Suggs,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_assists,4.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,-162.0,122.0
Ivica Zubac,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_blocks,1.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,178.0,-245.0
Ivica Zubac,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_double_double,,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,,
James Harden,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_double_double,,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,,
Wendell Carter Jr,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_double_double,,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,,
Franz Wagner,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_double_double,,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,,
John Collins,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_double_double,,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,,
Desmond Bane,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_double_double,,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,,
Jalen Suggs,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_double_double,,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,,
Goga Bitadze,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_double_double,,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,,
Tristan da Silva,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_double_double,,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,,
Bogdan Bogdanovic,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_double_double,,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,,
John Collins,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_points,13.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,-130.0,-102.0
Ivica Zubac,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_points,17.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,-118.0,-112.0
Kris Dunn,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_points,7.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,-128.0,-104.0
Tristan da Silva,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_points,12.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,-106.0,-125.0
Anthony Black,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_points,11.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,-122.0,-108.0
Desmond Bane,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_points,20.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,-118.0,-112.0
James Harden,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_points,26.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,-112.0,-118.0
Wendell Carter Jr,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_points,13.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,-102.0,-130.0
Goga Bitadze,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_points,4.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,-114.0,-114.0
Jalen Suggs,Los Angeles Clippers @ Orlando Magic,2025-11-21T00:10:00Z,player_points,13.5,fanduel,2025-11-20T14:52:25Z,2025-11-20T14:54:42Z,-130.0,-102.0
