player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Shai Gilgeous-Alexander,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_assists,6.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:54:08Z,-132.0,102.0
Jeremiah Fears,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_assists,4.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:54:08Z,-130.0,100.0
Zion Williamson,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_assists,4.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:54:08Z,102.0,-132.0
Isaiah Hartenstein,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_assists,3.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:54:08Z,125.0,-162.0
Cason Wallace,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_assists,3.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:54:08Z,126.0,-164.0
Trey Murphy III,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_assists,2.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:54:08Z,-167.0,128.0
Jordan Poole,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_assists,2.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:54:08Z,-151.0,116.0
Ajay Mitchell,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_assists,2.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:54:08Z,-113.0,-115.0
Aaron Wiggins,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_assists,2.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:54:08Z,136.0,-177.0
Isaiah Hartenstein,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_blocks,0.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,-207.0,154.0
Shai Gilgeous-Alexander,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_blocks,0.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,-182.0,136.0
Zion Williamson,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_blocks,0.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,131.0,-175.0
Trey Murphy III,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_blocks,0.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,157.0,-211.0
Herb Jones,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_blocks,0.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,160.0,-215.0
Isaiah Hartenstein,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_double_double,,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,,
Shai Gilgeous-Alexander,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_double_double,,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,,
Zion Williamson,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_double_double,,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,,
Yves Missi,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_double_double,,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,,
Trey Murphy III,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_double_double,,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,,
Aaron Wiggins,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_double_double,,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,,
Luguentz Dort,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_double_double,,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,,
Jeremiah Fears,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_double_double,,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,,
Shai Gilgeous-Alexander,New Orleans Pelicans @ Oklahoma City Thunder,2025-11-02T20:30:00Z,player_points,32.5,draftkings,2025-11-02T14:54:48Z,2025-11-02T14:55:19Z,-107.0,-119.0
