player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Pascal Siakam,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_assists,5.5,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,-137.0,106.0
Jarace Walker,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_assists,3.5,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,-151.0,117.0
Cam Thomas,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_assists,3.5,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,-146.0,113.0
Tyrese Martin,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_assists,3.5,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,-116.0,-112.0
Nicolas Claxton,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_assists,2.5,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,-155.0,119.0
Terance Mann,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_assists,2.5,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,-128.0,-101.0
Michael Porter Jr,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_assists,2.5,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,-120.0,-108.0
Nicolas Claxton,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_blocks,1.5,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,128.0,-170.0
Pascal Siakam,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_blocks,0.5,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,117.0,-156.0
Michael Porter Jr,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_blocks,0.5,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,192.0,-261.0
Pascal Siakam,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_double_double,,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,,
Nicolas Claxton,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_double_double,,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,,
Michael Porter Jr,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_double_double,,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,,
Jarace Walker,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_double_double,,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,,
Isaiah Jackson,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_double_double,,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,,
Aaron Nesmith,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_double_double,,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,,
Cam Thomas,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_double_double,,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,,
Terance Mann,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_double_double,,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,,
Tyrese Martin,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_double_double,,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,,
Noah Clowney,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_double_double,,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,,
Pascal Siakam,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_points,25.5,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,-123.0,-103.0
Cam Thomas,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_points,23.5,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,-115.0,-110.0
Michael Porter Jr,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_points,18.5,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,-124.0,-103.0
Aaron Nesmith,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_points,17.5,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,-105.0,-122.0
Jarace Walker,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_points,14.5,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,-117.0,-109.0
Nicolas Claxton,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_points,10.5,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,-125.0,-102.0
Tyrese Martin,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,player_points,10.5,draftkings,2025-11-05T14:55:35Z,2025-11-05T14:55:53Z,-109.0,-117.0
