player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Shai Gilgeous-Alexander,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_assists,6.5,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,-115.0,-113.0
Alperen Sengun,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_assists,5.5,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,-131.0,101.0
Amen Thompson,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_assists,5.5,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,110.0,-142.0
Kevin Durant,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_assists,3.5,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,-149.0,115.0
Isaiah Hartenstein,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_assists,3.5,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,128.0,-167.0
Alex Caruso,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_assists,2.5,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,-126.0,-103.0
Reed Sheppard,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_assists,2.5,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,-119.0,-109.0
Cason Wallace,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_assists,2.5,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,100.0,-129.0
Aaron Wiggins,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_assists,1.5,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,-133.0,103.0
Chet Holmgren,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_assists,1.5,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,-121.0,-107.0
Chet Holmgren,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_blocks,1.5,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,-165.0,124.0
Amen Thompson,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_blocks,1.5,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,152.0,-204.0
Kevin Durant,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_blocks,0.5,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,-178.0,133.0
Shai Gilgeous-Alexander,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_blocks,0.5,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,-159.0,120.0
Alperen Sengun,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_blocks,0.5,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,101.0,-134.0
Alperen Sengun,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_double_double,,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,,
Isaiah Hartenstein,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_double_double,,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,,
Chet Holmgren,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_double_double,,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,,
Amen Thompson,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_double_double,,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,,
Shai Gilgeous-Alexander,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_double_double,,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,,
Jabari Smith Jr,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_double_double,,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,,
Steven Adams,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_double_double,,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,,
Kevin Durant,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_double_double,,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,,
Tari Eason,Houston Rockets @ Oklahoma City Thunder,2025-10-21T23:35:00Z,player_double_double,,draftkings,2025-10-21T14:55:12Z,2025-10-21T14:55:57Z,,
