player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Darius Garland,Toronto Raptors @ Cleveland Cavaliers,2025-11-14T00:10:00Z,player_assists,5.5,fanduel,2025-11-13T14:55:00Z,2025-11-13T14:55:34Z,-130.0,-102.0
Scottie Barnes,Toronto Raptors @ Cleveland Cavaliers,2025-11-14T00:10:00Z,player_assists,5.5,fanduel,2025-11-13T14:55:00Z,2025-11-13T14:55:34Z,128.0,-172.0
De'Andre Hunter,Toronto Raptors @ Cleveland Cavaliers,2025-11-14T00:10:00Z,player_assists,2.5,fanduel,2025-11-13T14:55:00Z,2025-11-13T14:55:34Z,108.0,-144.0
Donovan Mitchell,Toronto Raptors @ Cleveland Cavaliers,2025-11-14T00:10:00Z,player_assists,5.5,fanduel,2025-11-13T14:55:00Z,2025-11-13T14:55:34Z,-102.0,-130.0
Evan Mobley,Toronto Raptors @ Cleveland Cavaliers,2025-11-14T00:10:00Z,player_assists,3.5,fanduel,2025-11-13T14:55:00Z,2025-11-13T14:55:34Z,-136.0,102.0
Immanuel Quickley,Toronto Raptors @ Cleveland Cavaliers,2025-11-14T00:10:00Z,player_assists,5.5,fanduel,2025-11-13T14:55:00Z,2025-11-13T14:55:34Z,-125.0,-106.0
Brandon Ingram,Toronto Raptors @ Cleveland Cavaliers,2025-11-14T00:10:00Z,player_assists,3.5,fanduel,2025-11-13T14:55:00Z,2025-11-13T14:55:34Z,-162.0,122.0
R.J. Barrett,Toronto Raptors @ Cleveland Cavaliers,2025-11-14T00:10:00Z,player_assists,3.5,fanduel,2025-11-13T14:55:00Z,2025-11-13T14:55:34Z,-136.0,102.0
Evan Mobley,Toronto Raptors @ Cleveland Cavaliers,2025-11-14T00:10:00Z,player_blocks,1.5,fanduel,2025-11-13T14:55:00Z,2025-11-13T14:55:34Z,102.0,-136.0
Scottie Barnes,Toronto Raptors @ Cleveland Cavaliers,2025-11-14T00:10:00Z,player_blocks,1.5,fanduel,2025-11-13T14:55:00Z,2025-11-13T14:55:34Z,138.0,-186.0
Evan Mobley,Toronto Raptors @ Cleveland Cavaliers,2025-11-14T00:10:00Z,player_double_double,,fanduel,2025-11-13T14:55:00Z,2025-11-13T14:55:34Z,,
Jarrett Allen,Toronto Raptors @ Cleveland Cavaliers,2025-11-14T00:10:00Z,player_double_double,,fanduel,2025-11-13T14:55:00Z,2025-11-13T14:55:34Z,,
