player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Dennis Schroder,Sacramento Kings @ Milwaukee Bucks,2025-11-01T21:10:00Z,player_assists,4.5,fanduel,2025-11-01T14:54:49Z,2025-11-01T14:56:12Z,-130.0,-102.0
DeMar DeRozan,Sacramento Kings @ Milwaukee Bucks,2025-11-01T21:10:00Z,player_assists,4.5,fanduel,2025-11-01T14:54:49Z,2025-11-01T14:56:12Z,134.0,-180.0
Giannis Antetokounmpo,Sacramento Kings @ Milwaukee Bucks,2025-11-01T21:10:00Z,player_assists,7.5,fanduel,2025-11-01T14:54:49Z,2025-11-01T14:56:12Z,116.0,-154.0
Ryan Rollins,Sacramento Kings @ Milwaukee Bucks,2025-11-01T21:10:00Z,player_assists,5.5,fanduel,2025-11-01T14:54:49Z,2025-11-01T14:56:12Z,100.0,-132.0
Domantas Sabonis,Sacramento Kings @ Milwaukee Bucks,2025-11-01T21:10:00Z,player_assists,3.5,fanduel,2025-11-01T14:54:49Z,2025-11-01T14:56:12Z,-162.0,122.0
Russell Westbrook,Sacramento Kings @ Milwaukee Bucks,2025-11-01T21:10:00Z,player_assists,4.5,fanduel,2025-11-01T14:54:49Z,2025-11-01T14:56:12Z,112.0,-148.0
Myles Turner,Sacramento Kings @ Milwaukee Bucks,2025-11-01T21:10:00Z,player_blocks,2.5,fanduel,2025-11-01T14:54:49Z,2025-11-01T14:56:12Z,154.0,-210.0
Giannis Antetokounmpo,Sacramento Kings @ Milwaukee Bucks,2025-11-01T21:10:00Z,player_blocks,0.5,fanduel,2025-11-01T14:54:49Z,2025-11-01T14:56:12Z,-188.0,140.0
Giannis Antetokounmpo,Sacramento Kings @ Milwaukee Bucks,2025-11-01T21:10:00Z,player_double_double,,fanduel,2025-11-01T14:54:49Z,2025-11-01T14:56:12Z,,
Domantas Sabonis,Sacramento Kings @ Milwaukee Bucks,2025-11-01T21:10:00Z,player_double_double,,fanduel,2025-11-01T14:54:49Z,2025-11-01T14:56:12Z,,
Myles Turner,Sacramento Kings @ Milwaukee Bucks,2025-11-01T21:10:00Z,player_double_double,,fanduel,2025-11-01T14:54:49Z,2025-11-01T14:56:12Z,,
