player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Cade Cunningham,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_assists,9.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,110.0,-145.0
Derrick White,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_assists,4.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-158.0,119.0
Payton Pritchard,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_assists,4.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-107.0,-123.0
Jaylen Brown,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_assists,4.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,122.0,-161.0
Anfernee Simons,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_assists,2.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-106.0,-124.0
Jalen Duren,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_assists,2.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,119.0,-158.0
Ausar Thompson,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_assists,2.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,128.0,-169.0
Jalen Duren,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_double_double,,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,,
Cade Cunningham,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_double_double,,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,,
Jaylen Brown,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_double_double,,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,,
Luka Garza,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_double_double,,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,,
Derrick White,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_double_double,,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,,
Payton Pritchard,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_double_double,,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,,
Ausar Thompson,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_double_double,,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,,
Isaiah Stewart II,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_double_double,,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,,
Tobias Harris,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_double_double,,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,,
Jordan Walsh,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_double_double,,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,,
Jaylen Brown,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points,26.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-120.0,-106.0
Cade Cunningham,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points,26.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-111.0,-115.0
Jalen Duren,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points,19.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-126.0,-101.0
Derrick White,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points,16.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-125.0,-102.0
Payton Pritchard,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points,16.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-108.0,-119.0
Anfernee Simons,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points,14.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-105.0,-122.0
Ausar Thompson,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points,12.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,103.0,-132.0
Tobias Harris,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points,11.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-106.0,-120.0
Duncan Robinson,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points,10.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-102.0,-125.0
Luka Garza,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points,9.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-104.0,-123.0
Jaden Ivey,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points,8.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-125.0,-102.0
Isaiah Stewart II,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points,7.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-122.0,-104.0
Jordan Walsh,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points,5.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-120.0,-106.0
Cade Cunningham,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points_rebounds_assists,41.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-118.0,-111.0
Jaylen Brown,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points_rebounds_assists,37.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-107.0,-123.0
Jalen Duren,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points_rebounds_assists,34.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-123.0,-107.0
Derrick White,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points_rebounds_assists,26.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-113.0,-116.0
Payton Pritchard,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points_rebounds_assists,25.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-107.0,-123.0
Ausar Thompson,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points_rebounds_assists,19.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-121.0,-109.0
Anfernee Simons,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points_rebounds_assists,19.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-112.0,-118.0
Tobias Harris,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_points_rebounds_assists,17.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-126.0,-104.0
Jalen Duren,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_rebounds,12.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-104.0,-126.0
Jaylen Brown,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_rebounds,5.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-127.0,-104.0
Cade Cunningham,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_rebounds,5.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-125.0,-105.0
Isaiah Stewart II,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_rebounds,5.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-106.0,-124.0
Luka Garza,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_rebounds,5.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-105.0,-125.0
Ausar Thompson,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_rebounds,5.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,111.0,-147.0
Jordan Walsh,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_rebounds,4.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-117.0,-112.0
Tobias Harris,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_rebounds,4.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-111.0,-119.0
Derrick White,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_rebounds,3.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-157.0,119.0
Payton Pritchard,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_rebounds,3.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-156.0,118.0
Duncan Robinson,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_rebounds,2.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-107.0,-123.0
Anfernee Simons,Detroit Pistons @ Boston Celtics,2025-11-26T22:10:00Z,player_rebounds,2.5,draftkings,2025-11-26T14:54:52Z,2025-11-26T14:55:24Z,-104.0,-127.0
