player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Cade Cunningham,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_assists,10.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,103.0,-135.0
Carlton Carrington,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_assists,4.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,105.0,-139.0
Alex Sarr,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_assists,3.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,-120.0,-110.0
C.J. McCollum,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_assists,3.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,-110.0,-120.0
Kyshawn George,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_assists,3.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,101.0,-133.0
Ausar Thompson,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_assists,3.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,103.0,-135.0
Alex Sarr,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_blocks,2.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,-102.0,-130.0
Jalen Duren,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_blocks,1.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,117.0,-155.0
Ausar Thompson,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_blocks,0.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,-157.0,118.0
Cade Cunningham,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_blocks,0.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,-101.0,-131.0
Jalen Duren,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_double_double,,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,,
Cade Cunningham,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_double_double,,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,,
Alex Sarr,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_double_double,,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,,
Ausar Thompson,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_double_double,,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,,
Kyshawn George,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_double_double,,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,,
Ron Holland,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_double_double,,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,,
Carlton Carrington,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_double_double,,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,,
Tre Johnson,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_double_double,,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,,
C.J. McCollum,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_double_double,,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,,
Cade Cunningham,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_points,27.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,-115.0,-110.0
Jalen Duren,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_points,20.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,-113.0,-112.0
Alex Sarr,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_points,16.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,-123.0,-103.0
C.J. McCollum,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_points,16.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,-118.0,-108.0
Ausar Thompson,Washington Wizards @ Detroit Pistons,2025-11-11T00:00:00Z,player_points,14.5,draftkings,2025-11-10T14:54:43Z,2025-11-10T14:55:29Z,-122.0,-104.0
